"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",57039.8,54919.9,88860.6,67106.4,105041.5,91120.2,70054.6,53549.3,155557.4,77788.4,218883.7,37768.5,28387.2,47032.8,26205.6,36301.5,34852.7,38080.3,33997.7,29048.3,28128.4,34968,35694.5
1602,"1111602","Caminha",8428.6,7929.4,7410.2,7469.2,7018.2,5116,5096.5,3827.1,10679.9,6955.5,15343.8,4074.8,3212.7,5305.5,4841.6,4166.7,4134.2,3947.3,3831.9,3131.1,3462.7,3706.4,4325.1
1603,"1111603","Melgaço",14554.9,13750.9,21378,15192.5,23179,21407,15109.1,12797.6,33689.6,15677.4,40800.8,6978.4,5325.9,7822.1,8663.9,7199.5,6488.6,7173.7,6991.2,5458.4,4200.8,5861.3,5489.6
1604,"1111604","Monção",16703.9,15545.7,18012.7,15784.6,20713.7,14653,12614,9613.8,24485.1,13098.3,37236.5,6336.1,5602.4,8765.5,7884.2,6142.1,6289.3,6094.4,5736.3,5246.9,4856.6,5141.8,7100.5
1605,"1111605","Paredes de Coura",7568.1,7477.8,8806.9,8783.1,12720.6,9174.5,7990.6,4971.1,16166.6,7296,21821.3,3467.9,3294.6,5738.6,8646.4,4140.8,4229.9,3911.7,3663.9,2975.8,3538.2,3238.7,3725.6
1606,"1111606","Ponte da Barca",11535.3,10887.7,12405.9,11375.5,15555.3,11628,9203.3,7485.3,17804.6,8016.1,25349.3,4121.2,3048.1,5067.1,6842.8,3396,3567,4118.6,3708.6,2836.8,2677.8,2864.1,3035.2
1607,"1111607","Ponte de Lima",66923.3,64816.6,72981.8,73285.9,95757.8,74195.8,62834.7,45029.3,113333.5,56838.2,152727.4,28049.6,28008.4,50970.6,49025.2,35846.3,33781.4,33238.6,34495,26128.7,25595,33101,34009.9
1608,"1111608","Valença",16264.8,17532.2,20969.4,18557,24614.6,18399.8,16309,11777.7,27820.2,18098.5,40952.3,10955.7,10641.9,15716.6,12437.8,11403.8,10447.9,12189.3,10419.9,8111.3,9068.9,8811.2,11483.5
1609,"1111609","Viana do Castelo",51094.6,54196.9,45094.4,50150.5,52852.8,44500.7,35455.2,26706,59738.9,41057.1,78832.8,22124.8,18574.4,30243,28114,25486.8,21069.4,20638,21556.4,16825.7,16288.9,22008.8,22613.9
1610,"1111610","Vila Nova de Cerveira",12054.6,11900.3,13207,12350.5,13339.3,9718,8925.9,6618.9,16595.8,9305.9,21119,4485.6,4481.2,6803.5,5292.9,4976.9,4686,4756.1,4518.1,3962.7,3550,4206.1,5120.4
