"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","40821","25710","14492"
1602,"1111602","Caminha","14534","5070","4295"
1603,"1111603","Melgaço","26278","10607","5576"
1604,"1111604","Monção","37558","17189","8190"
1605,"1111605","Paredes de Coura","21812","11716","7022"
1606,"1111606","Ponte da Barca","17958","11831","5602"
1607,"1111607","Ponte de Lima","59526","37277","21489"
1608,"1111608","Valença","73644","80412","21347"
1609,"1111609","Viana do Castelo","61494","33876","11724"
1610,"1111610","Vila Nova de Cerveira","14118","4064","1815"
301,"1120301","Amares","75483","159126","341017"
302,"1120302","Barcelos","60106","37712","23315"
303,"1120303","Braga","27425","22851","11675"
306,"1120306","Esposende","19440","13053","6665"
310,"1120310","Terras de Bouro","10084","5407","2520"
313,"1120313","Vila Verde","44934","25365","19247"
307,"1130307","Fafe","27411","15432","12267"
308,"1130308","Guimarães","310432","205781","188107"
309,"1130309","Póvoa de Lanhoso","25636","16086","4644"
1314,"1131314","Santo Tirso","56142","14281","6749"
1318,"1131318","Trofa","0","3795","1893"
311,"1130311","Vieira do Minho","18408","10309","4642"
312,"1130312","Vila Nova de Famalicão","25482","15282","8710"
314,"1130314","Vizela","0","1823","1094"
107,"1140107","Espinho","927","392","25"
1304,"1141304","Gondomar","11695","3837","4849"
1306,"1141306","Maia","9199","5380","3035"
1308,"1141308","Matosinhos","7208","4397","2411"
1312,"1141312","Porto","0","0","181"
1313,"1141313","Póvoa de Varzim","10224","4177","22590"
1315,"1141315","Valongo","139729","108983","50379"
1316,"1141316","Vila do Conde","27752","20108","19444"
1317,"1141317","Vila Nova de Gaia","15613","6932","2393"
1301,"1151301","Amarante","26988","15240","6068"
1302,"1151302","Baião","16053","10284","6060"
304,"1150304","Cabeceiras de Basto","17332","7715","4856"
106,"1150106","Castelo de Paiva","7363","3382","3716"
305,"1150305","Celorico de Basto","21377","13109","8529"
1804,"1151804","Cinfães","16415","8868","5840"
1303,"1151303","Felgueiras","38795","69582","48113"
1305,"1151305","Lousada","115124","96625","4767"
1307,"1151307","Marco de Canaveses","19783","11821","6641"
1705,"1151705","Mondim de Basto","6370","3567","3363"
1309,"1151309","Paços de Ferreira","9287","5228","2889"
1310,"1151310","Paredes","21823","8313","6352"
1311,"1151311","Penafiel","23204","11157","7940"
1813,"1151813","Resende","10201","6049","3192"
1709,"1151709","Ribeira de Pena","9044","6072","4507"
104,"1160104","Arouca","17169","11519","4895"
113,"1160113","Oliveira de Azeméis","12296","55154","28200"
109,"1160109","Santa Maria da Feira","11700","6504","3330"
116,"1160116","São João da Madeira","302","0","0"
119,"1160119","Vale de Cambra","88850","5623","2142"
1701,"1171701","Alijó","12830","58461","2621"
1801,"1171801","Armamar","5148","2292","2351"
403,"1170403","Carrazeda de Ansiães","6333","3755","3122"
404,"1170404","Freixo de Espada à Cinta","3130","1538","1239"
1805,"1171805","Lamego","13390","4650","3991"
1704,"1171704","Mesão Frio","1352","820","668"
1807,"1171807","Moimenta da Beira","14404","9277","6217"
1812,"1171812","Penedono","3255","1995","1661"
1708,"1171708","Peso da Régua","4416","3253","1518"
1710,"1171710","Sabrosa","4563","2779","2223"
1711,"1171711","Santa Marta de Penaguião","2228","2216","1945"
1815,"1171815","São João da Pesqueira","2652","3373","2506"
1818,"1171818","Sernancelhe","6319","4660","2967"
1819,"1171819","Tabuaço","3341","1774","2079"
1820,"1171820","Tarouca","5864","3009","1155"
409,"1170409","Torre de Moncorvo","6134","4777","2162"
410,"1170410","Vila Flor","3025","1951","2283"
914,"1170914","Vila Nova de Foz Côa","7115","8672","1008"
1714,"1171714","Vila Real","20621","14981","9110"
401,"1180401","Alfândega da Fé","5792","2840","2573"
1702,"1181702","Boticas","9333","8730","6888"
402,"1180402","Bragança","25838","20723","14697"
1703,"1181703","Chaves","33064","25812","18693"
405,"1180405","Macedo de Cavaleiros","15267","9253","7618"
406,"1180406","Miranda do Douro","35722","47932","47206"
407,"1180407","Mirandela","17075","12827","7906"
408,"1180408","Mogadouro","12028","7679","5782"
1706,"1181706","Montalegre","18465","14582","9758"
1707,"1181707","Murça","6637","4559","3340"
1712,"1181712","Valpaços","22850","16203","9745"
1713,"1181713","Vila Pouca de Aguiar","13207","9386","8501"
411,"1180411","Vimioso","7278","5264","4586"
412,"1180412","Vinhais","18887","11995","11123"
101,"1610101","Águeda","26711","14070","6041"
102,"1610102","Albergaria-a-Velha","45292","179117","231737"
103,"1610103","Anadia","81770","34801","28866"
105,"1610105","Aveiro","17975","7397","3677"
108,"1610108","Estarreja","14994","6622","3221"
110,"1610110","Ílhavo","7535","1998","965"
111,"1610111","Mealhada","362056","355199","244267"
112,"1610112","Murtosa","3800","3669","1712"
114,"1610114","Oliveira do Bairro","14424","8010","3448"
115,"1610115","Ovar","38857","79255","107488"
117,"1610117","Sever do Vouga","36344","37897","45318"
118,"1610118","Vagos","48866","95888","66488"
602,"1620602","Cantanhede","68706","43717","13427"
603,"1620603","Coimbra","25377","16855","12120"
604,"1620604","Condeixa-a-Nova","12474","7114","3886"
605,"1620605","Figueira da Foz","216164","157461","164241"
608,"1620608","Mira","18198","6396","2059"
610,"1620610","Montemor-o-Velho","32138","18085","10622"
613,"1620613","Penacova","21116","22465","3894"
615,"1620615","Soure","24535","15728","574796"
1004,"1631004","Batalha","33390","86623","32596"
1009,"1631009","Leiria","796691","958704","1100841"
1010,"1631010","Marinha Grande","2591","56319","521"
1015,"1631015","Pombal","410896","455799","450346"
1016,"1631016","Porto de Mós","13443","6027","2495"
1002,"1641002","Alvaiázere","29973","5314","13174"
1003,"1641003","Ansião","168261","174349","176921"
601,"1640601","Arganil","33692","47242","54986"
1007,"1641007","Castanheira de Pêra","373","423","382"
1008,"1641008","Figueiró dos Vinhos","4983","2878","1469"
606,"1640606","Góis","3837","2581","739"
607,"1640607","Lousã","4361","2077","1507"
609,"1640609","Miranda do Corvo","10043","4960","2482"
611,"1640611","Oliveira do Hospital","433555","58627","5624"
612,"1640612","Pampilhosa da Serra","3459","2322","2070"
1013,"1641013","Pedrógão Grande","5678","3157","1863"
614,"1640614","Penela","7411","3137","3049"
616,"1640616","Tábua","16753","23237","5497"
617,"1640617","Vila Nova de Poiares","3512","1941","885"
901,"1650901","Aguiar da Beira","7780","4961","3659"
1802,"1651802","Carregal do Sal","7941","6068","3586"
1803,"1651803","Castro Daire","9816","9298","11223"
1806,"1651806","Mangualde","22907","10620","5891"
1808,"1651808","Mortágua","91721","194470","62110"
1809,"1651809","Nelas","19911","6305","25640"
1810,"1651810","Oliveira de Frades","32706","288747","261005"
1811,"1651811","Penalva do Castelo","30199","23021","32954"
1814,"1651814","Santa Comba Dão","13666","5535","2970"
1816,"1651816","São Pedro do Sul","102934","12159","144286"
1817,"1651817","Sátão","15558","35232","31440"
1821,"1651821","Tondela","517189","845273","684765"
1822,"1651822","Vila Nova de Paiva","7271","9511","1572"
1823,"1651823","Viseu","41987","57783","15606"
1824,"1651824","Vouzela","62641","91976","126051"
1413,"1661413","Mação","14068","9993","4322"
506,"1660506","Oleiros","11151","11905","5134"
508,"1660508","Proença-a-Nova","21615","12453","8889"
509,"1660509","Sertã","31757","19034","12980"
510,"1660510","Vila de Rei","18539","32223","17369"
905,"1670905","Fornos de Algodres","27448","4506","43102"
906,"1670906","Gouveia","53819","33257","36633"
912,"1670912","Seia","85472","57190","6925"
902,"1680902","Almeida","6852","4030","1127"
903,"1680903","Celorico da Beira","8577","5988","3027"
904,"1680904","Figueira de Castelo Rodrigo","4122","3115","1788"
907,"1680907","Guarda","70877","73238","7404"
908,"1680908","Manteigas","3725","1022","493"
909,"1680909","Mêda","7996","5271","2276"
910,"1680910","Pinhel","7726","9830","3692"
911,"1680911","Sabugal","18351","10481","4040"
913,"1680913","Trancoso","9849","7509","4891"
502,"1690502","Castelo Branco","59373","29474","27755"
505,"1690505","Idanha-a-Nova","9905","11201","5279"
507,"1690507","Penamacor","10394","7037","3345"
511,"1690511","Vila Velha de Ródão","6423","4977","3142"
501,"16A0501","Belmonte","6964","4578","1959"
503,"16A0503","Covilhã","21028","16802","6913"
504,"16A0504","Fundão","36773","25982","13082"
1001,"16B1001","Alcobaça","130045","14533","6520"
1101,"16B1101","Alenquer","151967","98134","88062"
1102,"16B1102","Arruda dos Vinhos","1901","1302","1344"
1005,"16B1005","Bombarral","3232","451138","832820"
1104,"16B1104","Cadaval","3215","2216","1417"
1006,"16B1006","Caldas da Rainha","169873","158334","170542"
1108,"16B1108","Lourinhã","212357","305833","177574"
1011,"16B1011","Nazaré","2333","2034","253"
1012,"16B1012","Óbidos","5467","3542","1401"
1014,"16B1014","Peniche","3765","2004","914"
1112,"16B1112","Sobral de Monte Agraço","2310","2540","827"
1113,"16B1113","Torres Vedras","137495","197461","186322"
1401,"16C1401","Abrantes","17625","8437","3208"
1402,"16C1402","Alcanena","2575","3253","1054"
1408,"16C1408","Constância","1073","505","32"
1410,"16C1410","Entroncamento","42389","183","46"
1411,"16C1411","Ferreira do Zêzere","568836","691769","1500859"
1421,"16C1421","Ourém","197811","1270575","1275069"
1417,"16C1417","Sardoal","4152","3421","737"
1418,"16C1418","Tomar","448663","410787","543510"
1419,"16C1419","Torres Novas","8711","7041","5009"
1420,"16C1420","Vila Nova da Barquinha","983","448","299"
1115,"1711115","Amadora","219","69","0"
1105,"1711105","Cascais","1548","739","298"
1106,"1711106","Lisboa","0","0","0"
1107,"1711107","Loures","6380","2621","1822"
1109,"1711109","Mafra","92594","9872","9191"
1116,"1711116","Odivelas","0","896","44"
1110,"1711110","Oeiras","616","379","0"
1111,"1711111","Sintra","38568","8340","43044"
1114,"1711114","Vila Franca de Xira","158978","2423","3772"
1502,"1721502","Alcochete","1908","784","326"
1503,"1721503","Almada","1895","1561","693"
1504,"1721504","Barreiro","1547","799","179"
1506,"1721506","Moita","7230","4804","1842"
1507,"1721507","Montijo","72736","63721","1413"
1508,"1721508","Palmela","27851","11737","5733"
1510,"1721510","Seixal","2110","565","111"
1511,"1721511","Sesimbra","7691","2212","330"
1512,"1721512","Setúbal","7264","3902","1410"
1501,"1811501","Alcácer do Sal","28415","3323","1678"
1505,"1811505","Grândola","8756","7097","3296"
211,"1810211","Odemira","23444","16226","10305"
1509,"1811509","Santiago do Cacém","40041","31671","4774"
1513,"1811513","Sines","1940","1337","1407"
1201,"1821201","Alter do Chão","1901","301","662"
1202,"1821202","Arronches","3238","2090","124"
1203,"1821203","Avis","1069","807","239"
1204,"1821204","Campo Maior","3677","1837","60"
