"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","13094","13347","12228"
1602,"1111602","Caminha","36221","87618","14535"
1603,"1111603","Melgaço","10519","7576","3788"
1604,"1111604","Monção","18347","33970","19400"
1605,"1111605","Paredes de Coura","5197","4065","2822"
1606,"1111606","Ponte da Barca","4388","4853","5177"
1607,"1111607","Ponte de Lima","48653","34858","32444"
1608,"1111608","Valença","29011","24070","13099"
1609,"1111609","Viana do Castelo","227943","176048","277701"
1610,"1111610","Vila Nova de Cerveira","11271","2591","3313"
301,"1120301","Amares","48868","112633","8847"
302,"1120302","Barcelos","59994","87503","83761"
303,"1120303","Braga","81299","19941","15763"
306,"1120306","Esposende","25930","21269","12380"
310,"1120310","Terras de Bouro","1590","4674","3717"
313,"1120313","Vila Verde","33467","22585","28623"
307,"1130307","Fafe","8095","16260","6624"
308,"1130308","Guimarães","541129","543380","164652"
309,"1130309","Póvoa de Lanhoso","21167","34453","21478"
1314,"1131314","Santo Tirso","524382","29301","13563"
1318,"1131318","Trofa","0","144836","334776"
311,"1130311","Vieira do Minho","4396","7117","6175"
312,"1130312","Vila Nova de Famalicão","62196","37439","36408"
314,"1130314","Vizela","0","2102","1996"
107,"1140107","Espinho","881","457","295"
1304,"1141304","Gondomar","20413","18966","2852"
1306,"1141306","Maia","29554","16655","42845"
1308,"1141308","Matosinhos","5663","3248","2024"
1312,"1141312","Porto","0","0","221"
1313,"1141313","Póvoa de Varzim","13200","14228","7486"
1315,"1141315","Valongo","31681","3662","1756"
1316,"1141316","Vila do Conde","9878","28954","19340"
1317,"1141317","Vila Nova de Gaia","53273","6246","4104"
1301,"1151301","Amarante","17645","15750","16829"
1302,"1151302","Baião","9752","8789","7388"
304,"1150304","Cabeceiras de Basto","14113","9925","68938"
106,"1150106","Castelo de Paiva","5944","7754","5853"
305,"1150305","Celorico de Basto","56106","31359","53299"
1804,"1151804","Cinfães","3734","7323","5486"
1303,"1151303","Felgueiras","11630","19964","12429"
1305,"1151305","Lousada","12177","9728","19318"
1307,"1151307","Marco de Canaveses","13231","11809","7039"
1705,"1151705","Mondim de Basto","10275","3531","5364"
1309,"1151309","Paços de Ferreira","51966","12772","14402"
1310,"1151310","Paredes","18600","11474","5622"
1311,"1151311","Penafiel","15464","13911","7195"
1813,"1151813","Resende","2784","2870","4109"
1709,"1151709","Ribeira de Pena","2947","4489","5547"
104,"1160104","Arouca","44436","66852","41186"
113,"1160113","Oliveira de Azeméis","138649","344511","73680"
109,"1160109","Santa Maria da Feira","14705","12615","5124"
116,"1160116","São João da Madeira","181","0","0"
119,"1160119","Vale de Cambra","113249","85178","107960"
1701,"1171701","Alijó","3119","48610","1248"
1801,"1171801","Armamar","882","1569","492"
403,"1170403","Carrazeda de Ansiães","3737","1697","2089"
404,"1170404","Freixo de Espada à Cinta","409","181","120"
1805,"1171805","Lamego","6491","1240","2619"
1704,"1171704","Mesão Frio","1794","910","152"
1807,"1171807","Moimenta da Beira","10032","1245","110436"
1812,"1171812","Penedono","357","177","37214"
1708,"1171708","Peso da Régua","1328","1148","2252"
1710,"1171710","Sabrosa","1516","1290","7862"
1711,"1171711","Santa Marta de Penaguião","1903","698","1190"
1815,"1171815","São João da Pesqueira","1044","2115","479"
1818,"1171818","Sernancelhe","29047","14913","121838"
1819,"1171819","Tabuaço","451","531","1299"
1820,"1171820","Tarouca","16050","90518","10132"
409,"1170409","Torre de Moncorvo","1719","1076","872"
410,"1170410","Vila Flor","2301","1329","2285"
914,"1170914","Vila Nova de Foz Côa","716","4571","139"
1714,"1171714","Vila Real","5543","5855","5086"
401,"1180401","Alfândega da Fé","2117","2211","627"
1702,"1181702","Boticas","2136","6182","6602"
402,"1180402","Bragança","6735","10775","13253"
1703,"1181703","Chaves","19597","30766","24975"
405,"1180405","Macedo de Cavaleiros","11699","8545","13692"
406,"1180406","Miranda do Douro","1556","7009","7149"
407,"1180407","Mirandela","13973","10712","8195"
408,"1180408","Mogadouro","2443","2919","3808"
1706,"1181706","Montalegre","3443","6879","10188"
1707,"1181707","Murça","1872","1825","1778"
1712,"1181712","Valpaços","17876","12839","10912"
1713,"1181713","Vila Pouca de Aguiar","4497","9047","8546"
411,"1180411","Vimioso","2755","4815","5536"
412,"1180412","Vinhais","3305","7641","5448"
101,"1610101","Águeda","313025","287045","327317"
102,"1610102","Albergaria-a-Velha","254952","262144","538099"
103,"1610103","Anadia","46566","192250","215368"
105,"1610105","Aveiro","28540","18354","12958"
108,"1610108","Estarreja","41359","51767","33639"
110,"1610110","Ílhavo","35025","77977","1114"
111,"1610111","Mealhada","30831","75051","3632"
112,"1610112","Murtosa","6100","3708","11523"
114,"1610114","Oliveira do Bairro","24665","23077","18054"
115,"1610115","Ovar","56908","91794","224098"
117,"1610117","Sever do Vouga","419460","60020","503287"
118,"1610118","Vagos","19780","16878","7199"
602,"1620602","Cantanhede","41167","51218","26933"
603,"1620603","Coimbra","90724","176390","90716"
604,"1620604","Condeixa-a-Nova","7051","7026","3812"
605,"1620605","Figueira da Foz","31259","18548","8141"
608,"1620608","Mira","15455","10187","3883"
610,"1620610","Montemor-o-Velho","23610","24734","11620"
613,"1620613","Penacova","16240","17411","2935"
615,"1620615","Soure","21882","14551","1391196"
1004,"1631004","Batalha","73105","83394","121391"
1009,"1631009","Leiria","528280","634606","486402"
1010,"1631010","Marinha Grande","4996","3619","834"
1015,"1631015","Pombal","90415","285672","127364"
1016,"1631016","Porto de Mós","45463","53265","3703"
1002,"1641002","Alvaiázere","32467","64829","115653"
1003,"1641003","Ansião","27245","118798","61549"
601,"1640601","Arganil","3878","2604","2449"
1007,"1641007","Castanheira de Pêra","180","218","270"
1008,"1641008","Figueiró dos Vinhos","3685","2961","1478"
606,"1640606","Góis","21490","40412","291"
607,"1640607","Lousã","6856","2341","1865"
609,"1640609","Miranda do Corvo","9193","2951","1817"
611,"1640611","Oliveira do Hospital","85644","12061","33698"
612,"1640612","Pampilhosa da Serra","270","655","1419"
1013,"1641013","Pedrógão Grande","5669","1915","1626"
614,"1640614","Penela","3692","2482","1633"
616,"1640616","Tábua","21613","21032","5846"
617,"1640617","Vila Nova de Poiares","6611","1607","986"
901,"1650901","Aguiar da Beira","53911","194857","627130"
1802,"1651802","Carregal do Sal","287371","343324","215398"
1803,"1651803","Castro Daire","307575","366658","365449"
1806,"1651806","Mangualde","80395","42999","95792"
1808,"1651808","Mortágua","224695","199676","103723"
1809,"1651809","Nelas","109833","95665","250128"
1810,"1651810","Oliveira de Frades","853762","1951375","1471703"
1811,"1651811","Penalva do Castelo","12721","26629","39985"
1814,"1651814","Santa Comba Dão","547272","517418","186617"
1816,"1651816","São Pedro do Sul","837891","742778","1102996"
1817,"1651817","Sátão","2526","211403","577276"
1821,"1651821","Tondela","1275716","1389796","752036"
1822,"1651822","Vila Nova de Paiva","91118","244409","407198"
1823,"1651823","Viseu","429516","865721","375393"
1824,"1651824","Vouzela","491381","998359","715965"
1413,"1661413","Mação","10941","7377","3227"
506,"1660506","Oleiros","1880","4506","2638"
508,"1660508","Proença-a-Nova","9920","8544","6172"
509,"1660509","Sertã","16862","11393","5983"
510,"1660510","Vila de Rei","12264","6316","4122"
905,"1670905","Fornos de Algodres","36070","7166","20854"
906,"1670906","Gouveia","27523","39617","60928"
912,"1670912","Seia","90005","82577","24917"
902,"1680902","Almeida","1635","490","202"
903,"1680903","Celorico da Beira","736","936","387"
904,"1680904","Figueira de Castelo Rodrigo","614","444","336"
907,"1680907","Guarda","2235","1429","821"
908,"1680908","Manteigas","12","114","26"
909,"1680909","Mêda","2296","481","60483"
910,"1680910","Pinhel","4997","3098","78680"
911,"1680911","Sabugal","2426","1935","761"
913,"1680913","Trancoso","25006","30282","34603"
502,"1690502","Castelo Branco","17368","10583","4652"
505,"1690505","Idanha-a-Nova","4454","5432","2413"
507,"1690507","Penamacor","5006","1879","1253"
511,"1690511","Vila Velha de Ródão","2956","2335","858"
501,"16A0501","Belmonte","2092","1556","894"
503,"16A0503","Covilhã","4350","6777","2471"
504,"16A0504","Fundão","22661","8798","4185"
1001,"16B1001","Alcobaça","292897","115470","5458"
1101,"16B1101","Alenquer","134866","2116898","411321"
1102,"16B1102","Arruda dos Vinhos","78952","1182","93822"
1005,"16B1005","Bombarral","147268","25600","49223"
1104,"16B1104","Cadaval","269555","231557","41342"
1006,"16B1006","Caldas da Rainha","319918","375006","329191"
1108,"16B1108","Lourinhã","466853","369082","234142"
1011,"16B1011","Nazaré","2557","793","328"
1012,"16B1012","Óbidos","87983","24277","1599"
1014,"16B1014","Peniche","49297","5419","1395"
1112,"16B1112","Sobral de Monte Agraço","85664","17672","33936"
1113,"16B1113","Torres Vedras","315572","369914","366340"
1401,"16C1401","Abrantes","8368","1962","1038"
1402,"16C1402","Alcanena","12788","13027","15477"
1408,"16C1408","Constância","418","110","79"
1410,"16C1410","Entroncamento","304","252","68"
1411,"16C1411","Ferreira do Zêzere","94041","362391","1581"
1421,"16C1421","Ourém","63181","334583","199650"
1417,"16C1417","Sardoal","976","2397","328"
1418,"16C1418","Tomar","191617","473087","298889"
1419,"16C1419","Torres Novas","22771","207913","187576"
1420,"16C1420","Vila Nova da Barquinha","7424","80229","107"
1115,"1711115","Amadora","1181","85","0"
1105,"1711105","Cascais","328","565","32"
1106,"1711106","Lisboa","0","0","0"
1107,"1711107","Loures","92707","266947","643"
1109,"1711109","Mafra","694939","787560","709743"
1116,"1711116","Odivelas","0","437","45"
1110,"1711110","Oeiras","389","160","0"
1111,"1711111","Sintra","140744","68428","1574"
1114,"1711114","Vila Franca de Xira","131569","66085","706"
1502,"1721502","Alcochete","1339","1428","314"
1503,"1721503","Almada","2063","1151","293"
1504,"1721504","Barreiro","1005","682","290"
1506,"1721506","Moita","9149","1768","1721"
1507,"1721507","Montijo","16537","6634","1201"
1508,"1721508","Palmela","54835","21110","7518"
1510,"1721510","Seixal","31723","1168","74"
1511,"1721511","Sesimbra","25411","2160","559"
1512,"1721512","Setúbal","4146","3241","668"
1501,"1811501","Alcácer do Sal","1901","2308","496"
1505,"1811505","Grândola","9665","4527","1862"
211,"1810211","Odemira","12634","8439","4762"
1509,"1811509","Santiago do Cacém","32564","1222419","3168"
1513,"1811513","Sines","1339","3159","947"
1201,"1821201","Alter do Chão","640","175","126"
1202,"1821202","Arronches","934","789","30"
1203,"1821203","Avis","379","250","60"
1204,"1821204","Campo Maior","597","188","0"
1205,"1821205","Castelo de Vide","600","74","165"
1206,"1821206","Crato","677","431","75"
1207,"1821207","Elvas","1562","1152","355"
1208,"1821208","Fronteira","164","1078","59"
1209,"1821209","Gavião","3252","2546","644"
1210,"1821210","Marvão","608","397","27"
1211,"1821211","Monforte","404","84","0"
707,"1820707","Mora","1684","1416","610"
1212,"1821212","Nisa","1027","724","290"
1213,"1821213","Ponte de Sor","4781","4310","2242"
1214,"1821214","Portalegre","2165","2612","352"
701,"1830701","Alandroal","1615","1372","1293"
702,"1830702","Arraiolos","2191","30907","2259"
703,"1830703","Borba","1216","779","244"
704,"1830704","Estremoz","1292","1265","1317"
705,"1830705","Évora","2824","2149","958"
706,"1830706","Montemor-o-Novo","5239","185733","10705"
708,"1830708","Mourão","267","202","124"
709,"1830709","Portel","2733","930","558"
710,"1830710","Redondo","693","1118","556"
711,"1830711","Reguengos de Monsaraz","7507","306","497"
1215,"1831215","Sousel","167","321","47"
712,"1830712","Vendas Novas","10781","15740","319603"
713,"1830713","Viana do Alentejo","580","746","187"
714,"1830714","Vila Viçosa","255","200","172"
201,"1840201","Aljustrel","369","78","547"
202,"1840202","Almodôvar","2033","2816","1060"
203,"1840203","Alvito","0","438","159"
204,"1840204","Barrancos","318","150","21"
205,"1840205","Beja","466","2558","750"
206,"1840206","Castro Verde","48","945","564"
207,"1840207","Cuba","13","16607","15141"
208,"1840208","Ferreira do Alentejo","667","82166","260"
209,"1840209","Mértola","2793","1575","1643"
210,"1840210","Moura","838","2990","991"
212,"1840212","Ourique","2360","1715","864"
213,"1840213","Serpa","1310","3828","2206"
214,"1840214","Vidigueira","93","433","239"
1403,"1851403","Almeirim","45780","12381","1024"
1404,"1851404","Alpiarça","2389","1891","442"
1103,"1851103","Azambuja","277075","278468","147751"
1405,"1851405","Benavente","30899","3461","356"
1406,"1851406","Cartaxo","235761","100016","10342"
1407,"1851407","Chamusca","1175","2052","222"
1409,"1851409","Coruche","10533","124338","2250"
1412,"1851412","Golegã","741","104","109"
1414,"1851414","Rio Maior","1363922","1940428","1362049"
1415,"1851415","Salvaterra de Magos","5771","4134","620"
1416,"1851416","Santarém","499673","884978","650282"
801,"1500801","Albufeira","4580","2516","663"
802,"1500802","Alcoutim","2419","1958","2009"
803,"1500803","Aljezur","1256","2269","1120"
804,"1500804","Castro Marim","10427","2289","1252"
805,"1500805","Faro","7443","3210","372"
806,"1500806","Lagoa","1326","3254","559"
807,"1500807","Lagos","1112","4466","1021"
808,"1500808","Loulé","135177","11305","3580"
809,"1500809","Monchique","5120","6784","1413"
810,"1500810","Olhão","2570","1658","441"
811,"1500811","Portimão","5266","2455","1082"
812,"1500812","São Brás de Alportel","1079","492","663"
813,"1500813","Silves","6302","11255","2879"
814,"1500814","Tavira","5959","5356","1698"
815,"1500815","Vila do Bispo","308","815","258"
816,"1500816","Vila Real de Santo António","455","733","232"
