id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,1402,1476,1501,1533,1319,1456,1110,1154,1402,1401,1318,2211,3017,2964,2985,2551,2409,2282,1825,1858,1825,1806,1839,1677,1688,1707,1670,1808,1672,1702,1827
2,832,877,891,910,783,865,594,730,778,836,875,711,906,945,1169,1171,1051,986,767,833,803,800,862,872,975,962,1095,1169,926,1058,911
3,1431,1507,1532,1564,1346,1486,1220,932,1243,1496,1562,1502,2106,3761,3688,3993,3846,3594,2922,4009,4183,4039,3996,3911,3937,3055,3036,3237,3170,3587,3369
4,1039,1094,1113,1137,978,1079,998,636,1180,1175,0,0,380,380,246,240,251,251,174,359,332,375,307,328,408,303,449,456,390,473,407
5,2181,2297,2334,2384,2051,2265,1690,1874,1770,2049,2300,2369,1740,1378,1588,1828,1960,1709,1236,2110,2402,3328,3700,3683,4406,3529,4203,4629,3711,4453,3117
6,682,718,731,746,643,710,510,889,557,853,436,325,702,671,729,709,552,536,128,317,150,150,0,0,0,0,0,0,0,0,0
7,1087,1149,1162,1187,1025,1130,1000,757,1000,1000,1000,995,1205,1251,1251,1251,1251,1185,406,1275,1269,1238,1142,1268,1401,891,1653,1964,2122,2191,2242
