"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"1507","1506","1707","1825","1750","1209","1000","905","943","1008","954","939","1098","1098","1095","1249","1293","1502","1427","1472","1292","1289","1306","1457","1444","1397","1402","1322","1311","1332","1526"
2,"1266","1267","1419","1522","1469","1013","1135","471","360","1095","1186","1153","1139","1032","1033","1180","1116","1044","811","951","860","785","814","747","723","708","824","786","824","791","842"
3,"3430","3427","3835","4116","3980","2739","2133","2156","2265","2229","2312","1387","2219","2172","2172","2172","2131","2346","2198","2346","1767","1205","1604","1780","1775","1724","1743","1743","2057","1836","1854"
4,"2370","2323","2667","2858","2749","1895","1760","917","1667","1625","1625","1000","1300","1290","1344","1346","1320","1234","988","1079","813","676","883","959","971","974","990","990","535","967","787"
5,"2377","2374","2663","2848","2757","1903","1583","1393","1360","1274","1200","1126","1280","1138","980","996","1114","1046","1036","1041","1167","1171","1734","1337","1393","1393","1385","1385","1212","1212","1091"
6,"4172","4181","4679","5018","4852","3343","2761","2471","2424","2330","2595","2434","2522","1213","2557","2326","2322","2368","2382","2500","2500","2500","2500","1933","2805","2967","3105","2408","1724","1907","1703"
7,"2403","2414","2628","2805","2738","1897","1000","1988","1988","2000","2000","2000","2000","2000","2000","2000","2000","2000","1787","1911","1979","2179","2256","2256","2268","2389","2389","2389","2389","2389","2437"
