"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"679","686","705","713","714","724","675","678","684","684","670","671","510","510","510","510","510","510","459","411","410","410","314","314","314","314","314","315","315","315","317"
2,"308","307","316","319","326","336","500","362","362","364","365","365","543","535","527","519","511","503","494","486","478","470","462","462","462","464","469","469","469","469","432"
3,"677","661","680","687","743","758","758","765","765","765","765","765","1056","1000","900","800","700","600","500","400","380","360","350","350","350","357","357","357","357","357","357"
4,"234","239","245","248","240","250","240","196","197","197","197","196","357","357","356","356","356","356","353","323","298","278","260","260","260","266","266","266","266","265","259"
5,"3329","3323","3419","3454","3507","3652","3662","3615","3428","3401","3369","3323","2840","2827","2657","2488","2318","2148","1979","1809","1639","1470","1300","1300","1300","1300","1300","1073","1073","1073","1063"
6,"1632","1644","1692","1709","1720","1740","1749","1837","2000","1980","1956","2012","2088","2088","2053","1989","1967","1917","1849","1786","1746","1671","1652","1652","1652","1652","1631","1631","1643","1517","1566"
7,"10425","10404","10705","10812","11050","11370","11572","11605","12031","12231","12633","13063","13000","13127","13371","13596","13672","13458","13129","12773","12081","12217","11500","11581","11652","11806","11841","11951","12213","12465","12644"
