"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"110","116","130","130","140","140","101","101","104","104","102","105","99","99","100","100","100","100","100","96","92","92","59","59","59","59","59","59","60","59","59"
2,"28","30","32","32","32","32","40","20","21","21","21","21","39","39","39","39","38","38","38","38","39","39","15","15","15","15","15","15","15","15","14"
3,"33","35","35","35","40","40","34","34","34","34","34","34","27","28","26","26","25","25","23","23","22","22","27","27","27","27","27","27","27","27","27"
4,"29","31","39","39","44","44","25","10","12","12","12","12","23","23","21","21","20","20","19","18","18","16","17","17","17","17","17","17","17","17","16"
5,"230","243","264","264","269","269","229","248","235","225","218","222","179","179","169","159","149","139","130","120","110","100","90","90","90","90","90","81","81","81","81"
6,"133","140","130","130","166","165","140","140","100","100","123","130","116","116","117","120","145","155","179","179","179","179","179","179","179","241","179","179","190","193","193"
7,"2842","2990","3105","3270","3310","3310","2931","2954","2977","3207","3273","3288","4072","4086","4097","4107","4118","3975","3537","3099","2661","2223","1781","1781","1773","1783","1780","1844","1928","1939","1947"
