"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,930,930,930,1161,1392,1624,1855,2127,2399,2130,1862,1570,1277,1213,1149,1085,1021,806,591,510,428,526,625,625,625,625,625,530,436,341,341
2,237,237,237,282,328,373,418,420,423,316,210,262,NA,366,419,471,523,356,189,210,231,234,236,206,175,144,114,170,225,281,281
3,2163,2163,2163,2305,2448,2590,2732,2834,2936,2599,2262,1950,1638,1625,1612,1600,1587,1454,1321,1679,2037,1602,1166,1187,1208,1229,1250,1381,1513,1644,1644
4,445,445,445,542,639,736,833,998,1163,922,682,598,NA,432,348,264,181,144,107,130,154,175,196,181,166,150,135,164,193,222,222
5,19139,19139,19139,18329,17519,16709,15899,15393,14887,15861,16835,16890,16946,16478,16009,15540,15072,14108,13143,14588,16033,19090,22146,21656,21167,20678,20188,21850,23512,25174,25174
6,10327,10327,10327,9004,7680,6357,5034,5264,5493,5528,5563,6624,7684,6905,6126,5346,4567,4102,3638,3658,3677,4940,6203,6021,5840,5658,5476,5810,6145,6479,6479
7,2519,2519,2519,2756,2992,3229,3466,3160,2854,2544,2233,1780,1326,1348,1370,1392,1414,1152,891,722,553,436,318,344,370,395,421,313,204,96,96
