"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"3739","3670","3752","3875","4208","3664","2477","2032","1815","1655","1339","878","1245","1169","1094","1018","942","867","791","715","640","564","488","463","508","467","497","478","410","406","411"
2,"6765","6641","6790","7012","7613","7700","8423","8417","8502","7360","5905","5325","3723","3352","2982","2611","2241","1870","1499","1499","1499","1499","1498","1503","1513","1447","1420","1403","1306","1204","991"
3,"7097","6967","7123","7356","7987","7224","5787","5973","5456","4254","3710","4011","2444","2064","1002","1715","1470","1678","1345","1333","1333","1148","960","903","993","915","969","1022","1017","1032","1027"
4,"1839","1805","1846","1906","2070","2335","1335","1306","1295","1159","1026","720","360","299","246","246","260","267","173","349","363","365","97","126","126","60","63","60","60","52","51"
5,"13481","13234","13531","13974","15172","16891","9690","9893","11661","8869","6976","9319","7168","3752","2607","3248","2795","2860","2456","2555","2638","2505","2315","1288","779","660","1597","1916","938","727","655"
6,"646","634","648","669","727","539","458","750","1209","983","835","842","744","696","679","673","627","597","421","422","401","350","26","22","19","12","9","9","2","0","0"
7,"270","265","272","281","304","239","193","299","299","142","145","145","144","144","144","144","144","137","96","145","156","161","35","35","35","31","34","31","29","27","25"
