"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,3000,3000,4000,4000,4000,4000,4000,5000,5000,6000,7000,7000,7000,7000,7000,8000,8000,8000,7000,7000,7000,8000,9000,8000,8000,8000,8000,7000,6000,5000,5000
2,3000,3000,4000,4000,5000,5000,5000,6000,6000,7000,7000,7000,7000,7000,7000,7000,6000,8000,7000,8000,8000,6000,4000,4000,4000,4000,5000,4333,3667,3000,3000
3,4000,4000,5000,6000,6000,6000,6000,7000,8000,8000,7000,8000,8000,8000,8000,9000,9000,6000,6000,6000,6000,4000,2000,3000,2000,2000,2000,2000,2000,2000,2000
4,1000,1000,2000,2000,2000,2000,2000,2000,3000,3000,3000,3000,3000,3000,2000,3000,4000,4000,4000,3000,3000,3000,2000,2000,2000,2000,2000,2000,2000,2000,2000
5,6000,6000,9000,9000,10000,11000,11000,12000,13000,14000,15000,14000,14000,14000,14000,15000,16000,9000,9000,9000,9000,8000,7000,7000,7000,6000,5000,4667,4333,4000,4000
6,5000,5000,7000,7000,7000,8000,8000,9000,9000,9000,10000,11000,11000,12000,12000,10000,9000,11000,10000,10000,9000,9000,9000,9000,9000,7000,6000,6000,6000,6000,6000
7,1000,1000,1000,1000,1000,1000,1000,1000,2000,2000,2000,3000,3000,3000,4000,3000,1000,1000,1000,2000,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
