"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",23913567,24316580,21968216,20563822,13970378,15645327,18542729,13494991,17819146,17023641,15824042,15728092,11698928,15933229,11151185,15053886,14858997,13895676,15210308,11822852,12385172,14611188,11909046
1602,"1111602","Caminha",2742460,2528740,1615898,1895303,1050107,984973,1402114,998660,1346475,1420912,1437642,1415997,879210,1249401,1157380,1290564,1337521,1042413,1216917,1036791,1114137,1181274,1146955
1603,"1111603","Melgaço",6667436,6546626,5651513,5037175,2952934,3943828,4486778,3516111,4080469,3956426,3533263,3397501,2502503,3119232,3573209,3142155,2908699,2789179,3208178,2360731,2388885,2967321,2346280
1604,"1111604","Monção",8556909,7963572,4921266,5544664,3566729,3205530,3896545,3046306,3476117,3485654,3516149,3357704,2358861,3326156,3193663,2949773,3143216,2548537,2712496,2643741,2530052,2822114,2598125
1605,"1111605","Paredes de Coura",3721811,3648216,2518039,2982975,2293149,2021416,2518975,1625456,2174611,2066839,2095952,1937976,1289961,1827813,2781221,1621304,1699485,1381965,1501537,1429147,1430933,1485735,1422497
1606,"1111606","Ponte da Barca",5413010,5070402,3315734,3759571,2701196,2240758,2746341,2191127,2369032,2324379,2301740,2128891,1615273,2118937,2856342,1739650,1827262,1622945,1932005,1529664,1482975,1676768,1554822
1607,"1111607","Ponte de Lima",27609605,26422035,19171810,22908471,14643801,15846063,19462281,14267482,16871411,15745300,15358005,14941159,9705344,14447497,12379325,12820370,13360617,10625830,12554353,10495480,10201970,12187206,10609900
1608,"1111608","Valença",5251417,5517227,4395363,4762070,3673399,3585864,4293736,3125756,4027568,3891455,3806479,3759717,2771826,3716310,3117207,3669609,3565468,3109744,3274105,2891129,3029258,3348701,2870977
1609,"1111609","Viana do Castelo",13662622,13195556,8829114,11473172,7148989,7806106,9249295,6611659,8027993,7650271,7676602,7420798,4456765,6796340,5903344,6099783,6529266,4836377,5931294,5031121,4945045,5676002,5314589
1610,"1111610","Vila Nova de Cerveira",4275568,4191205,2866503,3230350,1611654,1906259,2376560,1755099,2115611,2000802,1896139,1871605,1260726,1734249,1350942,1696300,1699233,1340594,1556095,1333314,1291943,1533287,1277450
301,"1120301","Amares",8526601,8539061,6301207,7266476,5031455,5056184,6453476,5540637,6136828,5860973,5712408,5684358,3988499,5860710,4426255,5185419,5782498,4712028,5784636,4269785,4059207,5013863,4199218
302,"1120302","Barcelos",25951571,22128173,14282320,15471845,9943961,11942554,17766068,18266460,24435432,26860987,32908740,35476174,26505451,43777564,35007539,46508813,45818107,37143138,47090050,34803427,32499049,43028220,34015225
303,"1120303","Braga",18162766,16456500,12763476,14934462,11922087,10666122,13697150,10638474,13363706,13246939,14323395,14086944,10209434,15739290,13365285,14638546,15030456,12847273,16163827,12307612,11449374,14218615,12216575
306,"1120306","Esposende",6627881,5966411,4125349,5182807,3147623,3918811,4950766,3586359,5431249,5674967,6173364,6289428,3835274,5992505,4807582,6012177,6246050,4774908,5812877,4541704,4472657,5458067,4712945
310,"1120310","Terras de Bouro",6799498,6986970,5964840,5792789,4230468,4186568,5247641,4183584,5295018,5848622,5455608,5259489,4029978,5284755,4506498,4953892,4666809,4529833,5566707,3823269,4056315,4645078,3688434
313,"1120313","Vila Verde",25584041,25133385,19474604,22026960,15474243,14573929,18526448,14168327,17473179,16346577,15813160,15610534,11126485,16358195,13401387,15040762,15685195,12740148,15622141,12014952,11418584,14153683,11908090
307,"1130307","Fafe",21763964,21472076,16668601,21352016,14880472,15993428,17752919,13273313,15499218,15389419,15062286,14346200,10527108,15105068,12056830,13130680,12579951,13825214,14090633,10495162,9738999,11882435,10484149
308,"1130308","Guimarães",23344804,21687068,16069356,19624106,15116939,13666636,16452586,12166454,15636562,15036440,16294752,15483746,11626873,17097154,13745302,15675471,15408294,13873439,16389663,12192902,11409438,13936220,11957846
309,"1130309","Póvoa de Lanhoso",14488064,14570449,10625328,12696255,7899415,8178178,10018686,7187716,8639617,8061316,7715624,7424111,5409051,7654442,5369384,6364191,6550051,6192275,7392415,5126370,4865376,6042830,5078685
1314,"1131314","Santo Tirso",12056262,10342409,7410247,8369838,5710186,5198459,6566630,5482028,6876987,7068797,7959065,7680113,5931142,9015699,6337084,8679863,8983257,7501556,8828802,6701714,6224741,7551236,6763874
1318,"1131318","Trofa",799899,970602,924098,1418010,1281474,1132586,1296310,1022894,1217661,1207832,1413630,1155803,908153,1263806,3144662,1069587,1161627,1001852,1159934,954017,872079,982968,1036354
311,"1130311","Vieira do Minho",19309401,18435587,14765398,14907490,12196838,10198530,12525015,9106290,11780880,10805091,10281870,10639649,8309294,11637948,10424098,11077213,10629617,11959303,12212077,8093336,8381760,10280138,8466998
312,"1130312","Vila Nova de Famalicão",17214712,14745287,10700937,12229308,8572471,8511807,11751049,10834678,13758737,14740580,17287762,17674639,14029249,21629188,18008700,22075833,21582306,18107696,22227253,16208878,15140508,19598844,16275602
314,"1130314","Vizela",633515,702531,653122,1041225,1026696,847541,1028435,749329,916572,888717,971706,909890,681346,1044035,1086077,848762,953015,834936,869819,770270,707821,789688,789161
107,"1140107","Espinho",240814,248880,145807,212866,188829,206388,176568,184754,131723,201536,318468,206558,137107,233100,311317,290427,275327,305867,345116,273204,114871,263060,141973
1304,"1141304","Gondomar",7461584,7615920,5112363,6610152,4254342,4770749,4890059,3996582,4611354,5010289,5580222,4412630,3676128,4932353,4780929,4390808,4401492,4623731,4891453,3974647,3510725,3796728,3961425
1306,"1141306","Maia",6183080,5656161,3818304,3951385,2641260,2890398,3787281,3608412,4892187,5630587,6844019,6383355,5257759,8222778,7842870,8596397,8853977,7749550,9716971,6901413,6232715,8056631,7125045
1308,"1141308","Matosinhos",3808774,3683873,2289696,2402433,1477175,1791695,2291827,2275267,3133801,3732855,4999632,4097810,3847796,5422831,5186158,5749760,5261841,4885106,5989496,4302296,3870696,5205299,4471610
1312,"1141312","Porto",0,0,0,0,0,0,0,0,6635,9522,13919,18406,18320,30517,98620,26952,25590,25782,29136,25026,22351,26624,27270
1313,"1141313","Póvoa de Varzim",6688759,5939177,4158821,4342031,2806083,3315657,5175700,4869701,7620860,8472675,10029307,10433894,7975151,13587113,13001814,15087649,14374588,12107352,15730388,10909135,10258655,13440050,11011250
1315,"1141315","Valongo",3038643,3122077,2023955,2623153,1814229,1993106,2134561,1849124,2049271,2219947,2653256,2396426,1878937,2847412,2574169,2553421,2557165,2543653,2813618,2198433,2041206,2280702,2308323
1316,"1141316","Vila do Conde",13347715,11539016,6537949,6133655,2978648,4961175,7937393,8435512,13111066,16102863,20569613,21028240,16656525,27821039,24803091,29524183,27655434,23385585,30950870,20750782,19206398,26349266,21627898
1317,"1141317","Vila Nova de Gaia",7103370,7454846,4856207,6159818,3754233,4720949,4445912,4224288,3985920,4220368,4663450,3499936,2880316,3748425,3319869,3196761,3031259,3289164,3610974,2810145,2530465,2887265,2903139
1301,"1151301","Amarante",20764109,21048369,14982060,19749859,12937503,14526446,14789588,12746639,13409700,13682710,13614117,12239725,9293211,13718967,10794690,10931006,10692916,9764938,11223006,9289602,8474141,9936211,9296125
1302,"1151302","Baião",13653166,14692260,11463733,14998074,9427954,11710741,12820246,10195989,11185280,11025321,10628041,9157082,6643200,9461542,7570062,7421423,7128004,7917807,7822096,6005233,5492864,6313645,5922506
304,"1150304","Cabeceiras de Basto",25093932,25148016,20763941,22270802,14370337,16038011,17742941,15309630,16799962,16025689,15358626,15070827,11361850,16033006,14247609,14440903,13645498,15382301,15264643,11101398,10389609,13753485,11326215
106,"1150106","Castelo de Paiva",5093083,5479421,3492874,4844478,3266125,3638961,3591866,3015608,3321073,3374640,4092475,3096867,2608554,3623991,3329087,2981159,3273905,2935198,3170621,2538098,2275651,2551772,2429545
305,"1150305","Celorico de Basto",14406064,15268736,10365964,14264057,9725574,10928077,11369685,9442173,10194918,10294162,10155471,9565510,7579524,10961689,8223839,8996406,8472224,9039272,9497114,7442289,6916965,8463111,7545655
1804,"1151804","Cinfães",21381053,21184857,17000509,19024967,10896677,13776765,13871253,11353961,12605300,12782223,12425590,10551136,7908492,11280185,10025966,9493846,10421159,9445732,10110572,7846304,7519855,7818190,7482313
1303,"1151303","Felgueiras",14455827,13540088,10495662,13865509,11200172,9732092,11158588,9239426,9954658,9679558,10008805,8980672,6521300,9378778,7806389,8127646,8401226,7694284,8502484,7272493,6619390,7340197,7430376
1305,"1151305","Lousada",7780176,7123057,5347921,7148383,5709434,5345693,6314075,5513446,6146167,6430093,7093235,6713694,5119237,7873946,6695494,7339175,7766992,7046342,7760959,6633385,6010900,6649480,6394624
1307,"1151307","Marco de Canaveses",15278729,15812565,11787076,15346845,9047776,11404884,11347681,8777776,9833103,9995657,9800139,8323554,6112912,8657445,6713571,6757459,6624414,6105899,7181659,5742754,5206744,5777975,5552391
1705,"1151705","Mondim de Basto",9023942,9467229,6688428,8211066,5686452,6098890,6259901,5734896,5666946,5392159,5315982,5021084,4010775,5673986,5386104,4703612,4403973,4386134,4851756,3820839,3563382,4626853,3975497
1309,"1151309","Paços de Ferreira",6911242,6500562,5199676,6822372,4852696,4836563,5608307,4356767,4810809,4776533,4775487,4574010,3161781,5053100,3813415,4509546,4808557,4061310,4770126,3711367,3365440,4046957,3599678
1310,"1151310","Paredes",12222958,11835854,8198227,10473012,6719568,7333221,7876181,6612384,7156394,7299829,8027073,6871276,5346177,7574796,6144672,6259162,6458710,6339105,6731964,5591824,5127612,5546318,5752668
1311,"1151311","Penafiel",12458906,12438506,8718333,11755273,7727229,8865039,9325522,7969983,8670684,9274238,9913773,8752865,6799782,9788357,7993648,7968807,8029216,7704999,8609623,7188599,6593514,7150866,7189145
1813,"1151813","Resende",10857943,10282583,8341062,9659646,4249461,6649610,6943217,5277838,6249946,6224585,6379321,5405719,3913380,6382294,4231780,5078715,5355204,5441437,5617571,4473714,4042453,4337396,4333748
