id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,16000,18000,18000,14000,17000,11000,9000,9000,8000,8000,7000,7000,4000,3000,3000,2000,2000,4000,3000,3000,3000,3000,4000,5000,5000,5000,4000,4000,4000,4000,4000
2,2000,3000,3000,2000,2000,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,2000,2000,2000,2000,2000,1000,1000,1000,1000,1000
3,8000,8000,7000,4000,7000,7000,6000,5000,5000,5000,3000,3000,1000,1000,1000,1000,1000,1000,1000,2000,2000,2000,2000,3000,3000,3000,2000,2000,2000,2000,2000
4,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
5,2000,2000,3000,3000,5000,4000,5000,6000,4000,4000,5000,5000,3000,3000,4000,4000,4000,5000,5000,6000,6000,6000,7000,9000,9000,8000,7000,5000,5000,6000,13000
6,4000,8000,10000,4000,7000,8000,6000,6000,7000,7000,7000,8000,10000,10000,11000,11000,11000,12000,13000,15000,15000,14000,15000,17000,17000,17000,16000,17000,17000,19000,28000
7,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
