id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,34000,38000,39000,35000,27000,33000,28000,31000,32000,32000,30000,31000,33000,32000,32000,33000,33000,32000,29000,30000,31000,33000,35000,34000,35000,35000,36000,36000,37000,38000,35000
2,7000,7000,7000,7000,5000,8000,7000,7000,6000,6000,4000,4000,4000,5000,6000,6000,4000,5000,6000,6000,6000,6000,6000,5000,5000,5000,5000,5000,5000,5000,4000
3,19000,14000,18000,16000,14000,18000,18000,16000,18000,17000,15000,14000,16000,15000,15000,14000,12000,13000,13000,12000,12000,12000,13000,12000,11000,11000,11000,10000,11000,10000,10000
4,6000,4000,6000,5000,5000,6000,5000,6000,5000,5000,4000,3000,6000,5000,5000,5000,4000,6000,5000,5000,6000,7000,7000,5000,6000,6000,6000,7000,7000,7000,7000
5,18000,16000,17000,16000,28000,15000,19000,20000,20000,22000,17000,21000,23000,22000,19000,16000,14000,19000,19000,16000,16000,18000,16000,15000,15000,15000,15000,15000,17000,24000,25000
6,23000,22000,23000,27000,32000,26000,21000,26000,28000,24000,24000,28000,34000,37000,46000,49000,44000,50000,54000,48000,52000,59000,45000,40000,49000,47000,48000,53000,63000,64000,61000
7,2000,3000,4000,2000,4000,2000,4000,2000,2000,2000,2000,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
