id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,49000,56000,45000,54000,51000,50000,44000,43000,42000,40000,40000,38000,42000,47000,48000,47000,44000,41000,36000,33000,34000,32000,31000,38000,38000,38000,36000,38000,41000,38000,35000
2,8000,9000,7000,9000,9000,8000,7000,7000,7000,7000,6000,5000,4000,4000,3000,4000,4000,3000,3000,3000,3000,3000,4000,4000,4000,4000,4000,5000,6000,5000,3000
3,28000,31000,29000,28000,31000,29000,27000,23000,22000,21000,23000,24000,20000,19000,18000,16000,13000,12000,14000,14000,13000,13000,13000,13000,13000,13000,12000,13000,13000,13000,13000
4,5000,6000,5000,5000,5000,5000,5000,7000,7000,6000,6000,6000,5000,6000,5000,5000,6000,4000,5000,4000,5000,5000,6000,7000,7000,7000,8000,10000,10000,10000,10000
5,22000,20000,27000,24000,28000,21000,19000,17000,18000,17000,16000,17000,21000,15000,12000,13000,14000,15000,13000,14000,15000,13000,13000,20000,22000,23000,22000,26000,30000,34000,37000
6,34000,29000,31000,30000,28000,30000,34000,30000,30000,28000,36000,40000,47000,50000,54000,67000,69000,75000,72000,70000,73000,64000,55000,61000,67000,68000,70000,87000,93000,91000,92000
7,3000,3000,2000,2000,3000,2000,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,2000
