"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","0","485","206"
1602,"1111602","Caminha","0","231","94"
1603,"1111603","Melgaço","0","627","159"
1604,"1111604","Monção","0","1066","279"
1605,"1111605","Paredes de Coura","0","463","166"
1606,"1111606","Ponte da Barca","0","167","104"
1607,"1111607","Ponte de Lima","0","940","414"
1608,"1111608","Valença","0","407","344"
1609,"1111609","Viana do Castelo","0","946","489"
1610,"1111610","Vila Nova de Cerveira","0","147","49"
301,"1120301","Amares","0","1424","3968"
302,"1120302","Barcelos","0","1111","485"
303,"1120303","Braga","0","398","286"
306,"1120306","Esposende","0","275","93"
310,"1120310","Terras de Bouro","0","232","70"
313,"1120313","Vila Verde","0","533","283"
307,"1130307","Fafe","0","517","358"
308,"1130308","Guimarães","0","1190","238"
309,"1130309","Póvoa de Lanhoso","0","341","342"
1314,"1131314","Santo Tirso","0","481","477"
1318,"1131318","Trofa","0","295","127"
311,"1130311","Vieira do Minho","0","650","165"
312,"1130312","Vila Nova de Famalicão","0","558","2689"
314,"1130314","Vizela","0","91","26"
107,"1140107","Espinho","0","17","11"
1304,"1141304","Gondomar","0","417","89"
1306,"1141306","Maia","0","126","62"
1308,"1141308","Matosinhos","0","112","27"
1312,"1141312","Porto","0","0","2"
1313,"1141313","Póvoa de Varzim","0","5194","1483"
1315,"1141315","Valongo","0","257","14"
1316,"1141316","Vila do Conde","0","829","154"
1317,"1141317","Vila Nova de Gaia","0","312","106"
1301,"1151301","Amarante","0","5019","491"
1302,"1151302","Baião","0","975","418"
304,"1150304","Cabeceiras de Basto","0","481","324"
106,"1150106","Castelo de Paiva","0","508","220"
305,"1150305","Celorico de Basto","0","2405","361"
1804,"1151804","Cinfães","0","619","252"
1303,"1151303","Felgueiras","0","2683","1873"
1305,"1151305","Lousada","0","599","262"
1307,"1151307","Marco de Canaveses","0","1096","261"
1705,"1151705","Mondim de Basto","0","374","127"
1309,"1151309","Paços de Ferreira","0","274","86"
1310,"1151310","Paredes","0","566","325"
1311,"1151311","Penafiel","0","1306","513"
1813,"1151813","Resende","0","365","203"
1709,"1151709","Ribeira de Pena","0","213","107"
104,"1160104","Arouca","0","1515","477"
113,"1160113","Oliveira de Azeméis","0","1797","676"
109,"1160109","Santa Maria da Feira","0","2791","1197"
116,"1160116","São João da Madeira","0","0","0"
119,"1160119","Vale de Cambra","0","850","243"
1701,"1171701","Alijó","0","398","79"
1801,"1171801","Armamar","0","109","88"
403,"1170403","Carrazeda de Ansiães","0","218","151"
404,"1170404","Freixo de Espada à Cinta","0","158","43"
1805,"1171805","Lamego","0","286","181"
1704,"1171704","Mesão Frio","0","32","11"
