"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"5","5","5","4","4","4","5","5","3","3","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","2","2","2","2"
2,"293","289","285","300","300","300","300","150","100","102","102","102","390","378","365","353","340","327","315","303","290","278","265","265","265","278","305","316","332","345","354"
3,"7","6","6","6","6","6","6","6","3","3","3","3","0","10","10","12","12","12","15","19","19","15","19","19","19","22","22","22","22","22","22"
4,"9","9","8","10","10","10","5","5","5","13","13","13","43","44","44","50","50","55","55","58","60","65","69","69","69","74","74","74","73","73","71"
5,"4751","4688","4625","4545","4547","4300","4258","4258","4190","4190","4035","3946","3138","3155","2887","2618","2350","2082","1813","1545","1277","1008","740","740","740","740","740","740","740","740","764"
6,"1460","1440","1421","1387","1387","1380","1377","1200","1173","1109","1107","1104","943","943","855","855","825","777","727","667","597","577","565","565","565","565","578","628","530","287","282"
7,"4124","4069","4013","3968","3966","3700","3689","3689","3689","3301","3235","3235","3050","3035","3000","2957","2961","2896","2828","2763","2699","2632","2572","2572","2572","2589","2594","2605","2613","2616","2619"
