"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"373","330","332","403","400","400","317","307","306","301","272","270","166","154","142","129","117","105","93","93","93","93","93","93","93","93","102","103","103","104","105"
2,"656","663","667","650","660","640","500","447","452","452","454","444","430","411","393","375","356","356","356","356","356","356","356","356","372","382","401","405","410","410","371"
3,"684","665","669","686","700","700","551","572","571","569","572","570","460","460","450","430","400","390","375","370","365","360","355","314","314","330","330","330","348","348","347"
4,"493","471","474","517","505","500","368","249","229","241","256","284","341","350","370","390","430","420","410","400","390","370","365","345","345","350","350","351","366","363","322"
5,"11639","11616","11688","11769","11643","11508","11373","11517","11660","11526","11392","10989","10585","10826","10691","10555","10420","10284","10149","10013","9878","9742","9607","9607","9607","9831","10520","10520","10520","11029","11059"
6,"294","357","359","249","253","250","257","260","287","287","286","284","221","228","207","274","266","265","260","256","243","216","190","190","190","190","262","245","314","308","302"
7,"261","258","260","265","264","260","257","252","252","247","247","230","117","117","117","117","90","84","67","58","48","38","25","26","26","26","26","30","32","33","35"
