"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"1230","1261","1264","1285","1275","1270","1254","1222","1191","1182","1127","1059","709","672","635","599","562","525","488","452","415","378","341","341","341","341","356","362","361","361","360"
2,"5167","5241","5250","5339","5585","5290","5404","5455","5355","5353","5450","5486","5780","5791","5805","5906","6000","5787","5573","5361","5150","4936","4725","4725","4816","4985","5252","5448","5626","5630","5462"
3,"3024","3081","3087","3139","3190","3130","3047","3142","3178","3201","3234","3251","2743","2730","2693","2657","2580","2330","2080","1830","1580","1580","1310","1256","1256","1358","1370","1370","1370","1380","1384"
4,"2843","2904","2910","2959","2955","2965","3021","3039","2745","2772","2838","2871","2882","2850","2650","2450","2250","2100","1950","1800","1650","1550","1380","1320","1320","1339","1448","1471","1461","1427","1365"
5,"10636","10830","10848","11033","10940","11315","11381","11000","10705","10765","10648","9462","8276","8280","7842","7403","6965","6527","6088","5650","5212","4773","4335","4335","4335","4413","4769","4769","4769","5767","5829"
6,"466","450","450","458","465","585","616","660","684","689","698","653","422","524","514","472","485","483","450","400","351","351","302","302","302","302","304","256","246","243","207"
7,"39","38","38","39","40","45","43","43","42","42","42","42","32","32","32","32","32","27","20","20","15","15","13","13","13","13","13","21","23","24","26"
