"","order_lc","fom_2","fom_4","fom_8","iter"
"1","2,3,212,243,211,221,231,223,512,241,242,1,244,222,321",0.0891952983725135,0.209331289519065,0.518036847809259,1
"2","243,1,244,231,211,321,512,241,3,2,222,223,212,221,242",0.100880740541027,0.229532302438099,0.491849529780563,2
"3","223,221,243,231,244,1,3,212,2,321,241,222,242,211,512",0.123945980821857,0.257093475442891,0.487489348516538,3
"4","243,3,242,2,244,512,221,211,1,222,231,223,212,241,321",0.104610128346333,0.244348501018726,0.590735162419605,4
"5","223,221,241,1,231,222,3,212,2,242,244,512,211,321,243",0.119795322299454,0.283588053141544,0.609622610684529,5
"6","222,321,241,211,231,243,244,3,221,242,1,512,212,223,2",0.136589837611315,0.250668264356162,0.584929356357927,6
"7","512,242,222,221,321,1,241,3,2,244,231,212,211,223,243",0.11076979505754,0.284488848521546,0.602332457293035,7
"8","231,211,321,223,242,512,212,241,2,243,221,1,3,222,244",0.0895221254987306,0.215777820562187,0.550483870967743,8
"9","223,2,1,241,243,3,211,512,221,231,321,242,212,222,244",0.0971239339502812,0.243991190270994,0.524218996528873,9
"10","221,512,241,243,211,1,222,3,321,2,244,212,242,223,231",0.113966828227133,0.217487573429733,0.441841914430749,10
"11","221,243,222,211,2,212,1,512,231,3,223,241,321,242,244",0.111570341773589,0.2687841191067,0.555024711696871,11
"12","231,222,512,243,212,2,1,241,3,211,221,321,242,223,244",0.108774621511247,0.240745244928734,0.507004564772548,12
"13","3,212,1,221,223,512,241,231,211,321,243,2,242,222,244",0.129313622436428,0.271557996526311,0.483397046698148,13
"14","3,222,241,1,231,223,242,512,212,221,2,243,244,211,321",0.130310304578589,0.25619798122897,0.468188779061673,14
"15","2,3,243,212,321,1,223,512,241,231,211,244,222,221,242",0.0968107532243802,0.248680351906158,0.59184369934306,15
