"","order_lc","fom_2","fom_4","fom_8","iter"
"1","212,321,242,222,231,211,244,2,223,241,243,221,3,1,512",0.0885570332712995,0.21265909201736,0.562851472047635,1
"2","241,321,221,1,243,222,244,2,3,223,212,231,512,242,211",0.10967952910399,0.204217879564949,0.391381305738988,2
"3","241,242,512,212,222,231,221,211,3,244,223,243,1,2,321",0.135433412991527,0.255182007883144,0.512116948092558,3
"4","512,321,212,221,222,3,244,2,243,223,211,242,1,241,231",0.100728589308064,0.243207359286832,0.575206043956046,4
"5","243,512,222,231,244,2,212,3,221,321,211,1,223,242,241",0.0992282742422549,0.239463879614844,0.559754601226993,5
"6","321,242,221,2,222,244,243,231,223,1,212,3,211,241,512",0.101841599819229,0.250738916256158,0.568435869835224,6
"7","512,211,242,2,223,222,212,1,3,221,241,321,231,244,243",0.0988710229216558,0.264031538541343,0.621287128712872,7
"8","321,2,212,243,231,241,211,222,244,221,512,1,223,3,242",0.0875795820116533,0.210864127613385,0.484802673456399,8
"9","512,221,243,2,244,321,212,211,231,242,1,241,222,3,223",0.0974166741938402,0.233985330073349,0.534918276374443,9
"10","242,231,244,243,222,212,2,241,221,223,512,211,3,321,1",0.101716350496838,0.213297350343474,0.494556765163298,10
