"","order_lc","fom_2","fom_4","fom_8","iter"
"1","243,244,222,211,321,242,241,231,2,1,512,223,212,3,221",0.0881518897602904,0.182338731323254,0.493242744258179,1
"2","2,243,512,211,241,321,242,231,221,222,212,223,3,244,1",0.0812880335930657,0.186905770497976,0.572303921568627,2
"3","222,3,512,242,212,221,2,231,244,241,211,1,243,223,321",0.11118404671903,0.252144082332761,0.485391766268261,3
"4","2,212,243,222,231,221,211,1,223,244,241,3,242,321,512",0.0997932335098044,0.249926231926822,0.567321747604355,4
"5","231,221,3,1,211,321,242,222,212,243,512,244,223,2,241",0.142726161369193,0.260770872111499,0.488686779059451,5
"6","241,321,221,222,2,3,211,244,212,231,223,512,243,1,242",0.103609005543614,0.261805621273777,0.554875100725221,6
"7","241,231,2,221,211,223,321,243,244,512,3,222,1,242,212",0.100411466502989,0.263752644739373,0.585351835126038,7
"8","221,512,2,241,321,222,244,212,211,243,242,1,3,223,231",0.0945358759033705,0.218754367168211,0.506983350430049,8
"9","2,242,212,231,321,221,3,223,243,244,211,512,222,1,241",0.106042841037204,0.26577795267844,0.547343925533621,9
"10","2,512,223,3,244,231,321,221,222,212,241,243,211,1,242",0.0996548748921485,0.256570713391739,0.550335022062429,10
"11","223,1,212,244,2,221,242,512,222,243,321,231,241,211,3",0.117950450450451,0.269641403743955,0.442283329607274,11
"12","223,244,241,221,243,212,321,1,2,222,231,242,3,512,211",0.128928814601682,0.236697824914614,0.465916611515551,12
"13","231,2,3,321,512,223,243,242,1,244,221,211,241,212,222",0.0938983050847461,0.231798715203426,0.534513854730283,13
"14","222,241,243,2,221,211,3,321,242,244,1,231,512,212,223",0.0937345276139894,0.205280248482282,0.5013479165062,14
"15","242,3,222,211,241,231,212,321,221,1,223,244,2,512,243",0.130180322682696,0.291872826140204,0.628427068665618,15
