"","order_lc","fom_2","fom_4","fom_8","iter"
"1","221,243,244,212,231,223,241,211,512,2,1,321,222,242,3",0.100635904863201,0.210962426782228,0.507416323677874,1
"2","212,223,2,3,244,221,512,222,1,241,243,321,211,242,231",0.0958052468573513,0.203267659778953,0.571062634275326,2
"3","212,1,221,321,243,2,223,3,211,512,242,222,231,241,244",0.11157006635321,0.199404090108798,0.579528349222279,3
"4","512,3,242,2,211,222,223,321,244,221,1,212,231,241,243",0.0916415367970351,0.222290357197608,0.645825995068685,4
"5","2,3,1,242,223,222,512,221,212,321,241,244,231,211,243",0.0918040345821326,0.227657283494847,0.63898822503271,5
"6","243,241,212,242,222,321,1,2,3,223,221,244,512,211,231",0.106019938650307,0.162326498092003,0.509156663588798,6
"7","241,211,243,223,242,512,221,244,212,321,222,2,231,1,3",0.119296767614065,0.208240740740741,0.443601608131685,7
"8","2,3,244,223,231,512,243,241,212,221,242,1,321,222,211",0.0815377081292848,0.16561542620292,0.420220377790498,8
"9","3,2,243,321,241,222,242,211,512,1,244,223,212,221,231",0.0760957246571658,0.17230229120473,0.485083392060138,9
"10","3,512,243,1,321,241,231,211,212,222,223,2,242,221,244",0.101810102594262,0.169184813195376,0.506160985757721,10
"11","231,242,244,3,243,512,222,212,211,321,241,223,2,221,1",0.0981400067636118,0.20096015362458,0.449516116741598,11
"12","231,244,211,321,212,512,243,222,241,221,242,223,1,3,2",0.123231627225943,0.192761605035405,0.578542217945635,12
"13","512,243,244,222,2,3,321,211,221,1,212,231,241,223,242",0.0934651489728359,0.194948468573088,0.565703558602676,13
"14","212,3,241,512,244,231,321,223,2,211,222,221,242,243,1",0.095662330524002,0.230471731718487,0.58118746924717,14
"15","211,242,241,1,212,243,321,231,2,222,512,221,3,244,223",0.108962906244682,0.167384615384615,0.501200840588412,15
