"Admin_id","urban","forest","wetlands","Non_irrigated","Permanently_irrigated","Rice","Vineyards","Fruit_trees","Olive_groves","Pastures","Annuals_permanents","Complex_patterns","Agriculture_naturalVeg","AgroForestry","Natural_grasslands","Water_bodies"
1,5.65849208831787,4.36575984954834,0.840725123882294,17.615291595459,8.25454425811768,0,18.9321250915527,6.48607778549194,0,7.93118572235107,10.5491228103638,7.78926420211792,8.91663837432861,0,6.41761302947998,12.0296287536621
2,3.82356929779053,2.17121911048889,0,5.12729930877686,7.54528331756592,0,14.8370666503906,6.26382732391357,5.10896301269531,2.70845055580139,4.30926132202148,3.27467656135559,3.66659808158875,0.803764641284943,2.27585649490356,3.87502288818359
3,1.85714185237885,1.08469390869141,0.97039806842804,4.26384973526001,2.27956414222717,1.060187458992,4.234215259552,3.03043222427368,2.54286742210388,2.40263557434082,5.59667634963989,2.66231656074524,3.13129067420959,0,1.43895101547241,0.721393942832947
4,2.82619690895081,1.66534745693207,0,2.60356426239014,2.15265035629272,0,3.11979913711548,5.35114669799805,2.66559386253357,1.68115782737732,3.96425104141235,2.30513191223145,1.97683966159821,0.782396912574768,1.24690556526184,1.79265677928925
5,1.97536647319794,0.346625328063965,2.18018674850464,3.47144746780396,1.44672060012817,1.14645612239838,5.20141172409058,3.87460851669312,1.99250936508179,1.65287208557129,2.17206263542175,1.95615839958191,2.92090320587158,0.467727899551392,2.88398218154907,1.02973806858063
6,1.46730971336365,0.39745569229126,1.05923616886139,2.1699550151825,1.62854623794556,1.35901629924774,1.81634342670441,1.40867865085602,1.92579078674316,1.55641758441925,1.51631724834442,1.23541498184204,1.93917000293732,0.757759928703308,1.47502684593201,1.99749040603638
7,1.76954531669617,1.15649890899658,1.37884950637817,3.41777181625366,2.82126116752625,1.04392158985138,2.00920987129211,1.88735520839691,2.8424654006958,1.13031613826752,2.7888081073761,1.64037787914276,3.75236392021179,2.7120418548584,1.51302111148834,3.47930288314819
