"x","y","Station_ID","Avg_NO3","X500m.Aspect_fine.tif","X500m.Elevation.tif","X500m.GDP_PT_2010.tif","X500m.PopDensity.tif","X500m.Slope_fine.tif","X500m.SOC_PT.tif","X500m.soil_pH_fine.tif","X500m.SoilTexture_fine.tif","X500m.MaxTemp_WarmMonth.tif","X500m.Mean_diurnal_range.tif","X500m.MinTemp_ColdMonth.tif","X500m.Precipitation_ColdQuarter.tif","X500m.Precipitation_DryMonth.tif","X500m.Precipitation_DryQuarter.tif","X500m.Precipitation_sum.tif","X500m.Precipitation_WarmQuarter.tif","X500m.Precipitation_WetMonth.tif","X500m.Precipitation_WetQuarter.tif","X500m.Srad_avg.tif","X500m.Tavg_avg.tif","X500m.Tmax_avg.tif","X500m.Tmin_avg.tif","Distance_dams","Distance_ocean","Distance_rivers","Distance_urban","MRB_roads","Agri_Natural.tif","Agriculture_naturalVeg.tif","AgroForestry.tif","Annuals_permanents.tif","CLC_PT2006.tif","Complex_patterns.tif","crop_ssnb.tif","et0.tif","forest.tif","FRAC_leaching.tif","FRAC_runoff.tif","Fruit_trees.tif","grass_ssnb.tif","heterogeneous.tif","Natural_grasslands.tif","Non_irrigated.tif","Olive_groves.tif","Pastures.tif","Permanently_irrigated.tif","prec.tif","Rice.tif","Total_leaching_X2006.tif","urban.tif","Vineyards.tif","Water_bodies.tif","wetlands.tif","Actual_permeability.tif","Bulk_density_30cm.tif","DepthImpermeable.tif","Different_aquifer_systs.tif","Dist_to_rivers.tif","DomParentMaterial1.tif","DomParentMaterial2.tif","DomParentMaterial3.tif","DomTexture.tif","Field_capacity_30cm.tif","FieldCapacity.tif","FRAC_clay_30cm.tif","FRAC_sand_30cm.tif","GW_bodies.tif","HydroGeo.tif","HydroGeo_ParMaterial.tif","ks_fao_octop.tif","porosity.tif","Potential_permeability.tif","rast_recharge_gw.tif","Runoff_flow_direction.tif","SecParentMaterial.tif","Slope.tif","SubBS.tif","SubCEC.tif","SubMineralogy.tif","subsurface_DomTexture.tif","surface_DomTexture.tif","ths_fao_octop.tif","TopBS.tif","TopCEC.tif","TopMineralogy.tif","TopOC.tif","water_table.tif","MRB_agri_animal_prod_.tif","MRB_agri_chemical.tif","MRB_agri_processing.tif","MRB_feed_prod.tif","MRB_other_industry.tif","MRB_pig_production.tif","MRB_poultry_production.tif","MRB_slaughters.tif","MRB_wwtp.tif","geometry"
149004,549554,"14/N2",5,2.98690891265869,178.359924316406,203,0.0991369262337685,5.7513427734375,7.63999938964844,51.7200050354004,3,23.1000003814697,7.95208406448364,4.12500715255737,656.999694824219,31,129.749923706055,1628.67932128906,159,235.749923706055,656.999694824219,14163.8125,13.8645038604736,17.8360061645508,9.88358783721924,0.100000001490116,11621.3203125,0.527999997138977,3207.29516601562,0.600000023841858,0,0,0,0,313,0,0,1016.60760498047,1,0,0,0,0,0,0,0,0,0,0,1325.26037597656,0,0,0,0,0,0,4.99999523162842,130.072937011719,1,2,1118.03393554688,3,31,311,2,17.5059700012207,0.361806511878967,19.9297695159912,53.2630081176758,1,5,5,1.31005144119263,0.0221159104257822,3.99999690055847,7,119.942428588867,4,5.40643978118896,2,2,2,1,2,0.451412290334702,2,1,2,3,21.8936176300049,0,0,0,0,10000,0,0,0,0,c(2778136.96571561, 2283101.33378622)
150939,547697,"14/N1",5,4.12115335464478,372.839965820312,156,0.0374824665486813,6.47590255737305,7.76000022888184,53.6399955749512,2.99438858032227,22.8999996185303,7.88333320617676,4.09999990463257,656,31,130,1626,158,236,656,14182.8330078125,13.7583332061768,17.6916656494141,9.80833339691162,0.100000001490116,13000,0.600000023841858,5207.4033203125,0.400000005960464,0,0,0,0,324,0,0,1017.75689697266,1,0,0,0,0,0,0,0,0,0,0,1326.45568847656,0,0,0,0,0,0,2.00000238418579,127.032165527344,1,2,0,3.0275354385376,31.3028907775879,314.001373291016,2,14.4306020736694,0.361806511878967,20.1626415252686,55.3719482421875,1,5,5,1.24527490139008,0.00999999977648258,3.0000011920929,7,13.0830278396606,3.88985800743103,6.35537672042847,2,2,2,1.02753555774689,2,0.452202886343002,2,1,2,3,58.2394981384277,0,0,0,0,10000,0,0,0,0,c(2779602.47248999, 2280823.83957229)
162493,503742,"69/N1",13.1,2.60422921180725,64.6799697875977,157,1.24524664878845,4.62114667892456,5.03999853134155,56.8800048828125,3,23.921257019043,9.48757743835449,3.59786105155945,618.233947753906,24,111.255348205566,1508.93530273438,134.978607177734,228.21257019043,622.701843261719,14442.3525390625,14.1902351379395,18.9136180877686,9.44089221954346,0.100000001490116,17000,0.400000005960464,2500.134765625,0.671999990940094,0,0,0,1,241,0,75,1080.97985839844,0,0.25,0.0649999976158142,0,0,1,0,0,0,0,0,1238.11730957031,0,18.75,0,0,0,0,2.0000011920929,142.15364074707,1,2,500,3.32164096832275,34.5380516052246,346.058868408203,2,16.8198833465576,0.361806511878967,21.1590709686279,54.0106964111328,54,5,5,1.68200886249542,0.00999999977648258,2.0000011920929,7.5,39.7687721252441,2.71343564987183,4.47069025039673,2,2,2,1.32164108753204,2,0.46401035785675,2,1,2,3,24.0893058776855,0,0,0,0,5034.12548828125,0,0,5000,10000,c(2781095.91151688, 2235166.51567226)
181542,516192,"56/N1",5,3.29056668281555,31.3200244903564,480,0.192020490765572,3.72943520545959,5.55999851226807,54.7600059509277,3,25.5292263031006,10.5183382034302,2.72922658920288,564.169067382812,22,109.292266845703,1406.31616210938,128,216.292266845703,576.876770019531,14310.841796875,14.5945158004761,19.8559112548828,9.34155941009521,0.100000001490116,37500,1,1707.21423339844,0.600000023841858,1,1,0,0,243,0,0,1049.91809082031,0,0.5,0.0790000036358833,0,464.799987792969,0,0,0,0,0,0,1229.60388183594,0,232.399993896484,0,0,0,0,3.99999690055847,146.736221313477,1,2,0,3,31,311,2,15.5657234191895,0.361806511878967,22.4960060119629,50.1313285827637,54,5,5,1.27258634567261,0.00999999977648258,2.9999988079071,7.5,10.9453868865967,4,3.70438504219055,2,2,2,1,2,0.45067510008812,2,1,2,3,18.0742034912109,0,0,0,0,2580.96704101562,0,0,0,10000,c(2802335.52878066, 2242737.0250572)
224514,204220,"424/124",50,3.76166892051697,234.559997558594,125,0.00124806177336723,1.55471861362457,2,60.0400009155273,2.07555937767029,28.2699203491211,11.8695135116577,2.13007950782776,259.650390625,5,33,643,41,99,272.349609375,16835.751953125,16.072566986084,22.0050182342529,10.1347332000732,0.200000002980232,100698.484375,0.400000005960464,3121.53491210938,0.800000011920929,0,0,0,0,211,0,-31,1401.06396484375,0,0.227500006556511,0,0,0,0,0,1,0,0,0,620.099975585938,0,0,0,0,0,0,3,161.920516967773,1.83317089080811,2,0,3,31,312.666351318359,1.83317089080811,19.2033176422119,0.361806511878967,19.4271602630615,56.4623870849609,85,3.66634178161621,5,1.04729497432709,0.00999999977648258,3,9,20.8438968658447,0,1.6255054473877,2,1.16682910919189,2,3.49951267242432,1.83317089080811,0.43450590968132,1,2,6.16585445404053,4,9.52420330047607,0,0,0,0,0,10000,0,0,0,c(2776552.48001415, 1928371.48482664)
146750,503630,"68/1",6.95,3.32877779006958,8.87999629974365,390,0.0414095371961594,1.00050222873688,4.95999908447266,59.2000045776367,3,23,7.875,6.19999980926514,585,23,106,1419,130,215,588,14573.5830078125,14.5333337783813,18.466667175293,10.5916662216187,0.100000001490116,1500,0.600000023841858,1000.05395507812,0.648000001907349,0,0,0,0,313,0,71,1056.73071289062,0,0.25,0,0,0,0,0,0,0,0,1,1242.78698730469,0,17.75,0,0,0,0,5,132.844314575195,1,2,0,4.90388965606689,50.1350059509277,501.350067138672,1.09611022472382,17.2638206481934,0.2106102257967,22.8146705627441,45.8551902770996,52,5.90388965606689,3.19222044944763,1.4806135892868,0.196838334202766,5,7.49409246444702,5.43552541732788,4.51944875717163,1.07433307170868,2,2,2,1.09611022472382,1.09611022472382,0.489591956138611,2,1.90388977527618,2,3.90388965606689,3.77102851867676,0,0,0,0,5000,0,0,0,0,c(2765790.45297298, 2238842.11521875)
147750,503380,"68/2",73,3.6053364276886,10.6799983978271,794,0.0271344725042582,1,2.32000136375427,67.9199905395508,3,23.0894908905029,8.0087833404541,6.01051044464111,586.684692382812,23,106,1424.80114746094,130,215.789794921875,590.57958984375,14558.5517578125,14.5183229446411,18.5216865539551,10.5124750137329,0.100000001490116,2414.21362304688,0.600000023841858,1207.18725585938,1,0,0,0,1,212,0,71,1058.86743164062,0,0.25,0,0,0,1,0,0,0,0,0,1241.09167480469,0,17.75,0,0,0,0,5.00024557113647,141.568862915039,1,2,1000,4.66411161422729,47.9770050048828,479.77001953125,1.33588850498199,17.1980972290039,0.240935683250427,23.888090133667,42.9346008300781,52,5.66411161422729,3.67177724838257,1.56580448150635,0.108628965914249,4.99999523162842,7.5,21.5978126525879,3.32055711746216,1.02878952026367,2,2,2,1.33588850498199,1.33588850498199,0.458215981721878,2,1.66411149501801,2,3.66411137580872,3.71701693534851,0,0,0,0,5000,0,0,0,10000,c(2766705.81888351, 2238357.66770226)
147850,503263,"68/2A",32.5,4.91577196121216,10.0800008773804,794,4.48071908950806,1,2.20000028610229,68.3199996948242,3,23,7.94166660308838,6.09999990463257,584,23,106,1423,130,214,587,14556,14.533332824707,18.4916667938232,10.5500001907349,0.100000001490116,2207.10668945312,0.600000023841858,1414.32055664062,1,0,0,0,1,112,0,71,1060.63635253906,0,0.25,0,0,0,1,0,0,0,0,0,1239.54504394531,0,17.75,0,0,0,0,3.00000214576721,145.695617675781,1,2,1000,4.73392963409424,48.6053657531738,486.053649902344,1.26607036590576,17.8019027709961,0.240255117416382,23.9561729431152,42.9903869628906,52,5.73392963409424,3.53214073181152,1.58949410915375,0.104040078818798,3.00000214576721,7.5,12.0064239501953,3.66964793205261,1.01078283786774,2,2,2,1.26607036590576,1.26607036590576,0.437907993793488,2,1.73392963409424,2,3.73392963409424,3.23346614837646,0,0,0,0,5000,0,0,0,10000,c(2766777.05548824, 2238219.47736704)
146790,502780,"68/4",120,4.51376056671143,5.84000253677368,2549,0.0196356363594532,1.00004148483276,2.68000078201294,67.8000030517578,3,23,7.82499980926514,6.19999980926514,582,23,106,1417,130,213,584,14548.3330078125,14.5333337783813,18.4500007629395,10.625,0.100000001490116,1207.10681152344,0.560000002384186,707.160278320312,0.600000023841858,0,0,0,0,212,0,71,1060.30041503906,0,0.25,0,0,0,0,0,0,0,0,1,1239.71044921875,0,17.75,0,0,0,0,4.99999952316284,141.371826171875,1,2,0,4.98732471466064,50.8859252929688,508.859252929688,1.01267516613007,16.5070838928223,0.199268087744713,24.9917984008789,41.4508857727051,52,5.98732471466064,3.02535033226013,1.73445224761963,0.16634601354599,4.99999952316284,7.45594549179077,5.05207967758179,4.93662452697754,1.02472054958344,2,2,2,1.01267516613007,1.01267516613007,0.430578261613846,2,1.98732483386993,2,3.98732495307922,1.93995916843414,0,0,0,0,5000,0,0,0,0,c(2765641.70312384, 2238003.30488766)
146430,502480,"68/6",8,4.03973150253296,5.76000022888184,3409,1.67690527439117,1,2.92000150680542,66.7599945068359,2.88749647140503,22.9772777557373,7.78334283828735,6.24544382095337,581.772766113281,23,106,1415.1171875,130,213,583.772766113281,14549.9248046875,14.5333337783813,18.4275875091553,10.6518964767456,0.100000001490116,707.106811523438,0.456000000238419,500.026977539062,0.600000023841858,0,0,0,0,242,1,71,1060.12255859375,0,0.259999990463257,0,0,0,1,0,0,0,0,0,1239.8154296875,0,18.4599990844727,0,0,0,0,5,135.534072875977,1,2,0,5,51,510,1,16.745189666748,0.198850005865097,24.2759914398193,42.713809967041,52,6,3,1.72957718372345,0.188455820083618,5,6.53037452697754,3.42186427116394,5,1.20316660404205,2,2,2,1,1,0.43529736995697,2,2,2,4,2.15850925445557,0,0,0,0,5000,0,0,0,0,c(2765226.11320735, 2237797.25907383)
148830,502720,"68/5",129.5,4.91542816162109,13.7600011825562,1299,0.132270067930222,1.00207090377808,2.75999975204468,67.3199996948242,2.99693965911865,23.1000003814697,8.26310443878174,5.69999980926514,591.893127441406,23,107,1439.494140625,130.893142700195,216.893142700195,594.786254882812,14556.0546875,14.4574899673462,18.5824909210205,10.3191957473755,0.100000001490116,3000,0.568000018596649,707.160278320312,0.840000033378601,0,0,0,1,212,0,71,1062.58996582031,0,0.25,0,0,0,1,0,0,0,0,0,1237.97229003906,0,17.75,0,0,0,0,2.0002498626709,143.055511474609,1,2,1118.03393554688,4.19808673858643,43.7827835083008,437.827819824219,1.80191314220428,17.9285182952881,0.332136273384094,24.3242321014404,41.1430473327637,52,5.19808673858643,4.60382652282715,1.26177310943604,0.0694677904248238,1.99999964237213,7.5,16,0.990434229373932,1.16249012947083,2,2,2,1.80191314220428,1.80191314220428,0.467820346355438,2,1.19808685779572,2,3.19808673858643,6.7639627456665,0,0,0,0,5160.26513671875,0,0,0,10000,c(2767608.38527465, 2237454.04424971)
186635,525103,"43/N1",5,3.1729998588562,562.599914550781,41,0.0778009817004204,6.73144817352295,6.99999952316284,54.9599990844727,3,23.4868011474609,8.90249538421631,1.58680021762848,568.21826171875,22.3045711517334,115.304573059082,1440.08508300781,127,204.781707763672,568.21826171875,14310.99609375,12.9484052658081,17.3950366973877,8.49911499023438,0.200000002980232,44000,0.400000005960464,8278.8115234375,0.400000005960464,0,0,0,0,313,0,0,1046.55236816406,1,0,0,0,0,0,0,0,0,0,0,1226.18823242188,0,0,0,0,0,0,4.99999856948853,138.909957885742,1,2,2915.47583007812,3,31,311,2,15.0901155471802,0.361806511878967,19.8249740600586,57.3502655029297,54,5,5,0.572736799716949,0.0114160589873791,3.9999988079071,7.5,33.2852592468262,4,6.46579217910767,2,2,2,1,2,0.471481174230576,2,1,2,3,55.5767822265625,0,0,0,0,0,0,0,0,0,c(2809247.28575388, 2250206.78604977)
191962,493106,"85/N1",13.9,3.46838402748108,169.240036010742,1853,2.98232245445251,4.79853868484497,2.96000003814697,68.4800033569336,2.78938007354736,24.9924068450928,10.6223850250244,1.8966828584671,554.569152832031,19.9007205963135,103.15901184082,1354.44885253906,113.15901184082,202.741714477539,554.569152832031,14528.0693359375,14.2037591934204,19.512113571167,8.89987468719482,0.100000001490116,44000,0.400000005960464,3707.322265625,0.303999990224838,0,0,0,1,242,0,-2,1084.61840820312,0,0.275000005960464,0.105999998748302,0,0,1,0,0,0,0,0,1174.91650390625,0,0,0,0,0,0,2,150.171081542969,1,2,500,3,31,311,2,17.7858486175537,0.361806511878967,25.5537986755371,41.5909194946289,53,5,5,1.66751766204834,0.00999999977648258,2,7.5,67.2582778930664,4,4.71278619766235,2,2,2,1,2,0.459804475307465,2,1,2,3,30.7845993041992,0,0,0,0,9998.546875,0,10000,0,0,c(2807367.48155141, 2217722.80921648)
171343,476970,"111/N1",53.8,3.83636283874512,119.720008850098,1995,6.4097785949707,2.76112842559814,3.08000087738037,65.9599990844727,2.13913989067078,24.8999996185303,9.60833358764648,3.70000004768372,558,19,99,1351,108,195,558,14609.6669921875,14.4166669845581,19.2333335876465,9.625,0.100000001490116,20035.533203125,0.984000027179718,0,0.840000033378601,0,0,0,0,112,0,0,1145.19140625,0,0,0,0,0,0,0,0,0,0,0,1179.44506835938,0,0,1,0,0,0,199.99967956543,143.775665283203,1,2,0,4,42,420,2,16.2123985290527,0.361806511878967,23.5909824371338,41.7427520751953,2,5,5,1.72415435314178,0.00999999977648258,1.00000131130219,7.49490308761597,5.41566753387451,0,3.47816967964172,2,2,2,2,2,0.461432486772537,2,1,2,3,18.0847797393799,0,0,0,0,5000,0,10000,10000,10000,c(2783794.19640802, 2206928.70719894)
