"x","y","Station_ID","Avg_NO3","X500m.Aspect_fine.tif","X500m.Elevation.tif","X500m.GDP_PT_2010.tif","X500m.PopDensity.tif","X500m.Slope_fine.tif","X500m.SOC_PT.tif","X500m.soil_pH_fine.tif","X500m.SoilTexture_fine.tif","X500m.MaxTemp_WarmMonth.tif","X500m.Mean_diurnal_range.tif","X500m.MinTemp_ColdMonth.tif","X500m.Precipitation_ColdQuarter.tif","X500m.Precipitation_DryMonth.tif","X500m.Precipitation_DryQuarter.tif","X500m.Precipitation_sum.tif","X500m.Precipitation_WarmQuarter.tif","X500m.Precipitation_WetMonth.tif","X500m.Precipitation_WetQuarter.tif","X500m.Srad_avg.tif","X500m.Tavg_avg.tif","X500m.Tmax_avg.tif","X500m.Tmin_avg.tif","Distance_dams","Distance_ocean","Distance_rivers","Distance_urban","MRB_roads","Agri_Natural.tif","Agriculture_naturalVeg.tif","AgroForestry.tif","Annuals_permanents.tif","CLC_PT2006.tif","Complex_patterns.tif","crop_ssnb.tif","et0.tif","forest.tif","FRAC_leaching.tif","FRAC_runoff.tif","Fruit_trees.tif","grass_ssnb.tif","heterogeneous.tif","Natural_grasslands.tif","Non_irrigated.tif","Olive_groves.tif","Pastures.tif","Permanently_irrigated.tif","prec.tif","Rice.tif","Total_leaching_X2008.tif","urban.tif","Vineyards.tif","Water_bodies.tif","wetlands.tif","Actual_permeability.tif","Bulk_density_30cm.tif","DepthImpermeable.tif","Different_aquifer_systs.tif","Dist_to_rivers.tif","DomParentMaterial1.tif","DomParentMaterial2.tif","DomParentMaterial3.tif","DomTexture.tif","Field_capacity_30cm.tif","FieldCapacity.tif","FRAC_clay_30cm.tif","FRAC_sand_30cm.tif","GW_bodies.tif","HydroGeo.tif","HydroGeo_ParMaterial.tif","ks_fao_octop.tif","porosity.tif","Potential_permeability.tif","rast_recharge_gw.tif","Runoff_flow_direction.tif","SecParentMaterial.tif","Slope.tif","SubBS.tif","SubCEC.tif","SubMineralogy.tif","subsurface_DomTexture.tif","surface_DomTexture.tif","ths_fao_octop.tif","TopBS.tif","TopCEC.tif","TopMineralogy.tif","TopOC.tif","water_table.tif","MRB_agri_animal_prod_.tif","MRB_agri_chemical.tif","MRB_agri_processing.tif","MRB_feed_prod.tif","MRB_other_industry.tif","MRB_pig_production.tif","MRB_poultry_production.tif","MRB_slaughters.tif","MRB_wwtp.tif","geometry"
147850,503263,"68/2A",16.6,4.91577196121216,10.0800008773804,794,4.48071908950806,1,2.20000028610229,68.3199996948242,3,23,7.94166660308838,6.09999990463257,584,23,106,1423,130,214,587,14556,14.533332824707,18.4916667938232,10.5500001907349,0.100000001490116,2207.10668945312,0.600000023841858,1414.32055664062,1,0,0,0,1,112,0,86,848.914855957031,0,0.375,0,0,0,1,0,0,0,0,0,942.635620117188,0,32.25,0,0,0,0,3.00000214576721,145.695617675781,1,2,1000,4.73392963409424,48.6053657531738,486.053649902344,1.26607036590576,17.8019027709961,0.240255117416382,23.9561729431152,42.9903869628906,52,5.73392963409424,3.53214073181152,1.58949410915375,0.104040078818798,3.00000214576721,7.5,12.0064239501953,3.66964793205261,1.01078283786774,2,2,2,1.26607036590576,1.26607036590576,0.437907993793488,2,1.73392963409424,2,3.73392963409424,3.23346614837646,0,0,0,0,5000,0,0,0,10000,c(2766777.05548824, 2238219.47736704)
146790,502780,"68/4",98.65,4.51376056671143,5.84000253677368,2549,0.0196356363594532,1.00004148483276,2.68000078201294,67.8000030517578,3,23,7.82499980926514,6.19999980926514,582,23,106,1417,130,213,584,14548.3330078125,14.5333337783813,18.4500007629395,10.625,0.100000001490116,1207.10681152344,0.560000002384186,707.160278320312,0.600000023841858,0,0,0,0,212,0,86,848.386169433594,0,0.375,0,0,0,0,0,0,0,0,1,943.082153320312,0,32.25,0,0,0,0,4.99999952316284,141.371826171875,1,2,0,4.98732471466064,50.8859252929688,508.859252929688,1.01267516613007,16.5070838928223,0.199268087744713,24.9917984008789,41.4508857727051,52,5.98732471466064,3.02535033226013,1.73445224761963,0.16634601354599,4.99999952316284,7.45594549179077,5.05207967758179,4.93662452697754,1.02472054958344,2,2,2,1.01267516613007,1.01267516613007,0.430578261613846,2,1.98732483386993,2,3.98732495307922,1.93995916843414,0,0,0,0,5000,0,0,0,0,c(2765641.70312384, 2238003.30488766)
146430,502480,"68/6",4.2,4.03973150253296,5.76000022888184,3409,1.67690527439117,1,2.92000150680542,66.7599945068359,2.88749647140503,22.9772777557373,7.78334283828735,6.24544382095337,581.772766113281,23,106,1415.1171875,130,213,583.772766113281,14549.9248046875,14.5333337783813,18.4275875091553,10.6518964767456,0.100000001490116,707.106811523438,0.456000000238419,500.026977539062,0.600000023841858,0,0,0,0,242,1,86,848.057006835938,0,0.379999995231628,0,0,0,1,0,0,0,0,0,943.318542480469,0,32.6800003051758,0,0,0,0,5,135.534072875977,1,2,0,5,51,510,1,16.745189666748,0.198850005865097,24.2759914398193,42.713809967041,52,6,3,1.72957718372345,0.188455820083618,5,6.53037452697754,3.42186427116394,5,1.20316660404205,2,2,2,1,1,0.43529736995697,2,2,2,4,2.15850925445557,0,0,0,0,5000,0,0,0,0,c(2765226.11320735, 2237797.25907383)
148830,502720,"68/5",100.35,4.91542816162109,13.7600011825562,1299,0.132270067930222,1.00207090377808,2.75999975204468,67.3199996948242,2.99693965911865,23.1000003814697,8.26310443878174,5.69999980926514,591.893127441406,23,107,1439.494140625,130.893142700195,216.893142700195,594.786254882812,14556.0546875,14.4574899673462,18.5824909210205,10.3191957473755,0.100000001490116,3000,0.568000018596649,707.160278320312,0.840000033378601,0,0,0,1,212,0,86,853.249938964844,0,0.375,0,0,0,1,0,0,0,0,0,940.662109375,0,32.25,0,0,0,0,2.0002498626709,143.055511474609,1,2,1118.03393554688,4.19808673858643,43.7827835083008,437.827819824219,1.80191314220428,17.9285182952881,0.332136273384094,24.3242321014404,41.1430473327637,52,5.19808673858643,4.60382652282715,1.26177310943604,0.0694677904248238,1.99999964237213,7.5,16,0.990434229373932,1.16249012947083,2,2,2,1.80191314220428,1.80191314220428,0.467820346355438,2,1.19808685779572,2,3.19808673858643,6.7639627456665,0,0,0,0,5160.26513671875,0,0,0,10000,c(2767608.38527465, 2237454.04424971)
171343,476970,"111/N1",48.7,3.83636283874512,119.720008850098,1995,6.4097785949707,2.76112842559814,3.08000087738037,65.9599990844727,2.13913989067078,24.8999996185303,9.60833358764648,3.70000004768372,558,19,99,1351,108,195,558,14609.6669921875,14.4166669845581,19.2333335876465,9.625,0.100000001490116,20035.533203125,0.984000027179718,0,0.840000033378601,0,0,0,0,112,0,0,1044.12194824219,0,0,0,0,0,0,0,0,0,0,0,893.090942382812,0,0,1,0,0,0,199.99967956543,143.775665283203,1,2,0,4,42,420,2,16.2123985290527,0.361806511878967,23.5909824371338,41.7427520751953,2,5,5,1.72415435314178,0.00999999977648258,1.00000131130219,7.49490308761597,5.41566753387451,0,3.47816967964172,2,2,2,2,2,0.461432486772537,2,1,2,3,18.0847797393799,0,0,0,0,5000,0,10000,10000,10000,c(2783794.19640802, 2206928.70719894)
146690,493870,"82/22",70.55,4.64313745498657,10.3600015640259,1834,0.0698859319090843,1,2.92000007629395,63.1599998474121,3,23.1000003814697,7.97930192947388,6,567.758117675781,22,101.879066467285,1373.61682128906,120.879066467285,202.879058837891,567.758117675781,14602.2373046875,14.5121755599976,18.5166664123535,10.5371761322021,0.100000001490116,1500,0.200000002980232,1000.05395507812,0.935999989509583,0,0,0,0,242,0,87,882.0146484375,0,0.224999994039536,0,0,0,0,0,1,0,0,0,931.223693847656,0,19.5750007629395,0,0,0,0,4.00000047683716,148.489395141602,1,2,1000,4.35320425033569,44.5320434570312,445.643829345703,1.32339787483215,17.7822380065918,0.361806511878967,23.2696952819824,41.3747787475586,52,5.67660236358643,3.64679574966431,1.77897775173187,0.0611178018152714,4.00000047683716,7.5,5.71775054931641,4.67660236358643,1.01985192298889,2,2,2,1,1.32339787483215,0.419228196144104,2,1.67660212516785,2,3.67660212516785,4.72690963745117,0,0,0,10000,10000,0,0,0,10000,c(2763579.49947537, 2229335.6282075)
146350,497139,"82/N1",114.4,4.96308660507202,5.52000141143799,1818,0.0978770926594734,1.1570338010788,2.00000023841858,72.4400024414062,3,23,7.88164377212524,6.11358785629272,572.407348632812,22,103.774536132812,1386.47265625,123.884346008301,206.658874511719,572.407348632812,14573.845703125,14.5429153442383,18.4671859741211,10.5821990966797,0.100000001490116,1000,0.200000002980232,500.048706054688,0.632000029087067,0,0,0,0,242,1,87,875.102172851562,0,0.375,0.00400000018998981,0,0,1,0,0,0,0,0,933.082763671875,0,32.625,0,0,0,0,5,146.839126586914,1,2,500,5,51,510,1,16.3497753143311,0.19885915517807,25.5883197784424,41.5385398864746,52,6,3,1.72870898246765,0.226622968912125,5,6.74943399429321,9.97354602813721,5,1.19644749164581,2,2,2,1,1,0.399055659770966,2,2,2,4,2.20548415184021,0,0,0,10000,10000,0,0,0,0,c(2763970.2762471, 2232606.31537285)
146290,497150,"82/16",203,4.96308660507202,5.52000141143799,1818,0.0978770926594734,1.1570338010788,2.00000023841858,72.4400024414062,3,23,7.88164377212524,6.11358785629272,572.407348632812,22,103.774536132812,1386.47265625,123.884346008301,206.658874511719,572.407348632812,14573.845703125,14.5429153442383,18.4671859741211,10.5821990966797,0.100000001490116,1000,0.200000002980232,500.048706054688,0.632000029087067,0,0,0,0,242,1,87,875.102172851562,0,0.375,0.00400000018998981,0,0,1,0,0,0,0,0,933.082763671875,0,32.625,0,0,0,0,5,146.839126586914,1,2,500,5,51,510,1,16.3497753143311,0.19885915517807,25.5883197784424,41.5385398864746,52,6,3,1.72870898246765,0.226622968912125,5,6.74943399429321,9.97354602813721,5,1.19644749164581,2,2,2,1,1,0.399055659770966,2,2,2,4,2.20548415184021,0,0,0,10000,10000,0,0,0,0,c(2763914.46726145, 2232631.47944408)
146440,496870,"82/18",210.5,4.96308660507202,5.52000141143799,1818,0.0978770926594734,1.1570338010788,2.00000023841858,72.4400024414062,3,23,7.88164377212524,6.11358785629272,572.407348632812,22,103.774536132812,1386.47265625,123.884346008301,206.658874511719,572.407348632812,14573.845703125,14.5429153442383,18.4671859741211,10.5821990966797,0.100000001490116,1000,0.200000002980232,500.048706054688,0.632000029087067,0,0,0,0,242,1,87,875.102172851562,0,0.375,0.00400000018998981,0,0,1,0,0,0,0,0,933.082763671875,0,32.625,0,0,0,0,5,146.839126586914,1,2,500,5,51,510,1,16.3497753143311,0.19885915517807,25.5883197784424,41.5385398864746,52,6,3,1.72870898246765,0.226622968912125,5,6.74943399429321,9.97354602813721,5,1.19644749164581,2,2,2,1,1,0.399055659770966,2,2,2,4,2.20548415184021,0,0,0,10000,10000,0,0,0,0,c(2763998.30702157, 2232322.25533081)
147909,494518,"82/24",82.8,4.46575355529785,25.7200012207031,1920,1.55362010002136,1,3.3199999332428,66.879997253418,2.99996995925903,23.1893711090088,8.2356653213501,5.62675285339355,575.581726074219,22,102.77278137207,1397.73791503906,122.651847839355,206.197402954102,575.581726074219,14594.2451171875,14.414909362793,18.5957221984863,10.259370803833,0.100000001490116,3000,0.200000002980232,1707.21423339844,0.688000023365021,0,0,0,0,212,0,87,882.398620605469,0,0.125,0,0,0,0,0,0,0,0,1,930.76171875,0,10.875,0,0,0,0,4.00000143051147,143.920059204102,1,2,2121.3203125,3.23913025856018,33.4967346191406,335.795074462891,1.93315148353577,18.9629383087158,0.361806511878967,24.7978057861328,38.3932037353516,54,5.06684875488281,4.86630296707153,1.64324867725372,0.101681746542454,4.00000143051147,7.5,23.5112724304199,3.64511632919312,1.0214239358902,2,2,2,1.10543298721313,1.93315148353577,0.454370021820068,2,1.06684851646423,2,3.06684851646423,11.8811826705933,0,0,0,10000,5000,0,0,0,10000,c(2764905.53992858, 2229674.54670875)
147970,499460,"82/10",36.5,4.99503087997437,10.6400032043457,110,0.112680524587631,1,2.00000071525574,69.1999969482422,3,23.0771026611328,8.04530906677246,5.92850351333618,584.002380371094,23,104.796699523926,1415.59594726562,127.88786315918,212.516372680664,584.002380371094,14585.876953125,14.4695148468018,18.4964714050293,10.4574117660522,0.100000001490116,2207.10668945312,0.200000002980232,1500.08093261719,0.976000010967255,1,0,0,0,243,0,0,870.746398925781,0,0.75,0,0,-3604,0,0,0,0,0,0,934.4306640625,0,0,0,0,0,0,5,147.843902587891,1,2,0,5,51,510,1,17.632022857666,0.19916445016861,25.3979587554932,37.237476348877,52,6,3,1.79293155670166,0.22357901930809,5,7.5,24.0289516448975,5,1.02794945240021,2,2,2,1,1,0.398925334215164,2,2,2,4,4.75439023971558,0,0,0,10000,10000,0,0,0,0,c(2766054.51658174, 2234480.76752211)
148480,499230,"82/11",199,4.03264617919922,20.9199962615967,341,0.336834400892258,1.11252212524414,2.40000033378601,70.120002746582,3,23.1000003814697,8.21666622161865,5.69999980926514,587,23,105,1423,127,213,587,14579.0830078125,14.4250001907349,18.5416660308838,10.3249998092651,0.100000001490116,2914.21362304688,0.200000002980232,1207.18725585938,0.984000027179718,1,1,0,0,243,0,0,873.398010253906,0,0.75,0,0,-3604,0,0,0,0,0,0,933.434814453125,0,0,0,0,0,0,199.999694824219,147.946350097656,1,2,0,4.86901044845581,49.8210945129395,498.210968017578,1.1309894323349,17.6081466674805,0.22991082072258,24.6050624847412,39.3246269226074,52,5.86901044845581,3.2619788646698,1.77648234367371,0.212875083088875,5,7.5,22.704137802124,4.34505271911621,1.09503662586212,2,2,2,1.1309894323349,1.1309894323349,0.412430346012115,2,1.8690105676651,2,3.86901068687439,7.58930969238281,0,0,0,10000,10000,0,0,0,0,c(2766498.78598682, 2234133.73296987)
146960,499150,"82/12",281.5,4.47087144851685,5.96000099182129,254,0.0279997754842043,1.00230979919434,2.00000071525574,70.5199966430664,3,23,7.91138792037964,6.12017393112183,579.180725097656,22.9745197296143,104.061180114746,1404.66479492188,127.635162353516,210.43342590332,579.180725097656,14582.35546875,14.5139417648315,18.4669895172119,10.5612783432007,0.100000001490116,1207.10681152344,0.200000002980232,1914.34753417969,0.608000040054321,0,0,0,0,242,1,87,869.497436523438,0,0.375,0,0,0,1,0,0,0,0,0,935.00341796875,0,32.625,0,0,0,0,5,143.571792602539,1,2,0,5,51,510,1,16.323335647583,0.198850005865097,22.5818042755127,42.800407409668,52,6,3,1.72763574123383,0.221608638763428,5,6.97547388076782,24.1826229095459,5,1.14315676689148,2,2,2,1,1,0.397160828113556,2,2,2,4,1.62182223796844,0,0,0,10000,10000,0,0,0,0,c(2765005.85678992, 2234421.31241369)
147600,499020,"82/13",116,4.06696939468384,9.32000064849854,510,0.21478134393692,1.07536447048187,2,70.2799987792969,3,23,7.94166660308838,6.09999990463257,579,23,105,1405,127,210,579,14572.8330078125,14.5166664123535,18.4750003814697,10.533332824707,0.100000001490116,1914.21362304688,0.200000002980232,1207.18725585938,0.871999979019165,0,0,0,0,242,1,87,872.254211425781,0,0.375,0,0,0,1,0,0,0,0,0,933.947631835938,0,32.625,0,0,0,0,5.00006055831909,143.400802612305,1,2,0,5,51,510,1,16.4477062225342,0.199162542819977,23.5185432434082,41.8410224914551,52,6,3,1.79254102706909,0.21948254108429,5,7.5,16.8288345336914,5,1.04680871963501,2,2,2,1,1,0.398914784193039,2,2,2,4,3.12253522872925,0,0,0,10000,10000,0,0,0,0,c(2765598.3516357, 2234140.54643737)
