"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"37558","37557","37564","37462","39453","37086","34714","34383","34051","33636","33221","31789","30352","29489","28626","27762","26899","26035","25172","24308","23445","22581","21708","21653","21649","21591","21592","21457","21307","21298","21297"
2,"68512","68534","68506","68359","68379","68428","68321","68047","67858","67780","67780","67821","65754","65762","66508","66777","66783","65914","65067","63954","63625","62515","61399","61459","61502","61616","61662","61694","61685","61689","61689"
3,"33439","33429","33446","33392","34943","32570","30193","30360","30533","28336","26138","25682","25242","24100","23600","23100","22600","22100","21900","21300","19400","18100","17100","16902","16802","16786","16754","16737","16716","16699","16699"
4,"24795","24774","24813","24774","25687","25975","26236","25113","23950","23102","22254","21857","21414","21300","21250","21200","21190","20800","20100","19500","19100","18000","17000","16712","16547","16536","16502","16405","16361","16246","16246"
5,"77692","77659","78396","78462","78810","75607","72335","68042","63946","62664","61497","57708","52974","53061","51316","49570","47824","46079","44333","42587","40842","39096","37405","36469","35781","35589","35618","35336","35303","35010","35011"
6,"12597","12494","12514","13143","15022","15504","14832","13733","13747","13504","13784","14345","16664","17207","19483","21384","21522","21805","22044","22139","22400","22682","22998","23290","23623","23782","23788","23846","24071","24599","24539"
7,"4216","4395","4440","4503","4602","4628","4291","4082","3776","3581","3554","3689","3822","3834","3838","3850","3617","3287","2957","2627","2297","1967","1534","1536","1539","1542","1568","1586","1599","1595","1515"
