"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"11760","11653","11617","12726","12369","12598","11423","10663","11322","11500","11535","6015","13378","10742","6449","11797","8115","8866","8845","7779","7386","6561","9048","8000","8191","7409","6491","6397","11365","6294","15298"
2,"12041","10471","12535","13726","12063","13611","12583","9166","12438","13400","14500","7672","12051","10723","13436","13839","13732","16106","14982","16976","18833","14167","16960","15317","17443","12484","17331","15419","24932","18307","24495"
3,"10624","11097","11289","9892","10670","12141","10830","10513","14160","17731","16349","10936","21183","12159","14606","17579","15393","16665","13841","13528","14661","13741","15010","14200","13199","8815","13106","11406","10189","7264","16635"
4,"12178","10375","12415","14957","12858","12479","13241","7610","7000","10500","12820","8106","11067","10381","12226","13892","12414","11107","10722","11706","11123","11827","11716","11143","11290","9553","11759","10293","11034","7253","8547"
5,"8415","8430","8915","9049","8381","8838","8388","7130","7130","6458","8266","4273","13650","10211","11808","16397","17118","16050","16911","18949","18124","24123","31315","22489","28048","28024","31747","31282","29980","21338","25550"
6,"27018","28010","30790","30321","27759","24273","15422","15953","15351","17861","18751","13942","22304","18902","17502","13597","16695","16197","16833","16706","20068","20112","20350","18438","16128","17367","18128","20954","22435","14539","20989"
7,"6075","6684","7421","5793","5750","6222","5744","6419","6667","5000","6500","4762","9094","9094","5469","9094","9094","9074","8950","8944","8273","7560","7213","7598","7978","7578","7958","8427","8437","8606","8743"
