"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"3812","3341","3546","3986","4201","4878","7030","7018","6934","6803","8367","7295","7928","7113","2820","7640","4710","5059","6233","4711","4531","4237","5885","4947","4803","4262","2319","3479","4480","1582","4953"
2,"5532","4697","5373","5779","6366","6591","6935","6191","6477","7209","8843","6664","7558","5890","5353","8774","8055","6659","4845","4661","3845","4104","4507","3597","3851","3630","2450","3084","4590","2999","5532"
3,"4058","3763","3841","4703","4056","4826","8666","6988","10175","10003","10430","6437","9173","9857","6382","7228","6956","7325","7963","7750","8675","8389","9765","9404","9447","8221","6793","6964","7399","6347","6543"
4,"4606","3595","4408","4631","5405","6075","4839","6569","5758","5395","9884","6923","12249","10362","2501","7755","9854","8052","7729","8419","10323","9439","10281","8734","9978","7317","4716","12394","14239","7896","10047"
5,"5700","4837","5932","5778","6262","7046","6333","6742","7347","7569","8603","6855","9561","9033","3132","10340","9322","9371","9011","9420","10693","10425","12766","8886","7766","7534","7473","7701","8024","6976","10757"
6,"5180","5733","6564","3866","4980","6021","5367","6588","6814","6493","6960","2239","6982","6021","3267","5739","5938","5340","6205","8802","11151","12110","13891","11781","13705","12722","10337","21910","21066","14662","16011"
7,"3690","3054","3117","3579","4330","5213","4612","4774","4657","3202","6000","3239","12000","12000","5174","11993","10792","11302","11392","12931","13010","12400","13490","13490","13490","13491","13939","13943","14058","14760","15057"
