Admin_name,Full_id,Admin_id,2009,1999,1989
Silvares,10105130523,130523,4.6,3.9,3.7
Sousela,10105130524,130524,3.2,2.5,1.8
Torno,10105130525,130525,3.1,2.8,2.7
Vilar do Torno e Alentém,10105130526,130526,2.8,3.7,2.9
Marco de Canaveses,101051307,051307,2.8,2.3,1.9
Alpendurada e Matos,10105130701,130701,2.5,2.1,1.8
Ariz,10105130702,130702,2.9,2.6,2.3
Avessadas,10105130703,130703,4.1,2.1,2.7
Banho e Carvalhosa,10105130704,130704,2.5,2.7,1.3
Constance,10105130705,130705,2.1,1.8,1.6
Favões,10105130706,130706,4.8,3.6,3
Folhada,10105130707,130707,3.6,2.6,2.1
Fornos,10105130708,130708,1.5,1.8,2
Freixo,10105130709,130709,2.4,2.6,3.1
Magrelos,10105130710,130710,2.2,1.5,1.6
Manhuncelos,10105130711,130711,4.3,3,2.7
Maureles,10105130712,130712,2.2,2.1,1.6
Paços de Gaiolo,10105130713,130713,1.4,1.8,1.3
Paredes de Viadores,10105130714,130714,2,1.9,1.7
Penha Longa,10105130715,130715,2.4,1.9,1.7
Rio de Galinhas,10105130716,130716,1.5,1.5,3.8
Rosem,10105130717,130717,3.3,3.1,1.9
Sande,10105130718,130718,2.5,2,1.8
Santo Isidoro,10105130719,130719,2.7,3,2.1
São Lourenço do Douro,10105130720,130720,3.5,2.5,1.5
São Nicolau,10105130721,130721,4.1,2.7,2.9
Soalhães,10105130722,130722,2.2,2.5,2
Sobretâmega,10105130723,130723,2.1,2.7,1.3
Tabuado,10105130724,130724,3,2.8,2.4
Torrão,10105130725,130725,1.4,1.2,1.2
Toutosa,10105130726,130726,2.7,1.6,2.7
Tuias,10105130727,130727,3.7,2.8,3.3
Várzea do Douro,10105130728,130728,2.2,1.8,1.7
Várzea da Ovelha e Aliviada,10105130729,130729,4,3.4,2.2
Vila Boa do Bispo,10105130730,130730,2.7,2.1,2
Vila Boa de Quires,10105130731,130731,3.6,2.4,1.6
Mondim de Basto,101051705,051705,7.9,6.7,6
Atei,10105170501,170501,3.4,3.4,3.5
Bilhó,10105170502,170502,11.7,2.7,10.6
Campanhó,10105170503,170503,10.1,12.8,3.2
Ermelo,10105170504,170504,6.6,26.2,2.6
Mondim de Basto,10105170505,170505,2.2,2.3,3
Paradança,10105170506,170506,1.4,1.2,2.6
Pardelhas,10105170507,170507,33.5,1.7,3
Vilar de Ferreiros,10105170508,170508,10.7,1.8,13.4
Paços de Ferreira,101051309,051309,2.5,2.2,1.8
Arreigada,10105130901,130901,2.4,1.6,1.6
Carvalhosa,10105130902,130902,2.7,2,1.7
Codessos,10105130903,130903,4.5,2.7,3
Eiriz,10105130904,130904,2.5,2.7,1.7
Ferreira,10105130905,130905,2.4,1.8,1.6
Figueiró,10105130906,130906,2.7,1.8,2.1
Frazão,10105130907,130907,2.9,2.5,2.1
Freamunde,10105130908,130908,1.5,2.8,1.8
Lamoso,10105130909,130909,2.9,2.1,2.1
Meixomil,10105130910,130910,2.3,2,1.6
Modelos,10105130911,130911,2.6,3.2,2.4
Paços de Ferreira,10105130912,130912,2.3,2.3,1.7
Penamaior,10105130913,130913,3.2,2.5,1.4
Raimonda,10105130914,130914,2.5,2.5,2.4
Sanfins de Ferreira,10105130915,130915,2,1.9,1.2
Seroa,10105130916,130916,2.2,1.9,1.9
Paredes,101051310,051310,2.2,2.1,2
Aguiar de Sousa,10105131001,131001,2,2.1,1.8
Astromil,10105131002,131002,2,2.5,2.8
Baltar,10105131003,131003,2.4,2.5,2.1
Beire,10105131004,131004,2.3,1.6,1.4
Besteiros,10105131005,131005,2.4,1.9,1.7
Bitarães,10105131006,131006,2.7,2.4,2.4
Castelões de Cepeda,10105131007,131007,1.6,1.9,1.6
Cete,10105131008,131008,2.8,2.2,1.5
Cristelo,10105131009,131009,3.1,2.4,3
Duas Igrejas,10105131010,131010,1.5,1.8,2.1
Gandra,10105131011,131011,1.8,1.9,1.8
Gondalães,10105131012,131012,3.1,2.6,1.6
Lordelo,10105131013,131013,1.8,1.9,2.4
Louredo,10105131014,131014,3.6,3.5,3
Madalena,10105131015,131015,4.3,4.6,3.3
Mouriz,10105131016,131016,1.8,2.5,1.8
Parada de Todeia,10105131017,131017,3.8,2.7,2.6
Rebordosa,10105131018,131018,2.9,2.3,2.6
Recarei,10105131019,131019,1.5,1.5,1.6
Sobreira,10105131020,131020,2.1,1.6,1.8
Sobrosa,10105131021,131021,2.5,1.9,1.7
Vandoma,10105131022,131022,1.9,1.8,1.7
Vila Cova de Carros,10105131023,131023,2.3,2,1.8
Vilela,10105131024,131024,1.7,1.6,2.1
Penafiel,101051311,051311,2.2,2.1,1.9
Abragão,10105131101,131101,1.8,1.4,2
Boelhe,10105131102,131102,2.8,2.7,2.1
Bustelo,10105131103,131103,3.2,2.2,2.3
Cabeça Santa,10105131104,131104,1.8,2,2.3
Canelas,10105131105,131105,1.5,1.1,1.8
Capela,10105131106,131106,1.7,1.5,2.4
Castelões,10105131107,131107,3.9,2.3,2.2
Croca,10105131108,131108,1.8,2.6,1.8
Duas Igrejas,10105131109,131109,1.6,1.6,1.7
Eja,10105131110,131110,2.9,2.4,2.7
Figueira,10105131111,131111,1.3,1.5,1.8
Fonte Arcada,10105131112,131112,2.3,2.3,2.1
Galegos,10105131113,131113,2.3,2.8,1.9
Guilhufe,10105131114,131114,2,2.2,2.1
Irivo,10105131115,131115,2.1,2.1,1.3
Lagares,10105131116,131116,1.5,1.8,1.9
Luzim,10105131117,131117,2,2.4,2.5
Marecos,10105131118,131118,2.4,2.7,1.9
Milhundos,10105131119,131119,1.4,1.2,1.5
Novelas,10105131120,131120,2.4,2.3,1.5
Oldrões,10105131121,131121,1.8,2,1.4
Paço de Sousa,10105131122,131122,2.9,3.3,1.8
Paredes,10105131123,131123,3.3,2.4,2.4
Penafiel,10105131124,131124,5.5,4.2,2
Perozelo,10105131125,131125,1.7,1.6,1.7
Pinheiro,10105131126,131126,1.9,1.7,1.7
Portela,10105131127,131127,1.4,2.1,2.8
Rans,10105131128,131128,4,2.1,1.4
Rio de Moinhos,10105131129,131129,2.7,2.4,2.5
Santa Marta,10105131130,131130,1.5,1.5,1.9
Santiago de Subarrifana,10105131131,131131,1.2,1.2,1.2
Recezinhos (São Mamede),10105131132,131132,2,1.7,2.6
Recezinhos (São Martinho),10105131133,131133,1.9,2,1.9
Sebolido,10105131134,131134,1,0.4,0.8
Urrô,10105131135,131135,2.1,2.9,1.9
Valpedre,10105131136,131136,2.1,2.9,1.8
Vila Cova,10105131137,131137,2,1.7,1.6
Rio Mau,10105131138,131138,0.6,0.9,0.6
Resende,101051813,051813,3.5,3.5,3.1
Anreade,10105181301,181301,3.3,2.9,2.3
Barrô,10105181302,181302,2,1.6,1.7
Cárquere,10105181303,181303,3,3.1,2.6
Feirão,10105181304,181304,12.4,11,4.7
Felgueiras,10105181305,181305,4.4,4,4
Freigil,10105181306,181306,2.7,2.8,3
Miomães,10105181307,181307,2.6,1.9,2
Ovadas,10105181308,181308,5.1,6.1,6.8
Panchorra,10105181309,181309,10.4,20.5,7.3
Paus,10105181310,181310,3.9,4,3.9
Resende,10105181311,181311,3.1,2.9,3.1
São Cipriano,10105181312,181312,3,2.8,2.5
São João de Fontoura,10105181313,181313,2.8,2.2,2.4
São Martinho de Mouros,10105181314,181314,3.8,2.7,3.4
São Romão de Aregos,10105181315,181315,2.7,4,2.1
Ribeira de Pena,101051709,051709,11.3,3.6,2.6
Alvadia,10105170901,170901,49,7.1,3.5
Canedo,10105170902,170902,20.9,3.5,4.5
Cerva,10105170903,170903,3.6,4.6,2.4
Limões,10105170904,170904,11.6,5.5,2.8
Ribeira de Pena (Salvador),10105170905,170905,4,2.5,2.2
Santa Marinha,10105170906,170906,3.2,3,2.7
Santo Aleixo de Além-Tâmega,10105170907,170907,21.3,2.2,1.8
Entre Douro e Vouga,10106,10106,3.1,1.8,1.5
Arouca,101060104,060104,4,2.4,1.8
Albergaria da Serra,10106010401,010401,31,7.3,8
Alvarenga,10106010402,010402,3.3,2.7,3.2
Arouca,10106010403,010403,1.7,1.6,2.3
Burgo,10106010404,010404,1.9,1.2,2
Cabreiros,10106010405,010405,32.2,21.6,1
Canelas,10106010406,010406,2.1,1.8,1.6
Chave,10106010407,010407,2.7,2.1,1.1
Covelo de Paivó,10106010408,010408,23.8,12.5,2.2
Escariz,10106010409,010409,3.4,2.5,1.7
Espiunca,10106010410,010410,1.6,1.1,2.1
Fermedo,10106010411,010411,2.5,2,1.9
Janarde,10106010412,010412,11.8,7,1.5
Mansores,10106010413,010413,2.2,1.7,1.7
Moldes,10106010414,010414,1.9,1.5,1.2
Rossas,10106010415,010415,1.4,0.9,1.4
Santa Eulália,10106010416,010416,1.5,1.1,1.5
São Miguel do Mato,10106010417,010417,1.7,1.5,1.3
Tropeço,10106010418,010418,1.5,1.7,1.3
Urrô,10106010419,010419,1.4,1.3,1.4
Várzea,10106010420,010420,1.8,2.3,2.8
Oliveira de Azeméis,101060113,060113,2.9,1.8,1.3
Carregosa,10106011301,011301,3.1,1.7,1.3
Cesar,10106011302,011302,1.5,1.3,1.4
Fajões,10106011303,011303,2,1.3,1
Loureiro,10106011304,011304,4.2,2.3,1.7
Macieira de Sarnes,10106011305,011305,1.6,1.9,2
Macinhata da Seixa,10106011306,011306,3.6,1.8,1.1
Madail,10106011307,011307,2.7,1.6,1
Nogueira do Cravo,10106011308,011308,1.6,1,1
Oliveira de Azeméis,10106011309,011309,1.3,1.6,1
Ossela,10106011310,011310,1.4,1.4,1
Palmaz,10106011311,011311,1.6,2,1.1
Pindelo,10106011312,011312,1.3,1.2,0.9
Pinheiro da Bemposta,10106011313,011313,1.8,1.1,0.9
Santiago de Riba-Ul,10106011314,011314,2.2,1.7,1.4
São Martinho da Gândara,10106011315,011315,5.7,3.3,2.2
Travanca,10106011316,011316,2,1.3,1
Ul,10106011317,011317,2.8,1.4,1.1
São Roque,10106011318,011318,3.5,1.9,1.4
Vila de Cucujães,10106011319,011319,3.7,2.8,2
Santa Maria da Feira,101060109,060109,2.3,1.7,1.5
Argoncilhe,10106010901,010901,2.3,1.7,1.4
Arrifana,10106010902,010902,2.5,1.7,1.5
Canedo,10106010903,010903,2.2,1.4,1.6
Escapães,10106010904,010904,1.7,1.8,1.3
Espargo,10106010905,010905,3.6,1.7,1.8
Feira,10106010906,010906,2.1,3.2,1.8
Fiães,10106010907,010907,2.7,1.4,1.1
Fornos,10106010908,010908,1.3,1.3,1.4
Gião,10106010909,010909,2.8,1.8,1.3
Guisande,10106010910,010910,2.2,1.4,1.5
Lobão,10106010911,010911,2.6,2.3,1.7
Louredo,10106010912,010912,2.9,1.5,1.3
Lourosa,10106010913,010913,4.5,2.5,1.2
Milheirós de Poiares,10106010914,010914,2,1.6,1.4
Mosteiró,10106010915,010915,3.4,2.8,1.4
Mozelos,10106010916,010916,2.6,5.3,1.1
Nogueira da Regedoura,10106010917,010917,3,1.9,2
São Paio de Oleiros,10106010918,010918,0.7,0.7,0.9
Paços de Brandão,10106010919,010919,0.8,1,1.3
Pigeiros,10106010920,010920,1.8,1.7,1.7
Rio Meão,10106010921,010921,2.6,1.7,1.7
Romariz,10106010922,010922,2,1.6,1.5
Sanfins,10106010923,010923,3.7,2,1.6
Sanguedo,10106010924,010924,2,2.1,1.1
Santa Maria de Lamas,10106010925,010925,1.6,1.6,1.9
São João de Ver,10106010926,010926,2.4,1.1,1.9
Caldas de São Jorge,10106010927,010927,1.9,1.2,1.3
Souto,10106010928,010928,3.4,2.3,1.6
Travanca,10106010929,010929,2.6,2.2,1.9
Vale,10106010930,010930,2,1.4,1.1
Vila Maior,10106010931,010931,1.3,1.4,1.5
São João da Madeira,101060116,060116,0,0,1.7
São João da Madeira,10106011601,011601,0,0,1.7
Vale de Cambra,101060119,060119,2.6,1.2,1.4
Arões,10106011901,011901,5.6,1.6,2.4
São Pedro de Castelões,10106011902,011902,1.3,1.1,1
Cepelos,10106011903,011903,1.4,1.1,0.9
Codal,10106011904,011904,0.9,0.8,1.1
Junqueira,10106011905,011905,1.6,1.1,1.6
Macieira de Cambra,10106011906,011906,1.5,1,1.1
Roge,10106011907,011907,1.1,1,1.5
Vila Chã,10106011908,011908,2.6,1.1,0.9
Vila Cova de Perrinho,10106011909,011909,1.3,0.9,1
Douro,10107,10107,4.8,4.4,4.1
Alijó,101071701,071701,3.7,3.2,2.5
Alijó,10107170101,170101,3.3,3.7,3
Amieiro,10107170102,170102,2.3,2.2,3
Carlão,10107170103,170103,2.6,2.1,2.2
Casal de Loivos,10107170104,170104,4.3,3.3,5.2
Castedo,10107170105,170105,5.7,5.9,4.4
Cotas,10107170106,170106,5,5.8,1.6
Favaios,10107170107,170107,5.5,4.4,2.9
Pegarinhos,10107170108,170108,3.1,2.1,1.5
Pinhão,10107170109,170109,22.5,23,17.5
Pópulo,10107170110,170110,3,2.5,1.9
Ribalonga,10107170111,170111,3.1,3.2,1.9
Sanfins do Douro,10107170112,170112,2.5,1.9,1.9
Santa Eugénia,10107170113,170113,2.9,2.7,1.9
São Mamede de Ribatua,10107170114,170114,3,3.2,2
Vale de Mendiz,10107170115,170115,9.6,6.2,4.7
Vila Chã,10107170116,170116,2.8,2.3,2.4
Vila Verde,10107170117,170117,4.4,2.5,2.4
Vilar de Maçada,10107170118,170118,3.5,2.9,1.8
Vilarinho de Cotas,10107170119,170119,1.7,2.1,1.6
Armamar,101071801,071801,4.1,3.5,3.4
Aldeias,10107180101,180101,3.4,3.8,3.6
Aricera,10107180102,180102,2.5,2.4,3.2
Armamar,10107180103,180103,4.6,3.7,3.7
Cimbres,10107180104,180104,3.1,2.1,2.4
Coura,10107180105,180105,3.3,3,2.2
Folgosa,10107180106,180106,6.9,4.6,4
Fontelo,10107180107,180107,3,2.9,2.9
Goujoim,10107180108,180108,6.1,6.4,2
Queimada,10107180109,180109,3.7,3.5,2.7
Queimadela,10107180110,180110,2.7,2.4,3
Santa Cruz,10107180111,180111,5,4.4,4.6
Santiago,10107180112,180112,5.8,4,3.6
Santo Adrião,10107180113,180113,4.3,4.2,2.5
São Cosmado,10107180114,180114,3.4,3.5,2.8
São Martinho das Chãs,10107180115,180115,5.6,3.9,4.9
São Romão,10107180116,180116,4.8,4.4,3
Tões,10107180117,180117,4.1,4.2,3.1
Vacalar,10107180118,180118,4.3,3.3,3.9
Vila Seca,10107180119,180119,4.3,3.3,3.4
Carrazeda de Ansiães,101070403,070403,4.3,4.2,3.7
Amedo,10107040301,040301,5.2,4.8,3.2
Beira Grande,10107040302,040302,8.2,6.8,6.5
Belver,10107040303,040303,3.7,4.9,2.9
Carrazeda de Ansiães,10107040304,040304,4.8,5.3,4.1
Castanheiro,10107040305,040305,3.7,3.8,3.8
Fonte Longa,10107040306,040306,4.7,5.5,4.6
Lavandeira,10107040307,040307,3.7,2.6,3.1
Linhares,10107040308,040308,3.1,3.2,3.3
Marzagão,10107040309,040309,5.2,4.2,4.8
Mogo de Malta,10107040310,040310,4.9,5.1,3.6
Parambos,10107040311,040311,2.4,3.4,2.9
Pereiros,10107040312,040312,2.9,2.4,2.5
Pinhal do Norte,10107040313,040313,3.7,3.1,2.5
Pombal,10107040314,040314,3.4,3.4,3.1
Ribalonga,10107040315,040315,5.3,4.6,3.8
Seixo de Ansiães,10107040316,040316,7.2,5.1,4.2
Selores,10107040317,040317,3,4.4,2.9
Vilarinho da Castanheira,10107040318,040318,3.4,3.9,3.8
Zedes,10107040319,040319,5.5,5.5,4.1
Freixo de Espada à Cinta,101070404,070404,8,8.6,8.7
Fornos,10107040401,040401,6.7,5.7,6.5
Freixo de Espada à Cinta,10107040402,040402,8.4,10,9.9
Lagoaça,10107040403,040403,7.2,7.6,5.5
Ligares,10107040404,040404,10.7,12.4,13.6
Mazouco,10107040405,040405,3.1,2.9,4.9
Poiares,10107040406,040406,11.8,10.1,9.2
Lamego,101071805,071805,3.5,2.9,2.8
Lamego (Almacave),10107180501,180501,2.6,1.5,2.5
Avões,10107180502,180502,3.9,2.4,2.4
Bigorne,10107180503,180503,21.1,8.9,12
Britiande,10107180504,180504,4.5,3.2,2.3
Cambres,10107180505,180505,4.3,2.8,2.4
Cepões,10107180506,180506,2.9,2.9,2.2
Ferreirim,10107180507,180507,1.9,1.8,1.6
Ferreiros de Avões,10107180508,180508,1.8,1.4,1.4
Figueira,10107180509,180509,2.8,2.3,2
Lalim,10107180510,180510,2.7,2,3.1
Lazarim,10107180511,180511,5.9,11.9,6
Magueija,10107180512,180512,11.6,2.3,2.7
Meijinhos,10107180513,180513,8.9,5.4,8.1
Melcões,10107180514,180514,2.4,1.4,1.8
Parada do Bispo,10107180515,180515,4.6,10.6,8.2
Penajóia,10107180516,180516,1.9,2,1.7
Penude,10107180517,180517,5.9,5.1,4.5
Pretarouca,10107180518,180518,5.8,6.2,5
Samodães,10107180519,180519,4,3.8,3
Sande,10107180520,180520,2.1,1.4,1.8
Lamego (Sé),10107180521,180521,4,3.8,3.3
Valdigem,10107180522,180522,3,2.7,3
Várzea de Abrunhais,10107180523,180523,2.7,3.2,2.6
Vila Nova de Souto d' El-Rei,10107180524,180524,1.5,2.5,2.7
Mesão Frio,101071704,071704,2.4,2.1,1.8
Barqueiros,10107170401,170401,1.9,1.6,1.3
Cidadelhe,10107170402,170402,4.8,4.3,4.7
Oliveira,10107170403,170403,3.4,2.4,2.5
Mesão Frio (Santa Cristina),10107170404,170404,2.3,1.9,1.8
Mesão Frio (São Nicolau),10107170405,170405,2.6,4.1,1.5
Vila Jusã,10107170406,170406,5.9,2.1,1.5
Vila Marim,10107170407,170407,1.5,1.6,1.5
Moimenta da Beira,101071807,071807,4.2,4.3,4.3
Aldeia de Nacomba,10107180701,180701,3.6,3.6,3
Alvite,10107180702,180702,6.6,8.8,6.2
Arcozelos,10107180703,180703,3.7,3.6,2.9
Ariz,10107180704,180704,2.6,3.1,4.2
Baldos,10107180705,180705,2.7,4.1,4.6
Cabaços,10107180706,180706,2.9,4.4,4.7
Caria,10107180707,180707,4,2.3,3.5
Castelo,10107180708,180708,2.5,2.9,2.1
Leomil,10107180709,180709,6.4,5.4,6.1
Moimenta da Beira,10107180710,180710,4,4.6,3.9
Nagosa,10107180711,180711,2.5,3,2
Paradinha,10107180712,180712,2.6,3.5,1.4
Passô,10107180713,180713,3,2.8,2.9
Pêra Velha,10107180714,180714,5.4,4.8,4.8
Peva,10107180715,180715,4.4,4.4,4
Rua,10107180716,180716,4.5,3.9,4.1
Sarzedo,10107180717,180717,3.2,2.7,4.2
Segões,10107180718,180718,1.9,1.9,3.9
Sever,10107180719,180719,3.5,3.2,3.8
Vilar,10107180720,180720,3.7,3.5,5.8
Penedono,101071812,071812,5.5,5.4,6.5
Antas,10107181201,181201,9.9,8,8.3
Beselga,10107181202,181202,4.7,5.5,5.8
Castainço,10107181203,181203,7.8,6.6,5.8
Granja,10107181204,181204,5.9,5.2,6.4
Ourozinho,10107181205,181205,7,6.7,9.6
Penedono,10107181206,181206,5.3,4.8,4.5
Penela da Beira,10107181207,181207,5.3,4.1,5.8
Póvoa de Penela,10107181208,181208,3.7,4.1,8
Souto,10107181209,181209,5.5,7.4,6.5
Peso da Régua,101071708,071708,3.4,2.7,2.6
Covelinhas,10107170801,170801,3,2.7,3.5
Fontelas,10107170802,170802,2.1,2.2,2.4
Galafura,10107170803,170803,3,2.6,2
Godim,10107170804,170804,3.4,2.2,2.2
Loureiro,10107170805,170805,1.6,1.7,1.5
Moura Morta,10107170806,170806,1.8,1.5,1.3
Peso da Régua,10107170807,170807,5.6,3.6,8
Poiares,10107170808,170808,3.7,2.8,3.3
Sedielos,10107170809,170809,2.7,2.2,1.4
Vilarinho dos Freires,10107170810,170810,3.3,3.1,2.3
Vinhós,10107170811,170811,2.3,1.7,1.4
Canelas,10107170812,170812,8.6,7.2,5.6
Sabrosa,101071710,071710,4.5,3.3,2.3
Celeirós,10107171001,171001,6.7,7,5.3
Covas do Douro,10107171002,171002,5.2,3.2,3
Gouvães do Douro,10107171003,171003,7.3,3.7,5.7
Gouvinhas,10107171004,171004,5.7,4.7,4.9
Parada de Pinhão,10107171005,171005,2.9,2,1.8
Paradela de Guiães,10107171006,171006,4.4,3.2,2.6
Paços,10107171007,171007,3.5,3.5,1.7
Provesende,10107171008,171008,4.5,3,2.1
Sabrosa,10107171009,171009,2.8,2.6,1.5
São Cristovão do Douro,10107171010,171010,2,3,2.7
São Lourenço de Ribapinhão,10107171011,171011,1.6,2.2,1.6
São Martinho de Antas,10107171012,171012,2,1.8,1.4
Souto Maior,10107171013,171013,2.1,1.7,1.3
Torre do Pinhão,10107171014,171014,19.4,6.6,1.2
Vilarinho de São Romão,10107171015,171015,3.4,4,2.6
Santa Marta de Penaguião,101071711,071711,2.8,2.5,1.8
Alvações do Corgo,10107171101,171101,3,3.2,2.3
Cumeeira,10107171102,171102,2.7,2.5,2.1
Fontes,10107171103,171103,4.3,3,1.1
Fornelos,10107171104,171104,1.7,1.7,1.4
Louredo,10107171105,171105,1.7,1.9,1.4
Medrões,10107171106,171106,1.9,2.3,1.3
Sanhoane,10107171107,171107,2.8,3.4,1.9
Lobrigos (São João Baptista),10107171108,171108,3,2.7,3
Lobrigos (São Miguel),10107171109,171109,3,2.2,1.9
Sever,10107171110,171110,2.8,2,1.6
São João da Pesqueira,101071815,071815,7.1,5.7,5.7
Castanheiro do Sul,10107181501,181501,4.3,5.1,4.4
Ervedosa do Douro,10107181502,181502,10.3,8,8.3
Espinhosa,10107181503,181503,3.6,4.5,2.4
Nagozelo do Douro,10107181504,181504,4.8,4.4,4.1
Paredes da Beira,10107181505,181505,8.6,5.6,4.4
Pereiros,10107181506,181506,13.3,3,7.4
Riodades,10107181507,181507,8,6.7,7.5
São João da Pesqueira,10107181508,181508,6.9,7.7,5.9
Soutelo do Douro,10107181509,181509,10.6,6,7.4
Trevões,10107181510,181510,5.2,4.1,4.9
Vale de Figueira,10107181511,181511,5.8,4.3,4.8
Valongo dos Azeites,10107181512,181512,3.9,4.2,6.8
Várzea de Trevões,10107181513,181513,6.4,6,2.6
Vilarouco,10107181514,181514,6.7,5.5,5.3
Sernancelhe,101071818,071818,5.3,4.3,4.4
Arnas,10107181801,181801,6.4,3.8,3
Carregal,10107181802,181802,5.5,2.7,3.6
Chosendo,10107181803,181803,3.5,5.6,6.1
Cunha,10107181804,181804,7.2,4.6,4.6
Escurquela,10107181805,181805,4.3,2.7,5.4
Faia,10107181806,181806,3.1,3.7,4
Ferreirim,10107181807,181807,3.7,3.8,5.3
Fonte Arcada,10107181808,181808,5.1,5.6,4.5
Freixinho,10107181809,181809,3.4,2.7,2.7
Granjal,10107181810,181810,4.1,2.9,3.2
Lamosa,10107181811,181811,3.6,3.6,5.5
Macieira,10107181812,181812,4.5,11.6,6.9
Penso,10107181813,181813,2.8,2.8,3.3
Quintela,10107181814,181814,9.8,5.1,4.1
Sarzeda,10107181815,181815,8.2,5.7,4.7
Sernancelhe,10107181816,181816,6.1,3.7,4.5
Vila da Ponte,10107181817,181817,3.6,3.5,3.8
Tabuaço,101071819,071819,3.6,3.5,4
Adorigo,10107181901,181901,5.1,4.1,3.3
Arcos,10107181902,181902,2.8,3.2,3.9
Barcos,10107181903,181903,4.2,3.8,4.1
Chavães,10107181904,181904,2.8,2.9,4.1
Desejosa,10107181905,181905,4.3,5.6,4.8
Granja do Tedo,10107181906,181906,2.1,1.9,2.7
Granjinha,10107181907,181907,4.7,1.5,3.4
Longra,10107181908,181908,2,1.7,2
Paradela,10107181909,181909,4.1,2,3.3
Pereiro,10107181910,181910,3.1,3.8,4.9
Pinheiros,10107181911,181911,1.6,1.5,2.2
Santa Leocádia,10107181912,181912,3.1,3.3,3.1
Sendim,10107181913,181913,2.8,2.4,3.9
Tabuaço,10107181914,181914,2.6,4,5.7
Távora,10107181915,181915,3.8,3.7,4.8
Vale de Figueira,10107181916,181916,2.2,2.1,3.3
Valença do Douro,10107181917,181917,8,7,5.4
Tarouca,101071820,071820,2.6,2.4,2.3
Dálvares,10107182001,182001,2.3,1.8,3.1
Gouviães,10107182002,182002,1.6,2.1,1.7
Granja Nova,10107182003,182003,2.9,3.3,1.8
Mondim da Beira,10107182004,182004,2.3,2.6,2.5
Salzedas,10107182005,182005,2.5,2.5,2.2
São João de Tarouca,10107182006,182006,3.8,3.3,2.4
Tarouca,10107182007,182007,2.7,1.5,2
Ucanha,10107182008,182008,2.8,3.4,2.1
Várzea da Serra,10107182009,182009,2.2,2.4,3.2
Vila Chã da Beira,10107182010,182010,2,2.2,2
Torre de Moncorvo,101070409,070409,7.5,7.8,6.8
Açoreira,10107040901,040901,5.9,7.3,8.2
Adeganha,10107040902,040902,7,8.1,8.3
Cabeça Boa,10107040903,040903,5.2,6.5,4
Cardanha,10107040904,040904,4.8,9.7,5
Carviçais,10107040905,040905,4.4,7.2,6.3
Castedo,10107040906,040906,5.2,4.6,4.3
Felgar,10107040907,040907,10.7,12.4,11
Felgueiras,10107040908,040908,4,5.2,4.4
Horta da Vilariça,10107040909,040909,6.5,7.1,4.9
Larinho,10107040910,040910,10,8.5,7.3
Lousa,10107040911,040911,5.3,5.2,6.2
Maçores,10107040912,040912,7.4,8.3,6.2
Mós,10107040913,040913,8.6,7.9,7.5
Peredo dos Castelhanos,10107040914,040914,12,14.1,8.9
Souto da Velha,10107040915,040915,7.7,8.5,6.8
Torre de Moncorvo,10107040916,040916,12.7,11.4,9.7
Urros,10107040917,040917,16.9,8.9,10.4
Vila Flor,101070410,070410,5.8,5.5,6.5
Assares,10107041001,041001,5,5.5,6.8
Benlhevai,10107041002,041002,4.9,4.9,6.1
Candoso,10107041003,041003,3.2,2.9,4
Carvalho de Egas,10107041004,041004,3.3,5.6,6.5
Freixiel,10107041005,041005,4.8,3.4,4.4
Lodões,10107041006,041006,8.9,7.4,11.6
Mourão,10107041007,041007,3,4.3,4.9
Nabo,10107041008,041008,6.6,7.8,6.3
Roios,10107041009,041009,7.1,5.8,6.9
Samões,10107041010,041010,7.6,5.9,6.7
Sampaio,10107041011,041011,6.8,7.5,7.3
Santa Comba de Vilariça,10107041012,041012,6.2,5.9,6.4
Seixo de Manhoses,10107041013,041013,3.3,5.9,6
Trindade,10107041014,041014,4.5,4.6,4.2
Vale Frechoso,10107041015,041015,10.1,4.5,9.7
Val de Torno,10107041016,041016,4.1,5.6,6.1
Vila Flor,10107041017,041017,8.2,8.2,10.7
Vilarinho das Azenhas,10107041018,041018,6.6,5.1,6.9
Vilas Boas,10107041019,041019,4.7,6.5,6.7
Vila Nova de Foz Côa,101070914,070914,6.4,6.9,8.1
Almendra,10107091401,091401,14.2,19.2,12.7
Castelo Melhor,10107091402,091402,10,11.5,14.7
Cedovim,10107091403,091403,5.6,5.1,3.6
Chãs,10107091404,091404,6.1,5.6,7.6
Custóias,10107091405,091405,3.5,4.6,5
Freixo de Numão,10107091406,091406,6.1,4.8,10.6
Horta,10107091407,091407,8.7,6.4,6.8
Mós,10107091408,091408,5.1,5.1,4.7
Murça,10107091409,091409,3.5,4.2,4.3
Muxagata,10107091410,091410,6.2,7.5,15.9
Numão,10107091411,091411,6.8,6.1,4.8
Santa Comba,10107091412,091412,4.3,5.3,19.1
Santo Amaro,10107091413,091413,3.9,7.9,11.2
Sebadelhe,10107091414,091414,5.4,3.5,5.2
Seixas,10107091415,091415,4.7,6.3,5.5
Touça,10107091416,091416,4.4,5.1,7.1
Vila Nova de Foz Côa,10107091417,091417,6,6.2,3.9
Vila Real,101071714,071714,4,3.3,2.2
Abaças,10107171401,171401,3,2.3,2.3
Adoufe,10107171402,171402,6.2,3.8,1.8
Andrães,10107171403,171403,2.5,1.6,1.5
Arroios,10107171404,171404,2.3,1.5,1.7
