"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","0","524","392"
1602,"1111602","Caminha","0","0","56"
1603,"1111603","Melgaço","0","265","79"
1604,"1111604","Monção","0","800","118"
1605,"1111605","Paredes de Coura","0","150","115"
1606,"1111606","Ponte da Barca","0","103","24"
1607,"1111607","Ponte de Lima","0","166","541"
1608,"1111608","Valença","0","37","19"
1609,"1111609","Viana do Castelo","0","172","300"
1610,"1111610","Vila Nova de Cerveira","0","84","102"
301,"1120301","Amares","0","358","277"
302,"1120302","Barcelos","0","613","3432"
303,"1120303","Braga","0","486","921"
306,"1120306","Esposende","0","208","272"
310,"1120310","Terras de Bouro","0","394","169"
313,"1120313","Vila Verde","0","706","427"
307,"1130307","Fafe","0","1224","720"
308,"1130308","Guimarães","0","234","811"
309,"1130309","Póvoa de Lanhoso","0","467","350"
1314,"1131314","Santo Tirso","0","12","26"
1318,"1131318","Trofa","0","117","517"
311,"1130311","Vieira do Minho","0","722","490"
312,"1130312","Vila Nova de Famalicão","0","770","1211"
314,"1130314","Vizela","0","15","38"
107,"1140107","Espinho","0","0","1"
1304,"1141304","Gondomar","0","396","171"
1306,"1141306","Maia","0","125","160"
1308,"1141308","Matosinhos","0","74","324"
1312,"1141312","Porto","0","0","30"
1313,"1141313","Póvoa de Varzim","0","211","593"
1315,"1141315","Valongo","0","12","91"
1316,"1141316","Vila do Conde","0","404","859"
1317,"1141317","Vila Nova de Gaia","0","69","186"
1301,"1151301","Amarante","0","292","195"
1302,"1151302","Baião","0","246","226"
304,"1150304","Cabeceiras de Basto","0","75","948"
106,"1150106","Castelo de Paiva","0","28","271"
305,"1150305","Celorico de Basto","0","1418","507"
1804,"1151804","Cinfães","0","587","369"
1303,"1151303","Felgueiras","0","583","777"
1305,"1151305","Lousada","0","158","672"
1307,"1151307","Marco de Canaveses","0","294","164"
1705,"1151705","Mondim de Basto","0","138","330"
1309,"1151309","Paços de Ferreira","0","108","25"
1310,"1151310","Paredes","0","487","201"
1311,"1151311","Penafiel","0","328","184"
1813,"1151813","Resende","0","240","42"
1709,"1151709","Ribeira de Pena","0","140","781"
104,"1160104","Arouca","0","56","387"
113,"1160113","Oliveira de Azeméis","0","237","257"
109,"1160109","Santa Maria da Feira","0","246","152"
116,"1160116","São João da Madeira","0","0","0"
119,"1160119","Vale de Cambra","0","124","370"
1701,"1171701","Alijó","0","126","43"
1801,"1171801","Armamar","0","13","7"
403,"1170403","Carrazeda de Ansiães","0","80","76"
404,"1170404","Freixo de Espada à Cinta","0","42","67"
1805,"1171805","Lamego","0","124","42"
1704,"1171704","Mesão Frio","0","0","0"
1807,"1171807","Moimenta da Beira","0","149","106"
1812,"1171812","Penedono","0","56","19"
1708,"1171708","Peso da Régua","0","11","6"
1710,"1171710","Sabrosa","0","77","32"
1711,"1171711","Santa Marta de Penaguião","0","8","6"
1815,"1171815","São João da Pesqueira","0","8","1"
1818,"1171818","Sernancelhe","0","48","52"
1819,"1171819","Tabuaço","0","8","25"
1820,"1171820","Tarouca","0","132","25"
409,"1170409","Torre de Moncorvo","0","6","8"
410,"1170410","Vila Flor","0","84","82"
914,"1170914","Vila Nova de Foz Côa","0","34","0"
1714,"1171714","Vila Real","0","1671","850"
401,"1180401","Alfândega da Fé","0","156","45"
1702,"1181702","Boticas","0","986","1047"
402,"1180402","Bragança","0","1862","1035"
1703,"1181703","Chaves","0","1464","787"
405,"1180405","Macedo de Cavaleiros","0","924","894"
406,"1180406","Miranda do Douro","0","1281","1235"
407,"1180407","Mirandela","0","217","158"
408,"1180408","Mogadouro","0","1242","651"
1706,"1181706","Montalegre","0","3475","3154"
1707,"1181707","Murça","0","97","79"
1712,"1181712","Valpaços","0","834","324"
1713,"1181713","Vila Pouca de Aguiar","0","1187","1001"
411,"1180411","Vimioso","0","648","586"
412,"1180412","Vinhais","0","802","1014"
