"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"9277","6624","9026","9624","10996","9254","9412","10000","8041","7800","8209","8209","10000","9968","9739","10502","10370","10112","9161","8580","8628","7765","9905","8229","8093","7710","7700","6975","7119","7785","7904"
2,"6451","5717","7784","7176","6181","5000","4000","6671","6906","7830","7575","7838","11212","11084","9227","6465","7686","7777","6891","8052","7939","4402","4906","4928","5030","4330","6005","6945","6910","6527","7220"
3,"5496","4030","4935","5748","6159","6003","9464","9412","9804","9314","9686","7924","11972","12235","10210","11122","9517","9261","7083","8533","7007","6768","8007","9552","9024","9088","9233","9276","9403","9345","9530"
4,"9829","6068","9927","12021","11216","9000","7113","10306","9508","9614","10000","8347","11416","11419","10889","10889","10942","10248","7739","10133","8894","7143","8173","8590","8590","7233","7119","7119","7309","7313","7281"
5,"9944","8995","9774","10454","10390","9310","10377","11128","10561","10526","10000","8949","11987","11754","10105","10709","10172","9867","7162","8478","6822","6150","12029","9505","10215","9923","9427","9511","8875","8875","8442"
6,"7276","6247","7223","7362","7452","7497","6946","6853","7915","6818","6821","10144","9853","9471","9187","9221","8238","8096","4382","8327","8311","8329","8757","8650","8644","8650","8917","8904","8942","14690","19129"
7,"9235","9576","8475","9455","8653","9303","8339","9373","10849","8454","11000","15024","9323","12732","10620","14544","14610","12962","12308","13179","12615","10047","12046","13150","15916","14268","16549","17763","16999","20280","21044"
