id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,40000,31000,39000,36000,35000,38000,38000,32000,31000,30000,29000,28000,26000,20000,14000,13000,12000,12000,14000,14000,14000,13000,14000,13000,11000,12000,10000,11000,10000,10000,12000
2,29000,23000,22000,20000,20000,26000,26000,24000,23000,22000,22000,22000,15000,10000,7000,7000,6000,6000,6000,5000,5000,5000,5000,5000,4000,3000,3000,3000,5000,6000,5000
3,136000,146000,152000,186000,174000,149000,131000,131000,140000,136000,139000,139000,145000,140000,142000,137000,128000,135000,150000,140000,139000,140000,139000,137000,131000,133000,125000,141000,164000,148000,161000
4,12000,13000,25000,30000,28000,24000,21000,23000,22000,21000,20000,20000,14000,16000,20000,21000,19000,18000,17000,19000,14000,13000,13000,13000,11000,13000,12000,13000,14000,13000,13000
5,280000,280000,318000,320000,310000,330000,370000,320000,320000,310000,318000,312000,295000,258000,253000,244000,239000,256000,254000,263000,286000,275000,280000,268000,323000,333000,334000,356000,384000,352000,371000
6,130000,130000,137000,137000,137000,135000,135000,135000,136000,136000,132000,137000,141000,134000,114000,125000,119000,120000,121000,112000,119000,123000,129000,127000,142000,154000,157000,167000,165000,160000,162000
7,23000,23000,29000,30000,29000,21000,21000,20000,20000,19000,18000,18000,21000,17000,13000,13000,12000,13000,12000,11000,11000,11000,11000,10000,10000,9000,9000,11000,10000,9000,8000
