id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,10000,8000,11000,7000,11000,12000,12000,10000,10000,10000,9000,9000,8000,6000,6000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4000,4000,4000,5000,4000,4000,6000
2,4000,3000,5000,3000,5000,5000,5000,5000,5000,5000,5000,5000,4000,2000,2000,2000,3000,3000,2000,2000,2000,3000,2000,2000,2000,2000,2000,2000,3000,3000,2000
3,42000,39000,46000,46000,48000,57000,50000,50000,51000,50000,50000,50000,55000,49000,47000,42000,41000,42000,46000,44000,43000,44000,43000,41000,37000,36000,34000,36000,38000,38000,36000
4,7000,6000,7000,8000,8000,9000,8000,5000,6000,6000,6000,6000,5000,4000,5000,5000,4000,4000,4000,4000,4000,4000,3000,3000,3000,3000,3000,3000,4000,4000,4000
5,80000,87000,97000,101000,96000,86000,97000,85000,84000,83000,84000,81000,77000,73000,85000,83000,81000,85000,78000,77000,79000,76000,75000,75000,72000,71000,71000,72000,75000,72000,72000
6,42000,35000,45000,42000,38000,39000,44000,38000,40000,40000,42000,39000,42000,43000,49000,49000,45000,42000,44000,42000,41000,43000,42000,43000,38000,38000,38000,40000,39000,37000,36000
7,6000,6000,9000,6000,6000,7000,6000,6000,5000,5000,5000,5000,5000,3000,3000,3000,4000,4000,3000,3000,3000,3000,3000,2000,2000,2000,2000,2000,2000,2000,2000
