id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,78000,76000,44000,66000,54000,48000,47000,41000,42000,40000,45000,39000,43000,31000,25000,25000,23000,27000,27000,25000,23000,23000,24000,23000,17000,16000,18000,24000,20000,19000,17000
2,45000,43000,26000,38000,31000,27000,27000,21000,21000,20000,25000,25000,27000,18000,11000,10000,11000,12000,13000,13000,12000,12000,11000,11000,8000,6000,3000,5000,6000,5000,5000
3,125000,122000,121000,141000,126000,139000,142000,120000,120000,115000,113000,117000,126000,117000,109000,109000,102000,107000,110000,107000,104000,105000,107000,107000,98000,96000,88000,92000,103000,89000,97000
4,29000,29000,29000,33000,30000,33000,34000,30000,30000,29000,31000,33000,23000,16000,18000,16000,13000,17000,15000,14000,13000,12000,11000,10000,10000,10000,12000,13000,11000,13000,15000
5,335000,328000,414000,422000,418000,395000,391000,369000,355000,338000,338000,341000,330000,308000,290000,279000,272000,282000,264000,269000,291000,285000,291000,288000,330000,340000,356000,373000,395000,388000,381000
6,1e+05,71000,107000,89000,113000,113000,142000,122000,122000,116000,115000,110000,122000,128000,155000,157000,152000,164000,156000,154000,164000,172000,174000,177000,155000,167000,166000,171000,184000,189000,175000
7,30000,26000,28000,26000,20000,21000,22000,24000,24000,23000,21000,22000,21000,13000,7000,7000,6000,7000,6000,6000,6000,6000,6000,6000,4000,4000,5000,4000,4000,5000,4000
