"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"-","-","-","-","-","-","-","-","-","500","500","500","501","500","500","500","502","500","500","500","491","474","407","397","417","417","397","383","410","476","505"
2,"373","374","387","395","395","252","801","948","974","1283","1203","1163","883","799","899","916","924","910","671","653","702","702","703","689","690","667","670","692","717","717","707"
3,"541","566","588","605","400","465","582","658","665","675","665","665","598","598","593","638","638","638","628","709","709","709","644","665","653","650","660","708","666","668","661"
4,"488","436","492","506","482","450","599","670","539","543","523","520","434","436","436","428","422","423","346","444","449","449","431","437","437","431","440","439","448","448","429"
5,"565","651","632","542","521","409","595","674","748","800","822","827","761","786","742","764","764","789","734","859","891","932","1106","1097","1069","1068","1066","611","753","699","946"
6,"607","563","599","560","589","712","708","723","590","685","630","526","404","492","465","529","465","532","287","501","534","545","434","453","622","456","451","554","940","896","845"
7,"593","514","487","598","598","765","512","589","530","422","333","414","603","603","603","603","603","603","184","625","1000","645","592","637","638","280","638","653","653","654","654"
