"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,143000,160000,164000,165000,166000,163000,163000,167000,162000,159000,152000,157000,155000,156000,146000,145000,145000,165000,166000,168000,155000,144000,135000,141000,124000,122000,115000,101000,79000,69000,59000
2,234000,262000,269000,283000,295000,297000,303000,309000,320000,337000,330000,352000,325000,288000,266000,258000,252000,276000,295000,293000,294000,283000,272000,260000,245000,237000,227000,222000,228000,233500,239000
3,194000,206000,213000,221000,227000,234000,246000,255000,261000,252000,235000,239000,246000,214000,203000,197000,186000,176000,187000,180000,163000,154000,146000,140000,126000,123000,122000,109000,95000,89000,83000
4,412000,438000,453000,470000,486000,497000,515000,499000,513000,516000,517000,537000,524000,456000,423000,420000,418000,423000,427000,417000,403000,385000,366000,355000,346000,334000,334000,327000,333000,349500,366000
5,402000,447000,467000,432000,409000,379000,366000,409000,386000,372000,352000,344000,349000,295000,237000,230000,232000,224000,237000,220000,205000,198000,178000,165000,153000,146000,136000,131000,132000,140500,149000
6,1571000,1589000,1700000,1707000,1717000,1710000,1674000,1758000,1761000,1772000,1771000,1883000,1906000,1735000,1498000,1495000,1478000,1536000,1521000,1492000,1424000,1339000,1217000,1113000,1123000,1080000,1091000,1095000,1124000,1200000,1276000
7,64000,70000,67000,67000,67000,65000,64000,64000,65000,64000,61000,63000,68000,55000,56000,56000,53000,59000,60000,59000,51000,48000,45000,42000,44000,41000,42000,41000,44000,45500,47000
