"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"21797","20372","20830","20501","17696","15360","13667","12908","11921","10987","10209","8787","6537","6203","5870","5536","5202","4869","4535","4201","3867","3534","3200","3041","3446","3154","3240","3176","2795","2328","2666"
2,"19150","17898","18300","18011","15547","17358","18533","18801","18978","15794","12922","11711","11521","10421","9321","8221","7121","6022","4922","4922","4922","4922","4922","4947","4931","4740","4979","4916","4694","4490","3959"
3,"25839","24150","24692","24303","20978","19351","18398","16885","16074","13402","10071","9436","10668","9838","9470","9467","9136","9500","8290","8398","8567","6442","4500","3757","4209","3651","4133","4365","4227","4050","4689"
4,"11868","11092","11341","11162","9635","10349","7565","7385","7745","7293","6152","6020","6054","5928","5178","5255","5225","4215","3370","2717","2747","2604","2204","2006","1974","1945","1932","1957","1913","1874","1897"
5,"5992","5600","5726","5636","4865","4130","4000","4643","5355","5063","4500","4613","6590","8378","5820","7251","6240","6385","5483","5705","5890","5594","5169","4818","5333","5380","5082","5549","4908","4908","5184"
6,"740","691","707","696","601","437","576","564","668","652","1266","1517","979","940","907","902","987","936","787","787","783","750","538","260","199","161","321","240","191","311","432"
7,"1625","1520","1553","1529","1320","1189","1166","1110","1110","1134","1050","1051","800","800","800","763","789","755","380","561","609","654","277","249","249","305","302","283","295","297","301"
