id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,48420,50927,51138,51498,50903,47818,46009,40647
2,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,25355,26750,23877,25736,26299,25252,26556,23016
3,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,34248,35397,30177,34438,36461,35581,34750,32935
4,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,16752,18334,16165,17783,17093,15963,16625,15303
5,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,56637,55000,55982,52624,56754,57041,56903,62152
6,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,52874,55000,52754,50413,55814,54184,53298,48657
7,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41160,41149,41145,41220,41220,41218,41160,41011
