id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,22436,26366,20507,24843,22438,22064,20474,20361
2,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,14112,15075,11296,16057,16053,14015,13993,12297
3,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,12322,14362,8773,12533,13100,12383,13121,11980
4,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,12085,5910,10844,11063,9422,10743,8582
5,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,16429,20000,13148,17304,17304,16378,16090,14780
6,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,20000,11397,19000,19686,16627,22727,21168
7,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,20000,12000,20000,20000,20000,19404,19429
