id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,37852,34067,42027,35203,34592,30709,29908,28308
2,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,13654,12289,12133,12986,13062,11023,11226,10564
3,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,22054,19848,20053,20597,21799,20027,19856,19872
4,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,10802,9722,7738,9060,9078,7593,8408,7482
5,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,23069,20762,21233,18176,15992,30558,25154,26993
6,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,16625,14962,11342,15198,16725,12163,17817,18133
7,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,15944,14350,11473,14781,14751,13928,13632,14649
