"id","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,727,0,0,0,522,875,242,267,200,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,797,730,250,271,266,300,300,313,304,251,333,444,444,733,733,591,684,700,524,598,599,575,3477,3704
4,0,0,0,0,0,0,7,35,60,18,0,0,0,0,0,0,0,0,0,0,0,288,122,458,372,270,0,0,0,0,2869
5,1437,1810,1509,1371,1404,1387,938,712,458,571,570,684,824,1192,644,357,289,315,174,441,490,688,894,867,907,891,2554,2785,2548,2500,3003
6,609,787,788,537,482,551,414,216,255,337,400,643,333,527,572,565,497,495,349,536,843,663,521,521,547,518,574,1018,1101,1233,1245
7,500,0,0,0,504,504,437,200,338,444,460,325,5,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
