"id","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,31150,30000,40000,42500,47182,22000,44545,49333,48125,53750,50000,68000,60000,41806,59824,52234,51114,92857,76923,71581,46611,53712,69839,92715,54864,65846,67085,35281,83684,83818,80802
4,17380,17006,27097,20876,23746,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000,51136,0,0,0,0,0,0,0
5,38391,36954,48412,54430,54006,51477,57845,58241,53600,54000,45538,62901,73894,75119,83016,75141,73783,88108,81602,78543,84171,83954,83812,88816,76588,95185,78198,76524,96398,83526,84311
6,26954,25092,30900,40917,39996,36987,40168,52003,55000,55572,53000,58404,47844,47692,66936,64090,64445,75572,69882,62422,81594,67539,65955,63028,63618,82279,74841,74138,83891,73003,85492
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
