"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","7447","6525","3931"
1602,"1111602","Caminha","737","271","209"
1603,"1111603","Melgaço","3394","2181","1742"
1604,"1111604","Monção","888","1082","637"
1605,"1111605","Paredes de Coura","222","815","880"
1606,"1111606","Ponte da Barca","4363","3564","1754"
1607,"1111607","Ponte de Lima","1965","2341","2742"
1608,"1111608","Valença","740","853","456"
1609,"1111609","Viana do Castelo","1412","1038","1375"
1610,"1111610","Vila Nova de Cerveira","233","423","683"
301,"1120301","Amares","557","502","611"
302,"1120302","Barcelos","274","439","754"
303,"1120303","Braga","341","503","455"
306,"1120306","Esposende","62","74","147"
310,"1120310","Terras de Bouro","6459","5336","4244"
313,"1120313","Vila Verde","2237","1789","2363"
307,"1130307","Fafe","2109","1243","764"
308,"1130308","Guimarães","586","200","367"
309,"1130309","Póvoa de Lanhoso","1050","1491","766"
1314,"1131314","Santo Tirso","267","190","316"
1318,"1131318","Trofa","0","25","114"
311,"1130311","Vieira do Minho","3310","2261","1024"
312,"1130312","Vila Nova de Famalicão","271","277","472"
314,"1130314","Vizela","0","38","13"
107,"1140107","Espinho","20","18","17"
1304,"1141304","Gondomar","231","122","78"
1306,"1141306","Maia","93","60","60"
1308,"1141308","Matosinhos","77","59","75"
1312,"1141312","Porto","0","0","20"
1313,"1141313","Póvoa de Varzim","68","91","601"
1315,"1141315","Valongo","100","85","80"
1316,"1141316","Vila do Conde","144","168","225"
1317,"1141317","Vila Nova de Gaia","208","48","97"
1301,"1151301","Amarante","3120","1982","1619"
1302,"1151302","Baião","1835","1166","815"
304,"1150304","Cabeceiras de Basto","4610","3295","2782"
106,"1150106","Castelo de Paiva","655","404","433"
305,"1150305","Celorico de Basto","1486","1667","1137"
1804,"1151804","Cinfães","3700","2936","2148"
1303,"1151303","Felgueiras","264","588","280"
1305,"1151305","Lousada","118","202","171"
1307,"1151307","Marco de Canaveses","1255","882","486"
1705,"1151705","Mondim de Basto","6625","4465","4243"
1309,"1151309","Paços de Ferreira","39","198","190"
1310,"1151310","Paredes","485","540","292"
1311,"1151311","Penafiel","841","522","509"
1813,"1151813","Resende","701","410","142"
1709,"1151709","Ribeira de Pena","7105","6415","6463"
104,"1160104","Arouca","5165","4582","2530"
113,"1160113","Oliveira de Azeméis","471","338","761"
109,"1160109","Santa Maria da Feira","270","159","153"
116,"1160116","São João da Madeira","0","0","0"
119,"1160119","Vale de Cambra","1523","1339","1588"
1701,"1171701","Alijó","2483","1764","1461"
1801,"1171801","Armamar","967","345","118"
403,"1170403","Carrazeda de Ansiães","2536","1033","590"
404,"1170404","Freixo de Espada à Cinta","1208","782","416"
1805,"1171805","Lamego","980","614","354"
1704,"1171704","Mesão Frio","89","0","4"
1807,"1171807","Moimenta da Beira","2465","1639","995"
1812,"1171812","Penedono","903","1038","524"
1708,"1171708","Peso da Régua","749","415","348"
1710,"1171710","Sabrosa","1525","938","414"
1711,"1171711","Santa Marta de Penaguião","343","252","48"
1815,"1171815","São João da Pesqueira","2138","1949","889"
1818,"1171818","Sernancelhe","1215","638","1068"
1819,"1171819","Tabuaço","847","389","175"
1820,"1171820","Tarouca","889","611","501"
409,"1170409","Torre de Moncorvo","3874","1250","953"
410,"1170410","Vila Flor","2065","1608","850"
914,"1170914","Vila Nova de Foz Côa","574","302","435"
1714,"1171714","Vila Real","8282","4918","2262"
401,"1180401","Alfândega da Fé","3462","2054","1566"
