"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,17200,17200,17200,14177,11154,8132,5109,7418,9727,11950,14172,11041,7910,8208,8506,8803,9101,12104,15107,14340,13574,10463,7352,7557,7762,7966,8171,8705,9239,9773,9773
2,1974,1974,1974,2349,2724,3098,3473,3228,2983,2623,2263,2436,2608,2434,2261,2088,1914,1502,1091,1966,2841,1985,1129,1457,1786,2114,2442,3989,5537,7084,7084
3,2806,2806,2806,2882,2958,3034,3110,2595,2080,1817,1554,2087,2620,3116,3611,4106,4602,4217,3832,4657,5482,3768,2055,2320,2586,2852,3117,3390,3664,3937,3937
4,10970,10970,10970,9037,7104,5172,3239,3792,4346,5477,6608,4470,2332,3894,5456,7019,8581,6830,5080,6932,8784,6436,4087,4322,4558,4794,5029,5549,6068,6588,6588
5,10646,10646,10646,13911,17176,20442,23707,21816,19924,16970,14015,11114,8214,7528,6842,6157,5471,5164,4858,5170,5483,5539,5595,5155,4716,4276,3836,4315,4795,5274,5274
6,28544,28544,28544,23307,18070,12833,7596,6554,5511,4468,3425,8090,12756,13244,13732,14221,14709,13893,13077,17168,21258,16318,11377,10854,10330,9806,9283,24899,40516,56132,56132
7,1725,1725,1725,1538,1350,1163,976,876,776,925,1074,940,807,830,854,877,900,3537,6174,6736,7297,3677,57,956,1856,2756,3655,3466,3277,3088,3088
