"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","2838","12975","15948"
1602,"1111602","Caminha","2420","1652","2794"
1603,"1111603","Melgaço","14108","5226","14977"
1604,"1111604","Monção","6423","4276","4281"
1605,"1111605","Paredes de Coura","4455","2027","2585"
1606,"1111606","Ponte da Barca","3359","9140","2812"
1607,"1111607","Ponte de Lima","2033","3987","3357"
1608,"1111608","Valença","854","816","1569"
1609,"1111609","Viana do Castelo","3421","2963","3948"
1610,"1111610","Vila Nova de Cerveira","1889","205","840"
301,"1120301","Amares","46","20","160"
302,"1120302","Barcelos","63","79","99"
303,"1120303","Braga","126","156","193"
306,"1120306","Esposende","132","2","11"
310,"1120310","Terras de Bouro","2291","7216","5800"
313,"1120313","Vila Verde","127","853","893"
307,"1130307","Fafe","382","222","542"
308,"1130308","Guimarães","114","54","297"
309,"1130309","Póvoa de Lanhoso","436","223","334"
1314,"1131314","Santo Tirso","52","30","81"
1318,"1131318","Trofa","0","28","17"
311,"1130311","Vieira do Minho","3846","2898","4937"
312,"1130312","Vila Nova de Famalicão","34","70","96"
314,"1130314","Vizela","0","4","21"
107,"1140107","Espinho","0","6","1"
1304,"1141304","Gondomar","47","54","65"
1306,"1141306","Maia","32","10","39"
1308,"1141308","Matosinhos","47","7","29"
1312,"1141312","Porto","0","0","5"
1313,"1141313","Póvoa de Varzim","137","20","47"
1315,"1141315","Valongo","16","14","17"
1316,"1141316","Vila do Conde","200","40","29"
1317,"1141317","Vila Nova de Gaia","104","55","86"
1301,"1151301","Amarante","223","698","4329"
1302,"1151302","Baião","241","221","2001"
304,"1150304","Cabeceiras de Basto","3004","3470","3598"
106,"1150106","Castelo de Paiva","38","21","74"
305,"1150305","Celorico de Basto","123","61","181"
1804,"1151804","Cinfães","2602","2497","2845"
1303,"1151303","Felgueiras","31","13","57"
1305,"1151305","Lousada","20","24","62"
1307,"1151307","Marco de Canaveses","125","538","560"
1705,"1151705","Mondim de Basto","4118","3774","4206"
1309,"1151309","Paços de Ferreira","170","62","38"
1310,"1151310","Paredes","40","33","59"
1311,"1151311","Penafiel","46","61","170"
1813,"1151813","Resende","1968","1839","994"
1709,"1151709","Ribeira de Pena","1188","1310","6106"
104,"1160104","Arouca","592","1331","2602"
113,"1160113","Oliveira de Azeméis","69","65","45"
109,"1160109","Santa Maria da Feira","43","32","33"
116,"1160116","São João da Madeira","0","0","0"
119,"1160119","Vale de Cambra","558","157","1113"
1701,"1171701","Alijó","523","816","739"
1801,"1171801","Armamar","281","54","49"
403,"1170403","Carrazeda de Ansiães","1041","835","580"
404,"1170404","Freixo de Espada à Cinta","1734","1093","1309"
1805,"1171805","Lamego","1349","1251","1227"
1704,"1171704","Mesão Frio","7","2","3"
1807,"1171807","Moimenta da Beira","2053","1279","866"
1812,"1171812","Penedono","1074","880","843"
1708,"1171708","Peso da Régua","12","17","37"
1710,"1171710","Sabrosa","139","703","1250"
1711,"1171711","Santa Marta de Penaguião","2","327","460"
1815,"1171815","São João da Pesqueira","1631","985","730"
1818,"1171818","Sernancelhe","932","1409","1742"
1819,"1171819","Tabuaço","360","191","138"
1820,"1171820","Tarouca","385","139","226"
409,"1170409","Torre de Moncorvo","1488","2443","2580"
410,"1170410","Vila Flor","1811","627","1007"
914,"1170914","Vila Nova de Foz Côa","6440","3895","999"
1714,"1171714","Vila Real","1249","5378","5695"
401,"1180401","Alfândega da Fé","942","1478","1346"
1702,"1181702","Boticas","3394","7508","11436"
402,"1180402","Bragança","8166","8630","9426"
1703,"1181703","Chaves","6865","5963","4819"
405,"1180405","Macedo de Cavaleiros","4276","3580","3614"
406,"1180406","Miranda do Douro","4465","6420","6811"
407,"1180407","Mirandela","1386","2085","1784"
408,"1180408","Mogadouro","5162","4747","5006"
1706,"1181706","Montalegre","8591","27030","50220"
1707,"1181707","Murça","274","503","550"
1712,"1181712","Valpaços","4996","3203","2410"
1713,"1181713","Vila Pouca de Aguiar","3446","5862","8329"
411,"1180411","Vimioso","2739","2881","3781"
412,"1180412","Vinhais","4958","5459","4952"
101,"1610101","Águeda","122","117","112"
102,"1610102","Albergaria-a-Velha","266","585","235"
103,"1610103","Anadia","39","97","106"
105,"1610105","Aveiro","379","470","230"
108,"1610108","Estarreja","311","460","551"
110,"1610110","Ílhavo","107","55","12"
111,"1610111","Mealhada","13","14","50"
112,"1610112","Murtosa","119","111","131"
114,"1610114","Oliveira do Bairro","84","125","99"
115,"1610115","Ovar","32","15","39"
117,"1610117","Sever do Vouga","191","80","130"
118,"1610118","Vagos","641","286","12"
602,"1620602","Cantanhede","66","53","107"
603,"1620603","Coimbra","231","253","193"
604,"1620604","Condeixa-a-Nova","95","393","303"
605,"1620605","Figueira da Foz","162","94","285"
608,"1620608","Mira","84","29","23"
610,"1620610","Montemor-o-Velho","239","182","669"
613,"1620613","Penacova","0","13","13"
615,"1620615","Soure","2690","891","644"
1004,"1631004","Batalha","32","52","45"
1009,"1631009","Leiria","82","269","268"
1010,"1631010","Marinha Grande","47","53","23"
1015,"1631015","Pombal","205","249","259"
1016,"1631016","Porto de Mós","1191","3272","1926"
1002,"1641002","Alvaiázere","42","195","197"
1003,"1641003","Ansião","143","205","237"
601,"1640601","Arganil","16","183","427"
1007,"1641007","Castanheira de Pêra","7","0","21"
1008,"1641008","Figueiró dos Vinhos","225","35","31"
606,"1640606","Góis","38","209","31"
607,"1640607","Lousã","20","38","8"
609,"1640609","Miranda do Corvo","0","25","10"
611,"1640611","Oliveira do Hospital","142","195","543"
612,"1640612","Pampilhosa da Serra","30","58","64"
1013,"1641013","Pedrógão Grande","0","1","76"
614,"1640614","Penela","59","283","159"
616,"1640616","Tábua","86","114","221"
617,"1640617","Vila Nova de Poiares","3","11","20"
901,"1650901","Aguiar da Beira","840","1165","905"
1802,"1651802","Carregal do Sal","37","90","119"
1803,"1651803","Castro Daire","2366","1951","1620"
1806,"1651806","Mangualde","409","565","468"
1808,"1651808","Mortágua","13","58","81"
1809,"1651809","Nelas","104","190","246"
1810,"1651810","Oliveira de Frades","253","300","279"
1811,"1651811","Penalva do Castelo","117","463","363"
1814,"1651814","Santa Comba Dão","96","232","230"
1816,"1651816","São Pedro do Sul","829","720","1475"
1817,"1651817","Sátão","562","886","633"
1821,"1651821","Tondela","548","737","678"
1822,"1651822","Vila Nova de Paiva","880","1215","744"
1823,"1651823","Viseu","557","866","719"
1824,"1651824","Vouzela","356","684","706"
1413,"1661413","Mação","60","204","106"
