"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"3800","3336","2884","2654","2786","2843","4000","9059","8240","7760","7940","7962","10000","10000","9090","9550","9367","9037","8190","8076","8013","7513","7589","6828","6827","9155","8136","7340","6066","6105","7549"
2,"4464","3867","4688","4313","4877","4970","3999","6003","7143","6857","6857","6905","9867","9791","9852","6371","7942","8539","6983","8979","8403","7706","7394","7392","7396","5891","5305","6126","6126","6154","6248"
3,"4244","3687","3572","3287","3250","3325","4000","9000","11647","11324","11500","9412","13232","12848","12602","12729","11687","11687","9460","9903","5989","8252","8717","9162","8863","9003","9087","9075","9169","9102","9246"
4,"2792","2419","2563","2358","2364","2409","4000","7400","7500","7000","6749","4750","8338","8539","8782","9238","9284","8173","5770","7451","6376","7108","8335","8751","8654","7770","7634","7634","7702","7559","7425"
5,"4770","4185","3788","3485","3866","3941","4105","10000","10877","9800","10001","8811","11029","11877","11443","11499","11792","10217","6762","7776","6026","5109","9544","7356","7833","7833","9400","9428","9428","9428","8485"
6,"3819","3364","3846","3539","3142","3212","4000","6500","6900","6500","6317","8000","10010","9622","8701","10000","10441","11082","5154","7994","8597","8597","11130","10730","10662","10496","14127","14127","14404","12396","10965"
7,"7330","6457","7327","6401","7148","7285","8188","10000","9999","9277","9280","9999","10000","8900","10000","12000","13061","13518","13266","14728","13910","16069","16267","16278","16307","16634","16898","17030","17033","17033","17203"
