"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,2232,2232,2232,2312,2392,2472,2552,2702,2853,2711,2569,2509,2449,2334,2219,2104,1989,2098,2206,2218,2230,2074,1917,1874,1830,1787,1744,1919,2094,2269,2269
2,170,170,170,180,190,200,210,207,204,172,139,172,NA,237,270,302,335,504,673,552,430,316,202,304,407,510,612,463,314,165,165
3,1123,1123,1123,1074,1026,978,929,1040,1151,1246,1340,1604,1867,1829,1792,1754,1716,1676,1636,1379,1122,1352,1583,1683,1784,1884,1984,1911,1837,1764,1764
4,329,329,329,257,184,112,40,80,120,82,45,176,306,277,248,219,190,197,204,155,106,110,113,135,156,178,200,179,157,136,136
5,12103,12103,12103,12421,12738,13056,13374,15023,16672,14888,13103,12538,11973,11665,11358,11050,10742,9986,9229,8545,7861,8402,8943,8310,7678,7045,6412,6743,7074,7405,7405
6,2024,2024,2024,2128,2232,2336,2440,2036,1633,1877,2121,2206,2291,2234,2177,2120,2063,1682,1300,1368,1437,1724,2011,1885,1759,1633,1507,1265,1023,781,781
7,1857,1857,1857,1774,1690,1607,1524,1614,1704,1450,1197,1218,1240,1151,1062,974,885,878,871,893,915,811,707,664,622,580,537,529,520,512,512
