"id","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1,15,15,15,15,15,15,15,15,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21655,21837,21848,22014,22061,22170,22799,22836,22758,22731,22747,22878,22744,21994,21244,20494,19744,19338,18933,18527,18121,17715,17310,17310,17310,17625,18853,19331,19856,19873,20125
3,15,15,15,15,15,15,15,14,10,10,10,10,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,5,5
4,2930,2955,2956,2979,2985,3000,2500,2500,2500,2500,2500,2499,1525,1400,1300,1200,1180,1175,1170,1150,1120,1100,1050,1050,1099,1099,1095,1115,1115,1132,1401
5,195,197,197,199,199,200,224,224,224,224,200,200,160,164,154,144,134,124,115,105,95,85,75,75,75,74,74,74,74,74,85
6,684,689,690,695,697,700,746,768,505,514,400,405,650,652,655,547,455,455,453,453,573,886,886,886,886,886,947,948,1702,2981,0
7,16116,16252,16259,16383,16418,16500,15594,15596,15510,15260,15000,14829,13795,13713,13543,13338,13198,13142,13092,12924,10139,8749,7515,7515,7502,7502,7505,7396,7398,7399,7372
