"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"135","139","145","149","150","151","82","88","88","82","82","82","92","92","92","92","92","92","92","87","79","79","74","74","78","78","81","85","89","95","108"
2,"15","16","14","14","14","14","14","14","14","14","7","7","7","7","7","7","7","7","7","7","5","5","10","10","10","10","10","10","10","10","6"
3,"43","44","44","46","46","46","28","30","30","30","30","28","23","24","24","24","24","24","24","24","24","24","24","27","27","30","30","30","30","30","30"
4,"85","88","89","92","92","93","57","58","58","59","58","59","51","51","51","51","51","45","40","38","35","35","35","38","38","41","31","31","31","32","32"
5,"779","801","816","842","846","852","470","566","559","550","528","545","339","339","335","330","326","322","317","313","309","304","300","300","300","300","325","338","338","338","343"
6,"28","29","32","32","32","33","17","16","20","20","20","21","26","26","29","29","31","32","27","23","20","19","17","17","17","17","17","17","17","12","12"
7,"741","760","790","815","820","827","467","467","467","467","477","477","370","370","385","389","389","356","360","326","332","336","311","311","318","318","316","340","372","386","403"
