"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",83372.7,93172.6,120746.3,91172.2,138353.1,123681.2,95327.4,71768.7,201546.8,104955,280031.3,54764.4,41409.2,64323.5,36140.3,54803.8,50379.5,56913,48554.2,40505.6,39687.8,48960.6,48930.1
1602,"1111602","Caminha",11747.7,11917,10135.4,10000.6,9178.6,6830.2,6889.8,5139.2,13882.1,9268.9,19754.9,5687.7,4441.5,7188.3,6524.8,6082,5787,5456.2,5373.6,4339,4715.6,5094.9,5875
1603,"1111603","Melgaço",21111.7,22318.5,29611.9,20727.3,30371.9,28520.8,20522.6,17245.5,43688.2,21147.3,52366,10120.5,7845.1,11062.5,12234.4,11049.6,9442.6,10371.4,10196,7729.3,6064,8427.9,7767
1604,"1111604","Monção",24479.6,25012,25278.1,21676.9,27112.1,19539.4,17174.6,13086.8,32005.4,17702,47965,9332.5,8160.8,12523.2,11292.9,9626.6,9309.6,8690.5,8474.4,7697.2,6957.9,7557.8,9995.3
1605,"1111605","Paredes de Coura",11025.9,11940,12421.7,12026,16707.7,12239.4,10897.8,6784.5,21061.9,9908,28122.6,5150,4751.4,8016.1,12050.3,6247.5,6070.6,5471.4,5301.9,4335.3,4924.8,4643.8,5270
1606,"1111606","Ponte da Barca",16804.9,18176.8,16804.8,15388.8,20503.1,15771.5,12523.4,10038.4,23091.1,10882.9,32431.9,5961.9,4457.2,6971.3,9459.3,5185.5,5190.9,6091,5313.2,4021.1,3793.1,4067.3,4245.9
1607,"1111607","Ponte de Lima",96767.1,103630.1,99309.7,99763.9,126985.5,101530.1,85621.9,60938.4,147659.4,76790.4,196284.9,41250.4,39418.2,69579.7,66486,52822.1,48776,47791.7,48191,37013.7,36132.8,45948.5,46213.6
1608,"1111608","Valença",22594.3,25850.6,28770.3,24909,32079.3,24356.2,21961.1,15874.3,36413.7,24161.1,52814.8,15333.4,14711.9,21460.3,16938.9,16757,14778.6,16603.2,14671.8,11418.1,12435.4,12431.5,15628.4
1609,"1111609","Viana do Castelo",70298.7,79039.2,60017.7,66669.2,69434.6,59976.4,47609.5,35538.6,77531,54131.8,101161.8,30670.1,25206.4,40441.9,37511.7,35564.1,29487.8,28649.9,29294.8,23087.1,22283.1,29545.3,30077.3
1610,"1111610","Vila Nova de Cerveira",16970.2,18021,18279.6,16655.7,17414.4,12902.7,12075,8963.6,21669.6,12462.1,27248.3,6466.4,6271.3,9372.7,7223.1,7400.9,6684.7,6551.7,6445,5578.2,4928.3,5917.6,6996
301,"1120301","Amares",35524.5,36256.4,35949.1,36902.2,48377.4,34269.2,34815.4,27619.9,57759.5,31410.4,83026.6,23401.6,18273.8,30301,22023.8,22699.1,23306.6,20910.8,24888.4,17795.7,21980.3,25779,18398.5
302,"1120302","Barcelos",138118.3,129411.3,106809.3,97119.9,91323.2,95518.7,108603.6,101992.3,239648.9,171090.6,455956.7,160701.3,159036.6,308091.9,255777.9,277804.8,270941.2,250326.8,306652.3,213927.3,195690,259754.3,227676.4
303,"1120303","Braga",77979.4,73748.6,79077.3,74982.4,98111.4,69869.8,70176.7,49738.1,116539.9,66088.4,196429.3,49616.3,51407,95370.2,80752.4,69141.4,67076.4,60732.5,79720.9,59169.9,52075.5,64472.8,62952.4
306,"1120306","Esposende",55179,59531,44378.8,46673.1,39373.4,41469.5,35015.4,29901.4,61638.4,50094.8,95080,55731.9,39806.1,60743.2,44708.2,58171.7,48608.4,45953.8,47133.8,38378.7,38191.3,48118.5,47302.2
310,"1120310","Terras de Bouro",21463.5,22118.1,28894.3,19243.5,32364.5,27112.2,22596.4,18298,50198.4,24375.7,74502,12437.7,10976.9,16507.7,15242.5,16702,15737.8,14453.5,15528.7,12300,11092.7,12603.3,9431.3
313,"1120313","Vila Verde",96018,100107.8,108441.2,100342.5,128858.3,92591.1,87625.6,65677.5,158433.4,80033.9,214188.7,51895.5,48966.7,86157.8,67393.8,64723.2,63377.3,57307.8,67143.1,50361.6,47519.4,58730.5,53004.1
307,"1130307","Fafe",57565.4,55709.8,78689.1,78444.5,98671.6,82651.7,74050.3,43330.4,96817.3,65325,160907.9,43746,36401.2,68315.2,43768.1,46264.1,45269.7,53706.2,42493.3,34297.8,39736.7,35345.9,28656.4
308,"1130308","Guimarães",73912.2,67576.3,83479,77526.4,105129.7,71105.1,72420.2,44562.9,117261.8,65275,198198.5,44703.1,47526.5,80735,65310.9,64741.5,56988.8,51843.5,68571.1,49279.2,40273.4,50235.3,47523.2
