"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",105072.7,137309,137985.6,104242.1,151030.3,141217.6,109411.3,80424,214271.6,118959,291560.4,68258.7,52179.1,74247.3,42211.5,71755.8,62762,73526.9,59365.6,48037.1,47881.9,58461.6,56665.4
1602,"1111602","Caminha",13923.3,15511.9,11707.7,11190,9898.6,7609.4,7808.7,5767.2,14830.9,10297.4,20770.3,6748.6,5212.9,8191.2,7376.8,7646.7,6893.1,6397.7,6432.3,5097.7,5419.4,5928.8,6724.9
1603,"1111603","Melgaço",26327.8,31576.1,34797.7,23799.4,32853.2,31642.7,23438.1,19497.7,46512.6,23909.8,54800.8,12646.1,9990.6,13396.5,14757,14763.9,11836.2,12906.8,12787.9,9347.2,7515,10431.6,9411.7
1604,"1111604","Monção",30950,35051.8,30218,25191,29275.6,21716.3,19713.9,14980,34488.3,20098.5,50500.8,11871.6,10222.5,15310.2,13875.7,13132.7,11925.7,10627.5,10796.5,9722.4,8572.5,9590.2,12006
1605,"1111605","Paredes de Coura",13824.9,16634.7,14969.9,13892.2,18140.3,13628.6,12539.4,7808,22575.7,11312.3,29625.8,6631.3,5884,9521.8,14269.3,8167.7,7471,6527.2,6611.6,5441.7,5826.1,5725.6,6365.1
1606,"1111606","Ponte da Barca",21114.8,26396.2,19157.7,17454.5,22374,17997.4,14373.7,11242,24598.4,12429.9,33741,7426.9,5620.5,8123.6,11073.4,6877.2,6506.7,7785.8,6546.2,4862.2,4599.9,4935.8,5057.4
1607,"1111607","Ponte de Lima",120114.3,144206,113728.8,114301.2,139958.7,117411.8,98316.2,69332.5,158282.3,87083.3,205883.3,52374.6,47333.5,80044.9,75816.8,67278.9,60440.7,59010.1,57297.6,44873.2,43566.4,54250.6,52850.1
1608,"1111608","Valença",26613.3,32925,33360.3,27937.5,34433.3,26812.2,24818.6,17952.3,39339,26915.1,55686.2,18260.1,17241.7,24730.5,19434.6,21255,17865.6,19067.1,17643,13715,14382.1,14963.3,17925.1
1609,"1111609","Viana do Castelo",81836.6,99388.1,66550.7,73794.4,75421.8,67833.5,53576.4,39397.9,82653,59186.1,105868.1,36138.3,28754,45193.3,41729.5,42240.7,35196.5,33769.7,33507.2,26773.8,25711.3,33211.9,33358.6
1610,"1111610","Vila Nova de Cerveira",20385.7,23696.3,21483.1,18852,18744.1,14270.6,13719.8,10192.8,23320,13957.1,28758.6,8019,7462.8,10938.2,8300.5,9536.3,8170.7,7645.9,7884.2,6700.4,5809.3,7096.1,8063.9
301,"1120301","Amares",47010.3,49449,43552.4,45579.3,55562.3,41104.6,39774.4,32404.3,63024.4,36262.7,88611.2,30175.5,24313,40299.6,28700.3,33153,33991,27315.8,32563.4,25604,29032,33202.8,23603.9
302,"1120302","Barcelos",172456,163137,123681.8,114742.5,103005.5,111043.4,121951.9,117063.5,259848.7,192228.1,486082.5,201215.2,196987.1,380755.7,308977.2,369685.8,359328.2,302912.2,372364.8,279992.5,253988,327258.4,271329.5
303,"1120303","Braga",102029.7,98805.8,94136.1,92056.7,112296.9,83806.3,80333.3,58670.3,127665.8,76733.4,209642.6,65802.3,66174,121701.9,101069.6,98003.3,94402.2,78059.5,101099.6,81157.9,71572.5,85149,77685.1
