"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",68109.5,92684.3,86903.2,65599.2,93522.6,88828.2,68795.7,50277.5,131475.3,74507.1,177508.5,44173,33721.5,46866.8,26745.1,47010.3,40432.9,48102.9,38202.3,30581.3,30589.9,37234.6,35806.3
1602,"1111602","Caminha",8862.1,10155.2,7386.1,6992,6111.4,4747.8,4909.7,3614.2,9120.7,6418.9,12705.3,4302,3301.7,5144.6,4621.3,4958,4399,4054.8,4097.9,3239.5,3408.1,3747.8,4225.4
1603,"1111603","Melgaço",17038,21083.5,22089.9,15033,20305.6,19742.5,14759.5,12212.6,28555.1,15005.3,33439.3,8165.5,6486.5,8561.2,9443.3,9702.9,7660.5,8326.1,8300.2,5994.2,4856.1,6706,6015
1604,"1111604","Monção",20080.5,23374.1,19301.1,15916.7,18083.8,13549.6,12408.4,9451,21285.9,12607.3,30883,7715.7,6630.8,9859.4,8928.5,8697.9,7755.5,6820.2,7038.4,6324.1,5503.4,6228.6,7673.2
1605,"1111605","Paredes de Coura",8961,11051.7,9568.5,8781.4,11227.1,8495.1,7898.6,4923.9,13907.2,7122.5,18127.9,4311.4,3799.2,6070.9,9089.2,5354.3,4815.3,4153.5,4262.6,3523.3,3706.1,3677.9,4079.6
1606,"1111606","Ponte da Barca",13656.7,17755.7,12021.9,10980.9,13880.4,11310.9,9037.9,7041.4,15096,7819.4,20559.8,4790.9,3643.8,5136.2,7030.6,4521.1,4211.2,5067.1,4202.5,3124.1,2943.3,3169.9,3223.9
1607,"1111607","Ponte de Lima",77700.6,96078.8,71668.4,72051.9,87064.8,74055,61955.6,43514.8,97510.8,54655.3,125731,34021.6,30248.5,50519.1,47670.4,43700.4,39074.7,38025.3,36505.4,28725,27875.7,34410.2,33260.7
1608,"1111608","Valença",16943.1,21406.5,21088.5,17503.5,21198,16636.9,15529.4,11246.2,24288,16792.9,34098.1,11652.8,10935.9,15589.3,12243.8,13803,11440.2,12005,11268.3,8765.4,9105.3,9580.9,11281.7
1609,"1111609","Viana do Castelo",51797.2,64340.5,41457.8,45942.6,46680.2,42485.7,33480.4,24541.1,50765.3,36668.9,64574.7,22911.7,18096,28204.4,26043.7,26883.9,22408.5,21457.6,21088.6,16925.5,16243.9,20765.6,20747.4
1610,"1111610","Vila Nova de Cerveira",13029.1,15527.2,13617.1,11812.7,11550.4,8868.5,8616.3,6409.4,14378.3,8716.4,17609.2,5167,4765.2,6922.4,5241.2,6208.3,5249.4,4838.3,5061.1,4282.3,3691.4,4538.3,5087.8
301,"1120301","Amares",30887,32807.8,27906.9,29347.6,34995,26295,25046.2,20599.7,39067.9,22912.1,54474.5,19706.8,15968.8,26534,18778.6,22313,22867.5,17851.3,21369.9,17169.2,19050.6,21654.6,15407.8
302,"1120302","Barcelos",111490.3,105755.6,78150.8,73067.6,64465.3,70334.4,76169.7,73884.1,160718.7,120460.3,298816.6,130067,126962.7,245418.9,197572,243256.6,236226.7,194303.4,238935.6,183416.1,166121.7,211953.7,172992.5
303,"1120303","Braga",66893.7,65188,60042.3,59271.8,70692.6,53538.4,50620,37288.4,79247.5,48526.8,128928.8,43259.2,43081.5,79222,65339.6,65537.2,62966.4,50880.3,65594.8,53869.5,47453.5,56014.4,50093.7
306,"1120306","Esposende",40443,43300.5,30692.2,32952.7,26978.8,29118.9,24065.3,20427.1,40753.9,33809.9,62066.8,39830.7,28959,45518.8,32880.5,45652.6,39375.7,33227,35224.3,30309.5,29773.7,36136.8,33532.9
310,"1120310","Terras de Bouro",20169.5,21877.8,22916.4,16968.3,23595.1,20583.7,16675,13775.5,33635.7,18345.3,48736.2,12282.4,11153.3,16789.6,14529.3,17797.6,16053.2,13459.6,15050.7,12584,11947,12805.8,9046.9
313,"1120313","Vila Verde",84189,92134.3,82936.2,79876.4,92255.6,70709.3,63730.7,48851.2,106858.6,58721.2,140251.6,45362.9,41710.1,72319.1,55650.4,61953,59658.3,47934.9,55895.1,46005.4,42861.6,50729.7,42588.7
307,"1130307","Fafe",57878.3,59894.2,62964.7,67127.3,74833.9,66212.6,55261.5,35211.6,68650.6,49130.5,107974.5,39828.2,34059.7,61408.3,40588.6,49033.7,45291.7,47439.6,40425.6,35274.1,36872.5,34996.7,27365.7
308,"1130308","Guimarães",70053.1,68051.6,65847.9,65188.9,77912,57508.6,53628.5,35203.3,81200,49173.5,131447.9,41563.4,42448.6,72245.7,56536.7,64761.8,57627.6,46458.9,59319.9,47544.5,40097.7,47084.6,40448.8
