"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","3626","1333","792"
1602,"1111602","Caminha","712","247","261"
1603,"1111603","Melgaço","1133","382","41"
1604,"1111604","Monção","2683","1016","340"
1605,"1111605","Paredes de Coura","1379","945","407"
1606,"1111606","Ponte da Barca","1602","587","348"
1607,"1111607","Ponte de Lima","4500","3051","2371"
1608,"1111608","Valença","1150","461","265"
1609,"1111609","Viana do Castelo","1475","2088","1460"
1610,"1111610","Vila Nova de Cerveira","778","381","194"
301,"1120301","Amares","409","749","340"
302,"1120302","Barcelos","2061","4316","7557"
303,"1120303","Braga","3236","1807","2140"
306,"1120306","Esposende","920","793","1297"
310,"1120310","Terras de Bouro","312","635","169"
313,"1120313","Vila Verde","5220","1979","1203"
307,"1130307","Fafe","4328","1908","1168"
308,"1130308","Guimarães","4175","2688","1720"
309,"1130309","Póvoa de Lanhoso","2635","753","749"
1314,"1131314","Santo Tirso","2084","952","695"
1318,"1131318","Trofa","0","434","1240"
311,"1130311","Vieira do Minho","1831","486","341"
312,"1130312","Vila Nova de Famalicão","4912","2562","2989"
314,"1130314","Vizela","0","242","176"
107,"1140107","Espinho","13","15","3"
1304,"1141304","Gondomar","851","207","236"
1306,"1141306","Maia","542","130","906"
1308,"1141308","Matosinhos","439","208","656"
1312,"1141312","Porto","0","0","13"
1313,"1141313","Póvoa de Varzim","918","1745","2258"
1315,"1141315","Valongo","567","175","246"
1316,"1141316","Vila do Conde","1825","2381","4223"
1317,"1141317","Vila Nova de Gaia","590","159","217"
1301,"1151301","Amarante","4811","2053","783"
1302,"1151302","Baião","1887","1033","562"
304,"1150304","Cabeceiras de Basto","3587","1094","221"
106,"1150106","Castelo de Paiva","523","354","235"
305,"1150305","Celorico de Basto","2857","1923","1411"
1804,"1151804","Cinfães","1237","1053","670"
1303,"1151303","Felgueiras","2157","1132","786"
1305,"1151305","Lousada","1731","924","516"
1307,"1151307","Marco de Canaveses","1375","901","575"
1705,"1151705","Mondim de Basto","2062","829","292"
1309,"1151309","Paços de Ferreira","1069","529","415"
1310,"1151310","Paredes","2410","833","696"
1311,"1151311","Penafiel","2785","997","614"
1813,"1151813","Resende","615","279","153"
1709,"1151709","Ribeira de Pena","1675","957","353"
104,"1160104","Arouca","2306","1281","803"
113,"1160113","Oliveira de Azeméis","1827","401","887"
109,"1160109","Santa Maria da Feira","1337","189","452"
116,"1160116","São João da Madeira","38","0","0"
119,"1160119","Vale de Cambra","1215","435","325"
1701,"1171701","Alijó","105","89","36"
1801,"1171801","Armamar","31","2","4"
403,"1170403","Carrazeda de Ansiães","80","112","101"
404,"1170404","Freixo de Espada à Cinta","179","41","107"
1805,"1171805","Lamego","405","36","50"
1704,"1171704","Mesão Frio","0","0","0"
1807,"1171807","Moimenta da Beira","604","398","654"
1812,"1171812","Penedono","181","41","27"
