"id","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1,7930,6712,6791,6511,5934,8000,8462,9565,9794,9967,8000,7569,10506,8616,8321,9261,8385,9038,8148,8762,9155,7861,8622,8524,8656,8692,7617,8920,8117,7738,12728
2,9084,7688,7778,7458,6797,9053,8294,8607,8635,7430,6835,6835,7268,6777,8708,9554,8541,8128,6071,6895,7799,7731,7800,7607,7595,7415,7754,8527,7722,8179,9190
3,12795,10829,10955,10505,9574,11502,12545,12798,12296,11927,10805,10586,10888,7800,7955,8634,8571,6008,5074,7093,8395,6568,7245,6817,6782,6366,5909,6045,5817,4611,4899
4,9373,7935,8024,7696,7012,9697,8600,7949,7327,7235,6071,6861,7588,7042,6089,6699,6804,6277,4104,4978,5563,5594,5314,5402,5754,4348,6384,6433,6298,6819,6293
5,14157,11982,12120,11622,10593,13584,13492,13400,13219,15234,15000,16700,12980,10543,7588,9191,10581,18798,11540,12906,14053,13721,13137,9161,12073,10030,17152,17152,11494,14025,11949
6,8608,7287,7375,7073,6443,7167,8234,8964,8580,8747,7808,8037,8758,7530,7520,7474,7421,7571,6532,8091,7631,7630,7886,8073,8255,6613,7500,7500,12000,0,0
7,5930,5019,5055,4847,4438,4540,6332,6107,3722,2444,3510,3510,4500,4500,4500,6000,6000,5898,250,6114,6179,7497,6845,6844,7648,3780,9317,10250,11275,12400,13026
