"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
3,"20","15","22","52","11","2","55","75","80","80","80","20","54","60","34","47","14","14","39","42","36","39","36","37","37","39","28","28","35","25","37"
4,"332","320","279","429","613","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","0","0","0","0","0","0","0"
5,"8743","8590","9457","10443","9169","7202","7425","11920","12500","13250","13000","13000","10980","9993","8869","9540","9849","11291","10966","10524","11604","11120","13393","13814","13417","12108","12365","14905","16659","16737","17599"
6,"4499","5298","4971","6019","4693","2102","1920","3482","3000","3500","3712","4614","4093","2882","2588","2311","2588","2710","2679","2461","3160","3137","3347","2787","1906","1748","1613","2276","2666","2717","1914"
7,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
