"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
2,"11","0","0","0","46","48","124","300","65","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
3,"0","0","0","0","0","0","0","800","400","180","140","75","73","96","64","23","9","9","9","9","9","9","21","18","26","8","8","6","17","51","49"
4,"0","0","0","0","0","0","3676","5700","3000","2483","1241","1220","895","1054","371","101","82","0","0","3","0","80","14","25","10","3","0","0","0","0","6"
5,"3266","3675","3286","5250","5575","10261","13860","23800","12000","14000","5000","3371","2387","2784","1757","625","648","648","385","598","2140","2566","910","910","878","764","598","334","1945","2895","2232"
6,"39399","65461","52023","99750","54500","66562","77093","101880","78500","89052","60000","55000","46749","47876","39308","36773","35889","27710","6675","7173","15471","21723","20400","13049","21504","17255","17481","15214","17967","15268","11172"
7,"30","0","0","0","129","129","247","500","400","450","200","40","30","30","23","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
