"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","209","120","71"
1602,"1111602","Caminha","77","33","16"
1603,"1111603","Melgaço","341","84","23"
1604,"1111604","Monção","243","103","48"
1605,"1111605","Paredes de Coura","152","92","56"
1606,"1111606","Ponte da Barca","101","73","43"
1607,"1111607","Ponte de Lima","366","168","129"
1608,"1111608","Valença","111","54","20"
1609,"1111609","Viana do Castelo","657","196","120"
1610,"1111610","Vila Nova de Cerveira","94","32","10"
301,"1120301","Amares","107","58","4"
302,"1120302","Barcelos","1282","327","85"
303,"1120303","Braga","470","162","52"
306,"1120306","Esposende","730","208","44"
310,"1120310","Terras de Bouro","91","44","6"
313,"1120313","Vila Verde","366","141","83"
307,"1130307","Fafe","450","270","71"
308,"1130308","Guimarães","854","271","53"
309,"1130309","Póvoa de Lanhoso","235","68","15"
1314,"1131314","Santo Tirso","592","134","76"
1318,"1131318","Trofa","0","126","33"
311,"1130311","Vieira do Minho","253","106","27"
312,"1130312","Vila Nova de Famalicão","692","172","33"
314,"1130314","Vizela","0","40","1"
107,"1140107","Espinho","25","3","3"
1304,"1141304","Gondomar","419","152","109"
1306,"1141306","Maia","462","181","110"
1308,"1141308","Matosinhos","271","98","40"
1312,"1141312","Porto","0","0","1"
1313,"1141313","Póvoa de Varzim","375","83","28"
1315,"1141315","Valongo","190","66","54"
1316,"1141316","Vila do Conde","787","261","62"
1317,"1141317","Vila Nova de Gaia","364","87","25"
1301,"1151301","Amarante","973","235","32"
1302,"1151302","Baião","578","259","12"
304,"1150304","Cabeceiras de Basto","430","172","29"
106,"1150106","Castelo de Paiva","227","87","7"
305,"1150305","Celorico de Basto","355","223","17"
1804,"1151804","Cinfães","519","201","39"
1303,"1151303","Felgueiras","432","180","43"
1305,"1151305","Lousada","357","140","25"
1307,"1151307","Marco de Canaveses","452","189","14"
1705,"1151705","Mondim de Basto","79","51","1"
1309,"1151309","Paços de Ferreira","163","54","26"
1310,"1151310","Paredes","617","224","96"
1311,"1151311","Penafiel","701","308","43"
1813,"1151813","Resende","641","207","59"
1709,"1151709","Ribeira de Pena","403","117","5"
104,"1160104","Arouca","250","138","19"
113,"1160113","Oliveira de Azeméis","251","86","4"
109,"1160109","Santa Maria da Feira","304","116","39"
116,"1160116","São João da Madeira","5","0","0"
119,"1160119","Vale de Cambra","182","99","0"
1701,"1171701","Alijó","386","146","21"
1801,"1171801","Armamar","412","127","44"
403,"1170403","Carrazeda de Ansiães","328","181","129"
404,"1170404","Freixo de Espada à Cinta","88","8","12"
1805,"1171805","Lamego","451","96","46"
1704,"1171704","Mesão Frio","7","0","0"
1807,"1171807","Moimenta da Beira","858","402","112"
1812,"1171812","Penedono","692","215","54"
1708,"1171708","Peso da Régua","41","6","3"
1710,"1171710","Sabrosa","158","64","23"
1711,"1171711","Santa Marta de Penaguião","29","11","0"
