"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"5816","2102","6995","7195","6789","4324","3175","5104","4840","6934","2053","2560","5656","3954","6698","3995","4190","5071","4990","5157","4060","4646","5339","5632","5082","4060","4919","4330","5481","4619","6066"
2,"3996","1526","2676","4550","3852","2846","1903","2217","2834","4216","2265","1728","3540","3112","4055","2949","3661","3459","3848","3836","2880","2894","2900","3573","2872","2933","3247","2978","3464","2791","3032"
3,"5008","1174","2865","5696","4862","3099","2008","3849","3204","5520","3297","1188","4960","4285","5446","4262","4599","4863","5730","5583","3567","3448","4214","5148","4635","5029","4494","3660","4852","3374","4432"
4,"3200","721","1952","3056","2859","2045","1178","1535","1938","2971","1432","942","2934","2890","2865","2468","2766","2711","2785","2920","1084","1679","1772","2196","1834","2214","2142","2135","2255","2449","1996"
5,"8656","2916","4965","7464","6324","6050","3635","5038","6652","7299","6673","3681","7066","6287","5464","6762","7015","7507","6786","7229","7147","6251","6985","8430","5766","8581","6808","7464","8829","7827","9275"
6,"4294","2164","3225","4743","3129","3359","3228","3780","3445","6761","5101","2476","4178","3552","4602","3951","5300","5296","4383","6057","5774","4979","4922","7012","5662","5673","6586","7117","6711","6069","5587"
7,"6385","2557","4435","5031","4898","4730","4090","4608","5051","5061","6282","3436","6314","5996","6083","6044","5050","4324","4142","4854","4349","4121","4434","4067","3535","3456","3580","3468","3842","3718","3823"
