"order_lc","fom_2","fom_4","fom_8","iter"
"4,3,512,221,212,2,222,211,223,231,1,321",0.0921225497924221,0.205981139387676,0.455839057899904,1
"223,4,321,212,512,222,1,2,231,221,3,211",0.10002195068413,0.162801728681354,0.469399741571712,2
"512,3,212,221,231,211,321,2,1,223,4,222",0.09971105722099,0.207853881278539,0.606240386728191,3
"1,321,4,512,223,2,231,211,3,221,222,212",0.087856614741351,0.176947479732111,0.56722475900558,4
"2,3,321,231,223,4,211,221,512,1,212,222",0.0668302464249913,0.161966364812419,0.409947249434816,5
"212,231,512,223,321,3,221,222,1,2,4,211",0.114960979946656,0.192417269340346,0.556587753471181,6
"222,221,3,512,211,4,2,231,321,223,212,1",0.0789819635063362,0.175552665799739,0.362552327793989,7
"231,221,222,211,212,3,321,2,1,4,223,512",0.0987370838117108,0.183049291329546,0.544899463101378,8
"211,1,212,222,223,221,2,321,4,512,3,231",0.111421816610316,0.211566006206732,0.683878157503714,9
"211,212,222,3,231,321,4,223,1,512,221,2",0.11215093209553,0.203056007436673,0.501651668754983,10
"321,221,222,512,231,212,3,211,1,4,2,223",0.112808966023225,0.213714490331821,0.570555032925681,11
"4,231,512,222,223,3,321,2,221,1,212,211",0.0709700986275636,0.141808536886257,0.347506433035167,12
"2,321,4,211,3,221,212,231,512,222,223,1",0.0700210748155955,0.168907453335074,0.4598903836572,13
"222,2,211,212,321,1,4,231,512,221,223,3",0.0888518462393286,0.173749654600719,0.529334787350055,14
"3,221,231,2,212,4,1,223,222,321,512,211",0.0809247055160603,0.173669816011935,0.566530511201881,15
"223,3,321,211,1,2,221,212,222,231,4,512",0.102985797700094,0.204017424975799,0.665838509316771,16
"4,231,3,211,512,212,1,2,221,222,223,321",0.103874670542158,0.186962134251291,0.495093666369314,17
"1,321,2,3,211,512,4,212,222,231,221,223",0.0791480212994676,0.142632549062127,0.593261422857834,18
"221,211,4,231,3,321,212,1,512,223,222,2",0.114640849778394,0.199137593100745,0.493742889647325,19
"3,512,212,321,1,223,4,211,2,222,231,221",0.0963870578171393,0.186943963027152,0.583435884814177,20
"2,3,1,223,212,231,4,211,321,512,222,221",0.0934297010753234,0.189766180955609,0.516729765680959,21
"3,211,231,223,212,222,221,321,1,4,2,512",0.116812724785979,0.217487847326412,0.556443914081145,22
"512,321,222,212,223,231,4,221,211,1,3,2",0.109110541911506,0.212064311700504,0.520840549590116,23
"3,211,222,231,1,2,512,212,321,223,4,221",0.0957060135863433,0.188338784256231,0.656509352161527,24
"223,4,3,222,2,211,512,221,212,231,321,1",0.07236254791787,0.1675379154566,0.331363227547217,25
