"order_lc","fom_2","fom_4","fom_8","iter"
"212,231,3,1,223,222,512,2,4,321,211,221",0.101610781564121,0.183701657458564,0.577426390403489,1
"221,231,321,223,4,3,211,2,222,512,212,1",0.0767006623909153,0.170653084907485,0.389269707355655,2
"512,223,4,231,3,2,212,211,221,222,321,1",0.0739336492890997,0.173148088034798,0.369682214249107,3
"1,223,231,3,212,512,2,222,221,321,4,211",0.111657844379831,0.192699916411256,0.548948220064726,4
"1,212,222,512,223,321,221,231,3,2,4,211",0.115304606240714,0.192881934879622,0.550886277633937,5
"4,512,212,1,221,211,231,222,223,2,321,3",0.117470402819488,0.209485944674655,0.52051680823065,6
"3,222,231,211,212,4,2,512,1,321,223,221",0.0787608091614947,0.166656314056774,0.374940617577198,7
"223,222,4,321,2,1,3,221,231,211,212,512",0.0676546054354092,0.137954489240663,0.334736036725322,8
"221,231,512,2,4,1,3,223,211,212,321,222",0.0686644332480415,0.148273440990617,0.47398414271556,9
"1,222,321,2,221,4,223,3,211,231,512,212",0.0929114433872019,0.175915524601213,0.56424770746066,10
"2,222,1,212,231,512,223,4,221,3,211,321",0.096922300706357,0.190020623281393,0.506085906850418,11
"212,512,223,222,231,2,1,321,211,4,221,3",0.0924568636433041,0.184140407784986,0.57963476652797,12
"3,321,223,1,2,211,512,212,221,4,231,222",0.102586930531885,0.200592768227623,0.634758995247793,13
"2,211,512,212,223,221,4,231,321,3,222,1",0.0805034433626217,0.183955647585332,0.505373559497605,14
"512,222,2,211,321,1,4,231,3,212,223,221",0.0789646796882905,0.154307493974552,0.556613633724306,15
"211,4,2,512,212,1,321,222,223,231,221,3",0.0680567696816993,0.136592801031774,0.333411681748739,16
"4,212,223,211,1,231,3,2,222,221,512,321",0.100556321386372,0.175782298320004,0.510974335152712,17
"3,222,321,223,512,1,231,4,211,221,2,212",0.10220762355817,0.192487984335133,0.522130725681936,18
"223,1,4,512,321,211,3,2,222,212,231,221",0.0875100847115778,0.160579380857711,0.557380952380952,19
"221,1,222,2,231,512,211,321,223,4,3,212",0.0966647967769902,0.183088667058132,0.594104016477859,20
"222,1,321,512,211,231,221,3,223,212,4,2",0.118634171109419,0.225832012678288,0.560922593889628,21
"512,221,4,321,3,2,211,212,1,222,223,231",0.0720819326088656,0.151677852348992,0.391819721245278,22
"512,1,3,222,4,221,223,211,212,2,231,321",0.120421095150337,0.230054676935739,0.609873417721519,23
"2,221,231,3,223,321,222,4,1,512,212,211",0.0733321176439943,0.149917426142273,0.434037417018708,24
"211,4,222,2,231,321,221,223,3,212,1,512",0.0734951430890476,0.165338772388297,0.343083103188552,25
