"order_lc","fom_2","fom_4","fom_8","iter"
"212,211,321,231,222,1,2,4,223,512,3,221",0.0941692975532753,0.165101098551186,0.593420744556311,1
"321,4,221,231,223,212,3,1,2,211,512,222",0.109086382872791,0.197312156383629,0.549186676994577,2
"1,512,2,221,211,231,212,4,223,3,222,321",0.0991591546094993,0.190832341775739,0.599094241966789,3
"512,221,3,2,222,212,1,231,4,321,211,223",0.0997570604312179,0.189286325517713,0.496603327754259,4
"3,4,512,212,223,321,221,211,1,2,222,231",0.110639037964619,0.199011879649163,0.527058562062453,5
"221,222,2,3,223,1,321,212,231,4,211,512",0.105987055016181,0.207069542152001,0.49847153228888,6
"1,222,223,212,231,2,211,221,321,4,3,512",0.106907518127464,0.205960264900662,0.6775834263739,7
"212,4,1,2,512,221,222,3,211,321,223,231",0.100747756729811,0.193618930133452,0.56119760479042,8
"2,212,221,231,223,3,222,1,512,321,211,4",0.100427184466019,0.213815380792645,0.628299643281806,9
"212,221,211,4,2,512,231,223,3,1,321,222",0.0877062859262005,0.20518820619108,0.475662042875157,10
"223,211,221,3,321,1,2,512,231,212,4,222",0.103288771412596,0.203432248838042,0.65597433841219,11
"211,321,2,223,4,512,222,231,221,3,1,212",0.0648267855729403,0.146298701298701,0.34177370030581,12
"321,1,223,2,222,211,4,212,231,3,221,512",0.0815263872817828,0.157425576049783,0.587322748757724,13
"3,231,212,321,211,512,1,221,222,4,2,223",0.113731245097791,0.213250641063869,0.575761151758319,14
"3,212,223,4,222,211,512,221,321,1,2,231",0.111350592716975,0.209995361781077,0.528813158206131,15
"4,221,1,231,223,222,2,211,512,3,321,212",0.0994776288893933,0.181450447847443,0.506975585450924,16
"4,2,221,512,321,222,223,231,1,211,212,3",0.0708762886597943,0.158346036585364,0.360238774980533,17
"4,211,3,321,512,223,231,212,221,222,1,2",0.114271568263399,0.199732202633342,0.482578000455476,18
"221,3,223,1,321,211,2,222,212,231,4,512",0.105611906825016,0.209805813532746,0.683277132509057,19
"2,3,221,211,512,1,223,231,4,222,212,321",0.0872197251162675,0.192342975964773,0.660797260943996,20
"222,223,3,4,231,2,211,512,321,1,212,221",0.070531652151306,0.161858974358975,0.380055465680612,21
"3,211,212,221,223,321,512,2,231,1,4,222",0.0998659171780725,0.207114240621585,0.608485381402506,22
"1,3,211,4,212,2,223,321,231,512,222,221",0.103029550533896,0.188525492787138,0.548171966178398,23
"3,221,222,2,212,223,321,1,211,512,4,231",0.100343873619981,0.212218253479493,0.617557786598178,24
"221,321,231,1,212,512,3,223,222,4,2,211",0.115653167449537,0.218916949975715,0.612696060269235,25
