"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,164798,164798,164798,167762,170726,173690,176654,173402,170149,165668,161186,143818,126449,125105,123760,122416,121072,112588,104105,100885,97665,97188,96712,96278,95844,95409,94975,90731,86488,82244,82244
2,42634,42634,42634,43302,43970,44637,45305,45310,45314,46127,46940,43764,40588,40183,39778,39372,38967,40056,41145,37243,33341,31877,30413,29452,28492,27532,26571,28451,30332,32212,32212
3,96883,96883,96883,98818,100754,102689,104624,102536,100448,93828,87209,77312,67414,65904,64394,62885,61375,60075,58775,53374,47974,44760,41545,41859,42174,42488,42802,42960,43117,43275,43275
4,70781,70781,70781,76912,83043,89174,95305,93656,92007,96239,100471,98342,96213,92816,89418,86021,82624,81247,79870,69460,59050,63914,68779,64584,60388,56192,51997,50411,48824,47238,47238
5,59329,59329,59329,62735,66142,69548,72954,72284,71615,67430,63244,59144,55044,53069,51094,49120,47145,46520,45895,42230,38565,38204,37842,37928,38013,38098,38184,39480,40777,42073,42073
6,127413,127413,127413,130804,134196,137587,140978,138992,137006,130766,124525,130389,136253,134341,132429,130517,128605,128658,128712,117942,107172,134906,162639,160782,158924,157066,155209,155293,155377,155461,155461
7,3622,3622,3622,4162,4702,5242,5782,6407,7032,6260,5489,5788,6087,6542,6998,7453,7908,7853,7798,7012,6227,5308,4390,4408,4427,4446,4464,4351,4237,4124,4124
