"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,"0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
2,"0","0","0","0","0","0","80","169","144","95","100","67","95","94","94","75","64","54","39","17","44","24","23","24","16","16","79","80","84","84","121"
3,"0","0","0","0","0","0","30","0","21","21","17","17","48","47","43","20","17","17","17","17","10","10","38","38","40","47","59","62","60","88","87"
4,"0","270","365","660","400","810","700","288","900","2500","2000","964","1361","1359","2357","1459","1197","698","779","737","700","672","1434","1219","1005","952","1000","920","962","977","886"
5,"0","700","750","800","800","810","900","700","1000","1500","2200","862","1421","1450","623","937","592","382","385","311","217","350","731","420","301","450","358","519","351","407","314"
6,"22695","31366","36045","47213","38800","52380","50896","48630","41800","38000","38995","20874","23436","20721","15566","14410","11423","10620","19150","18020","14870","19100","21495","22660","19000","19220","28784","28491","21136","19389","15685"
7,"0","0","0","0","0","0","90","261","261","204","205","205","160","160","137","157","146","155","118","126","87","87","125","126","122","122","122","125","141","140","92"
