"Muni_ID","ID","Muni","1989","1999","2009"
112,"1610112","Murtosa","0","0","3"
114,"1610114","Oliveira do Bairro","11","12","5"
115,"1610115","Ovar","6","2","0"
117,"1610117","Sever do Vouga","45","7","2"
118,"1610118","Vagos","61","40","101"
602,"1620602","Cantanhede","239","271","75"
603,"1620603","Coimbra","186","107","22"
604,"1620604","Condeixa-a-Nova","140","156","41"
605,"1620605","Figueira da Foz","153","163","134"
608,"1620608","Mira","13","7","0"
610,"1620610","Montemor-o-Velho","739","227","152"
613,"1620613","Penacova","216","174","61"
615,"1620615","Soure","500","288","77"
1004,"1631004","Batalha","43","2","7"
1009,"1631009","Leiria","172","50","87"
1010,"1631010","Marinha Grande","5","2","1"
1015,"1631015","Pombal","618","387","188"
1016,"1631016","Porto de Mós","169","19","26"
1002,"1641002","Alvaiázere","68","27","1"
1003,"1641003","Ansião","182","153","49"
601,"1640601","Arganil","60","43","27"
1007,"1641007","Castanheira de Pêra","0","0","0"
1008,"1641008","Figueiró dos Vinhos","22","8","2"
606,"1640606","Góis","2","0","5"
607,"1640607","Lousã","19","4","13"
609,"1640609","Miranda do Corvo","20","1","3"
611,"1640611","Oliveira do Hospital","94","40","3"
612,"1640612","Pampilhosa da Serra","2","0","0"
1013,"1641013","Pedrógão Grande","54","19","2"
614,"1640614","Penela","186","81","24"
616,"1640616","Tábua","254","143","42"
617,"1640617","Vila Nova de Poiares","45","82","6"
901,"1650901","Aguiar da Beira","2","8","37"
1802,"1651802","Carregal do Sal","31","4","6"
1803,"1651803","Castro Daire","6","25","21"
1806,"1651806","Mangualde","66","59","21"
1808,"1651808","Mortágua","263","201","54"
1809,"1651809","Nelas","96","1","10"
1810,"1651810","Oliveira de Frades","8","3","1"
1811,"1651811","Penalva do Castelo","23","9","32"
1814,"1651814","Santa Comba Dão","133","76","24"
1816,"1651816","São Pedro do Sul","18","30","21"
1817,"1651817","Sátão","50","40","38"
1821,"1651821","Tondela","113","30","12"
1822,"1651822","Vila Nova de Paiva","0","4","19"
1823,"1651823","Viseu","97","58","101"
1824,"1651824","Vouzela","4","6","0"
1413,"1661413","Mação","68","24","1"
506,"1660506","Oleiros","2","0","0"
508,"1660508","Proença-a-Nova","180","41","5"
509,"1660509","Sertã","49","4","2"
510,"1660510","Vila de Rei","18","7","2"
905,"1670905","Fornos de Algodres","16","0","60"
906,"1670906","Gouveia","6","43","64"
912,"1670912","Seia","69","19","6"
902,"1680902","Almeida","346","47","155"
903,"1680903","Celorico da Beira","81","228","76"
904,"1680904","Figueira de Castelo Rodrigo","1677","1229","304"
907,"1680907","Guarda","362","196","178"
908,"1680908","Manteigas","0","0","3"
909,"1680909","Mêda","56","209","49"
910,"1680910","Pinhel","250","123","212"
911,"1680911","Sabugal","245","67","83"
913,"1680913","Trancoso","49","179","111"
502,"1690502","Castelo Branco","1208","489","79"
505,"1690505","Idanha-a-Nova","3489","1571","409"
507,"1690507","Penamacor","936","828","270"
511,"1690511","Vila Velha de Ródão","45","12","41"
501,"16A0501","Belmonte","107","109","116"
503,"16A0503","Covilhã","229","483","305"
504,"16A0504","Fundão","3608","1049","464"
1001,"16B1001","Alcobaça","202","102","129"
1101,"16B1101","Alenquer","302","196","303"
1102,"16B1102","Arruda dos Vinhos","108","238","151"
1005,"16B1005","Bombarral","33","29","19"
1104,"16B1104","Cadaval","55","52","27"
1006,"16B1006","Caldas da Rainha","214","38","24"
1108,"16B1108","Lourinhã","110","107","82"
1011,"16B1011","Nazaré","9","2","9"
1012,"16B1012","Óbidos","50","25","15"
1014,"16B1014","Peniche","79","25","29"
1112,"16B1112","Sobral de Monte Agraço","118","134","208"
1113,"16B1113","Torres Vedras","579","368","450"
1401,"16C1401","Abrantes","672","317","192"
1402,"16C1402","Alcanena","163","15","7"
1408,"16C1408","Constância","19","8","7"
1410,"16C1410","Entroncamento","10","0","1"
1411,"16C1411","Ferreira do Zêzere","18","11","2"
1421,"16C1421","Ourém","218","55","17"
1417,"16C1417","Sardoal","22","11","2"
1418,"16C1418","Tomar","313","66","186"
1419,"16C1419","Torres Novas","331","155","158"
1420,"16C1420","Vila Nova da Barquinha","0","0","26"
1115,"1711115","Amadora","0","0","0"
1105,"1711105","Cascais","52","10","0"
1106,"1711106","Lisboa","0","0","0"
1107,"1711107","Loures","167","127","29"
1109,"1711109","Mafra","645","446","463"
1116,"1711116","Odivelas","0","0","0"
1110,"1711110","Oeiras","27","94","0"
1111,"1711111","Sintra","161","320","89"
1114,"1711114","Vila Franca de Xira","356","235","133"
1502,"1721502","Alcochete","23","0","54"
1503,"1721503","Almada","66","21","16"
1504,"1721504","Barreiro","0","0","0"
1506,"1721506","Moita","51","59","3"
1507,"1721507","Montijo","361","79","55"
1508,"1721508","Palmela","404","91","157"
1510,"1721510","Seixal","0","1","0"
1511,"1721511","Sesimbra","66","10","13"
1512,"1721512","Setúbal","53","23","13"
1501,"1811501","Alcácer do Sal","1846","1122","563"
1505,"1811505","Grândola","443","371","119"
211,"1810211","Odemira","4746","1818","694"
1509,"1811509","Santiago do Cacém","2073","1076","1191"
1513,"1811513","Sines","371","241","102"
1201,"1821201","Alter do Chão","594","904","143"
1202,"1821202","Arronches","1484","1884","442"
1203,"1821203","Avis","1305","877","707"
1204,"1821204","Campo Maior","627","1126","490"
1205,"1821205","Castelo de Vide","101","0","0"
1206,"1821206","Crato","325","176","5"
1207,"1821207","Elvas","1333","2702","1257"
1208,"1821208","Fronteira","1772","856","333"
1209,"1821209","Gavião","165","20","35"
1210,"1821210","Marvão","76","0","2"
1211,"1821211","Monforte","1157","1268","580"
707,"1820707","Mora","808","1060","327"
1212,"1821212","Nisa","261","52","41"
1213,"1821213","Ponte de Sor","1440","1264","206"
1214,"1821214","Portalegre","720","433","103"
701,"1830701","Alandroal","1324","1286","1091"
702,"1830702","Arraiolos","2944","1602","977"
703,"1830703","Borba","911","395","302"
704,"1830704","Estremoz","1851","1303","1046"
705,"1830705","Évora","5127","3827","4460"
706,"1830706","Montemor-o-Novo","2599","1645","400"
708,"1830708","Mourão","1583","767","418"
709,"1830709","Portel","1364","893","993"
710,"1830710","Redondo","1451","1022","692"
711,"1830711","Reguengos de Monsaraz","2219","2469","1376"
1215,"1831215","Sousel","517","437","349"
712,"1830712","Vendas Novas","320","353","86"
713,"1830713","Viana do Alentejo","2225","1591","194"
714,"1830714","Vila Viçosa","460","354","224"
201,"1840201","Aljustrel","1688","2053","3324"
202,"1840202","Almodôvar","3768","2281","1811"
203,"1840203","Alvito","680","488","678"
204,"1840204","Barrancos","106","0","0"
205,"1840205","Beja","3014","3487","5340"
206,"1840206","Castro Verde","4209","3548","5311"
207,"1840207","Cuba","360","396","577"
208,"1840208","Ferreira do Alentejo","1271","551","909"
209,"1840209","Mértola","3915","4506","3461"
210,"1840210","Moura","1487","1588","1426"
212,"1840212","Ourique","2651","1865","2547"
213,"1840213","Serpa","2285","2589","1904"
214,"1840214","Vidigueira","563","600","743"
1403,"1851403","Almeirim","127","16","26"
1404,"1851404","Alpiarça","65","14","24"
1103,"1851103","Azambuja","203","193","12"
1405,"1851405","Benavente","210","227","201"
1406,"1851406","Cartaxo","39","47","36"
1407,"1851407","Chamusca","325","303","219"
1409,"1851409","Coruche","708","436","195"
1412,"1851412","Golegã","179","98","47"
1414,"1851414","Rio Maior","238","167","42"
1415,"1851415","Salvaterra de Magos","198","49","83"
1416,"1851416","Santarém","1557","1086","701"
801,"1500801","Albufeira","64","6","0"
802,"1500802","Alcoutim","2022","352","16"
803,"1500803","Aljezur","377","461","116"
804,"1500804","Castro Marim","969","102","0"
805,"1500805","Faro","46","29","0"
806,"1500806","Lagoa","6","18","10"
807,"1500807","Lagos","236","19","15"
808,"1500808","Loulé","934","539","29"
809,"1500809","Monchique","27","73","28"
810,"1500810","Olhão","58","18","0"
811,"1500811","Portimão","64","0","0"
812,"1500812","São Brás de Alportel","153","42","2"
813,"1500813","Silves","825","474","70"
814,"1500814","Tavira","2216","622","5"
815,"1500815","Vila do Bispo","443","263","60"
816,"1500816","Vila Real de Santo António","122","36","5"
